word,StackTrain,MoocReactive
multi,6.884998533350038e-05,0.0
surf-detector,3.824656498908333e-06,0.0
slaney,7.447768988576066e-06,0.0
theyr,3.824656498908333e-06,0.0
color,0.001103552712140779,0.00025045220011005805
jmv,3.824656498908333e-06,0.0
threshold,0.0010391470959152755,0.0
rotari,1.4609542476631236e-05,0.0
wiener-khintichin,3.824656498908333e-06,0.0
sumr,3.824656498908333e-06,0.0
waveguid,1.0957156857473428e-05,0.0
geometri,5.6506026277293584e-05,0.0
art,7.363171469622436e-05,2.551377789930421e-05
chicken,7.103227229075018e-06,2.9535668857680932e-05
edge-lik,3.824656498908333e-06,0.0
ccw,3.824656498908333e-06,0.0
on-screen,3.824656498908333e-06,0.0
sea,1.7758068072687547e-05,0.0
frenquenc,3.824656498908333e-06,0.0
collect,0.00022448544587592176,0.0006568544232172127
bnois,3.824656498908333e-06,0.0
erp,2.6772595492358332e-05,0.0
command-lin,7.649312997816666e-06,0.0
global,8.529380674869596e-05,0.00042558846290523066
x-unit,3.824656498908333e-06,0.0
insuffici,1.5339940561713407e-05,0.0001785964452951295
shank,7.649312997816666e-06,0.0
insignificantli,3.824656498908333e-06,0.0
cellur,7.649312997816666e-06,0.0
on-the-fli,3.824656498908333e-06,0.0
flash,3.450841609917209e-05,0.0
doe,2.0046185980281035e-05,2.7784437124089533e-05
dewarp,3.824656498908333e-06,0.0
paulo,3.824656498908333e-06,0.0
make,0.0013319107119869327,0.0012337964720260217
deviat,0.00043299738831021256,4.4182345374492784e-05
insteat,3.824656498908333e-06,0.0
siferd,3.824656498908333e-06,0.0
diastol,7.649312997816666e-06,0.0
unrel,2.4593113135248206e-05,0.0
see,0.0011377002969942553,0.0021132566718498414
scale-spac,0.00017318188017196887,0.0
turbo,1.8619422471440165e-05,0.0
int-array,3.824656498908333e-06,0.0
n-parallel,3.824656498908333e-06,0.0
fancier,3.824656498908333e-06,0.0
consum,6.161460838397838e-05,7.319927010785548e-05
avisoft,7.447768988576066e-06,0.0
wirelesscommun,3.824656498908333e-06,0.0
cordin,7.447768988576066e-06,0.0
rip,4.677443395398908e-05,2.7784437124089533e-05
virtex,3.824656498908333e-06,0.0
catch-phras,3.824656498908333e-06,0.0
svm,0.0001323677467943798,0.0
non-pow,3.824656498908333e-06,0.0
real-tim,0.0006786812386738889,0.0
lenient,3.824656498908333e-06,0.0
noise-toler,3.824656498908333e-06,0.0
poorer,7.447768988576066e-06,0.0
multithread,3.551613614537509e-06,0.00011814267543072373
impulse-response-ultra,3.824656498908333e-06,0.0
jag,1.0957156857473428e-05,0.0
treshhold,3.824656498908333e-06,0.0
ultrasound,0.00012227067647355074,0.0
nexu,3.824656498908333e-06,0.0
consine-similar,3.824656498908333e-06,0.0
hmm-gmm,3.824656498908333e-06,0.0
parameter,2.158156069821092e-05,0.0
particularli,0.00012016680778204812,0.0001835490123060707
direct-form,1.11716534828641e-05,0.0
attenu,0.0005367178689291031,0.0
jean-loup,3.824656498908333e-06,0.0
metod,3.652385619157809e-06,3.037370161732769e-05
pre-psd,3.824656498908333e-06,0.0
admittedli,6.6477677973286565e-06,0.0001105673587357404
inhomogen,5.220172109110928e-05,0.0
margarita,3.824656498908333e-06,0.0
phy-astr,3.824656498908333e-06,0.0
unmark,7.447768988576066e-06,0.0
calcbackproject,7.649312997816666e-06,0.0
special,0.0002016445123419746,0.0001397417763183085
rug,3.824656498908333e-06,0.0
bvp,3.824656498908333e-06,0.0
navier-stok,3.824656498908333e-06,0.0
spectrogarm,3.824656498908333e-06,0.0
greater,0.00020239735133071882,0.00028052700337422373
tarmac,3.824656498908333e-06,0.0
incred,2.107981125878418e-05,0.0
walki,3.824656498908333e-06,0.0
laymen,3.824656498908333e-06,0.0
weaken,1.0957156857473428e-05,0.0
upward,5.6233345614164934e-05,0.0
explod,7.447768988576066e-06,0.0
though,0.0003838635264468432,0.0007560610405619071
ipython,2.158156069821092e-05,0.0
neuback,7.649312997816666e-06,0.0
bizarr,7.447768988576066e-06,0.0
frighten,3.824656498908333e-06,0.0
glean,7.447768988576066e-06,0.0
numpoint,1.1473969496725e-05,0.0
non-act,3.824656498908333e-06,0.0
pil,3.824656498908333e-06,0.0
fenc,7.447768988576066e-06,0.0
inter,2.7034741878295876e-05,2.8103042392542376e-05
aliki,3.824656498908333e-06,0.0
complex,0.0016099945838657951,0.000143282129268269
regular,0.00017266946522247903,0.00014359411524296977
sucess,3.824656498908333e-06,0.0
comm,1.0440344218221855e-05,2.8941075152189132e-05
chi,3.824656498908333e-06,0.0
ambigu,6.40676613001636e-05,5.0742360918299556e-05
mata,3.824656498908333e-06,0.0
heartbeat-rel,3.824656498908333e-06,0.0
blow,1.3231375438627043e-05,8.252534606115171e-05
workingbuff,3.824656498908333e-06,0.0
huffman,4.5241491612294706e-05,0.0
sugest,1.4387707132140611e-05,0.0
punch,1.0957156857473428e-05,0.0
multidirect,3.824656498908333e-06,0.0
mercuri,3.824656498908333e-06,0.0
shortest,4.081161660335317e-05,0.0
north,1.7758068072687547e-05,0.0
propos,0.00016276925189665092,0.00014577335488330734
whatsoev,7.103227229075018e-06,2.9535668857680932e-05
color-spac,3.824656498908333e-06,0.0
bread,3.824656498908333e-06,0.0
lindenberg,7.649312997816666e-06,0.0
scalabl,9.621215565109382e-06,0.0001600224955644229
parks-mclellan,3.824656498908333e-06,0.0
time-seri,0.0007906702208895338,0.0
san,7.103227229075018e-06,2.9535668857680932e-05
ecaxt,3.824656498908333e-06,0.0
image-segment,0.00010373429951978643,0.0
interest,0.0008172798415806364,0.0004038964733160245
non-band,3.824656498908333e-06,0.0
quran,3.824656498908333e-06,0.0
nodul,1.5298625995633332e-05,0.0
adsp,7.447768988576066e-06,0.0
trap,3.824656498908333e-06,0.0
ramp-lik,3.824656498908333e-06,0.0
fingerprint,0.00011853995612576706,0.0
javacv,3.824656498908333e-06,0.0
hour,9.931429385097002e-05,0.0004609731640055675
narrow,0.00018416170279294685,2.3561723942971732e-05
sine-sweep,3.824656498908333e-06,0.0
affin,0.00011340906472326219,0.0
prentice-hal,3.824656498908333e-06,0.0
dvb,1.0957156857473428e-05,0.0
uncertain,4.393145555223081e-05,0.0
mat,6.347958893755661e-05,0.0
n-d,3.824656498908333e-06,0.0
sz,3.824656498908333e-06,0.0
mupdf,3.824656498908333e-06,0.0
dissoci,3.824656498908333e-06,0.0
henc,0.0003209468398120677,0.00010265517647449126
at-top,3.824656498908333e-06,0.0
kid,7.447768988576066e-06,0.0
cone-shap,3.824656498908333e-06,0.0
data,0.00409510436025517,0.0005130982799506685
altrough,3.824656498908333e-06,0.0
canni,0.00020708573807700254,0.0
mathcal,3.824656498908333e-06,0.0
chord,0.00011802854628600065,0.0
hessian,0.00011422127868033094,0.0
ror,3.824656498908333e-06,0.0
oppenheim-schaf,1.0957156857473428e-05,0.0
manifest,2.9770594736910847e-05,5.5016897374101144e-05
numtap,7.649312997816666e-06,0.0
neighbor,0.00013017859110239045,0.0
wealth,3.824656498908333e-06,0.0
awar,0.00018448697159469327,0.00010508335841538346
ffcdm,7.649312997816666e-06,0.0
near-real-tim,3.824656498908333e-06,0.0
loyalti,3.824656498908333e-06,0.0
osscil,3.824656498908333e-06,0.0
short-liv,3.652385619157809e-06,3.037370161732769e-05
stiff,3.824656498908333e-06,0.0
prewitt,2.841290891630007e-05,0.0
moder,2.107981125878418e-05,0.0
capabl,7.552365187056457e-05,4.831263529692706e-05
audio,0.003087529270354792,5.2364958488384746e-05
cran,1.11716534828641e-05,0.0
tolga,3.824656498908333e-06,0.0
misreport,3.824656498908333e-06,0.0
covarainc,3.824656498908333e-06,0.0
can,1.3009540094136419e-05,8.11417379353299e-05
there,0.0003323410433110094,0.00047147009779255854
re-fram,3.824656498908333e-06,0.0
mov,3.824656498908333e-06,0.0
daub,3.824656498908333e-06,0.0
wname,7.447768988576066e-06,0.0
dalal,1.11716534828641e-05,0.0
commiss,3.824656498908333e-06,0.0
trolley,7.649312997816666e-06,0.0
noise-sampl,3.824656498908333e-06,0.0
passband,0.00023367967509701712,0.0
oilspil,7.649312997816666e-06,0.0
element,0.0005155648043036425,0.0004977998857602485
well-separ,3.824656498908333e-06,0.0
soundcloud-emb,3.824656498908333e-06,0.0
up-to,3.824656498908333e-06,0.0
beamsplitt,7.649312997816666e-06,0.0
fftinvers,3.824656498908333e-06,0.0
piano,9.300508379605737e-05,0.0
honglak,3.824656498908333e-06,0.0
half-an-hour,3.824656498908333e-06,0.0
excess,3.1619716888176274e-05,0.0
line-lik,3.824656498908333e-06,0.0
dmi,3.824656498908333e-06,0.0
ask,0.0007454710899228151,0.0007925047150853729
time-period,7.447768988576066e-06,0.0
excav,3.824656498908333e-06,0.0
vice,8.640092203573514e-05,2.4776586753657984e-05
side-trip,3.824656498908333e-06,0.0
matt-l,3.824656498908333e-06,0.0
undersampl,7.902663741717804e-05,0.0
real-imaginari,7.649312997816666e-06,0.0
column,0.0004934887973219706,2.194607149984853e-05
promot,7.447768988576066e-06,0.0
their,3.824656498908333e-06,0.0
household,3.824656498908333e-06,0.0
expression,3.824656498908333e-06,0.0
tow,7.447768988576066e-06,0.0
plguin,3.824656498908333e-06,0.0
model-bas,3.824656498908333e-06,0.0
near-exact,3.824656498908333e-06,0.0
secretli,3.824656498908333e-06,0.0
not-great,3.824656498908333e-06,0.0
diagnoal,3.824656498908333e-06,0.0
dvb-,3.824656498908333e-06,0.0
on-the-ﬂi,3.824656498908333e-06,0.0
preferrd,3.824656498908333e-06,0.0
duli,3.824656498908333e-06,0.0
backpropag,7.447768988576066e-06,0.0
drop,9.871553811860217e-05,0.00013312393356251895
continues-tim,3.824656498908333e-06,0.0
establish,6.967944743941704e-05,0.00011589262285361532
sheer,7.447768988576066e-06,0.0
aesthet,3.824656498908333e-06,0.0
cauer,1.4895537977152132e-05,0.0
liver,2.1914313714946857e-05,0.0
frequentist,7.649312997816666e-06,0.0
modul,0.001288974647333833,0.0001851052456547181
cursori,3.824656498908333e-06,0.0
fourtr,7.649312997816666e-06,0.0
correspond,0.0008115184473875558,0.00023707342760753754
rhp,3.824656498908333e-06,0.0
readabl,9.757155070602314e-06,0.00010818898391377323
skin-bas,3.824656498908333e-06,0.0
suffer,7.641065726945956e-05,2.5417628326130777e-05
dimencion,3.824656498908333e-06,0.0
word-sequ,7.649312997816666e-06,0.0
herokuapp,3.824656498908333e-06,0.0
line-bas,3.824656498908333e-06,0.0
surveil,1.7984633915175766e-05,0.0
fractional-delay,1.1473969496725e-05,0.0
subset,6.553061926526976e-05,2.595052064082057e-05
out-of-plan,3.824656498908333e-06,0.0
miniatur,7.447768988576066e-06,0.0
entso-,3.824656498908333e-06,0.0
have,3.652385619157809e-06,3.037370161732769e-05
news,3.7410648553073736e-05,0.0
master,6.816620151526803e-05,0.00011809974362779188
rural,3.824656498908333e-06,0.0
card,0.00018991137813125986,0.0
ppm,3.824656498908333e-06,0.0
well-identifi,3.824656498908333e-06,0.0
frequency-spectrum,0.0003939878702935833,0.0
variant,8.424673379442334e-05,0.0
dafx,3.824656498908333e-06,0.0
furtheremor,3.824656498908333e-06,0.0
utter,1.0957156857473428e-05,0.0
use,0.0036102157599499298,0.002363210134533874
digital-commun,5.982991017595792e-05,0.0
inspir,4.4620498904805404e-05,2.6504980209607454e-05
pace,3.824656498908333e-06,0.0
gravel,3.824656498908333e-06,0.0
frm,3.824656498908333e-06,0.0
flare,7.649312997816666e-06,0.0
dpsk,1.4609542476631236e-05,0.0
resistor,1.7984633915175766e-05,0.0
grace,7.447768988576066e-06,0.0
omega,4.452052674270018e-05,0.0
noise-floor,3.824656498908333e-06,0.0
de-jerk,3.824656498908333e-06,0.0
computationali,3.824656498908333e-06,0.0
ir,0.000103318309456925,0.0
exactli,0.0006617498574933686,0.00029908672108097396
fluke,7.447768988576066e-06,0.0
imwrit,3.824656498908333e-06,0.0
mapper,1.8619422471440165e-05,0.0
imagin,0.00018883206455322696,0.00025203170239993417
portugues,3.824656498908333e-06,0.0
paraboloid,7.649312997816666e-06,0.0
wherev,1.0957156857473428e-05,0.0
isotrop,5.136983854926944e-05,0.0
mc,5.269952814696045e-05,0.0
fugur,3.824656498908333e-06,0.0
trial-and-error,3.824656498908333e-06,0.0
outrag,7.447768988576066e-06,0.0
seven,2.130968168722506e-05,0.0
search,0.0004871748147699255,0.000434633753877271
kannada,3.824656498908333e-06,0.0
feature-by-featur,3.824656498908333e-06,0.0
handl,0.0001598383922601922,0.001137057578189224
equalspac,7.649312997816666e-06,0.0
dantzig,3.824656498908333e-06,0.0
nativ,3.399908359254404e-05,0.00021205551548674555
fine,0.0002919297179292815,0.0006185285416264411
lpc,0.0002046032759943327,0.0
mmneg,3.824656498908333e-06,0.0
mne,7.649312997816666e-06,0.0
inter-symbol,1.0957156857473428e-05,0.0
physic,0.0004615053922880333,4.336652340637391e-05
circularili,3.824656498908333e-06,0.0
inclinomet,7.649312997816666e-06,0.0
oven,7.447768988576066e-06,0.0
jordan,3.824656498908333e-06,0.0
fuzz,3.824656498908333e-06,0.0
maarten,3.551613614537509e-06,5.9071337715361865e-05
rescal,3.7410648553073736e-05,0.0
ys,3.824656498908333e-06,0.0
motiv,0.00010293606403814304,2.4457981485205145e-05
brake,3.2372341047316386e-05,0.0
dabbl,3.824656498908333e-06,0.0
hen,3.824656498908333e-06,0.0
motion,0.00046668969010760713,0.0
atomat,3.824656498908333e-06,0.0
hogenau,3.824656498908333e-06,0.0
bit-accur,3.824656498908333e-06,0.0
maraun,3.824656498908333e-06,0.0
prepend,3.824656498908333e-06,0.0
transform,0.002774035338719776,0.00014960589744437587
quinquil,3.824656498908333e-06,0.0
first-ord,8.19642682541671e-05,0.0
laplac,8.979801194102091e-05,0.0
whiten,6.801936100558861e-05,0.0
watt,3.864632064110433e-05,0.0
char,2.0547935419707776e-05,2.8479872443581866e-05
keithley,3.824656498908333e-06,0.0
biosign,7.649312997816666e-06,0.0
jaggedi,3.824656498908333e-06,0.0
architectur,4.348819790582625e-05,7.749714950327117e-05
closer,0.00012555402941260112,6.809499248146706e-05
moth,3.824656498908333e-06,0.0
dominantli,7.447768988576066e-06,0.0
bounti,1.11716534828641e-05,0.0
vegardb,3.824656498908333e-06,0.0
fpcalc,1.5298625995633332e-05,0.0
galoi,7.447768988576066e-06,0.0
computeraudiophil,3.824656498908333e-06,0.0
knuth,3.824656498908333e-06,0.0
lightn,1.7758068072687547e-05,0.0
anaylz,3.824656498908333e-06,0.0
clcm,7.649312997816666e-06,0.0
jm,2.3972591322992406e-05,5.695974488716373e-05
adav,7.447768988576066e-06,0.0
richard,4.0552112817443824e-05,0.0
unoffici,3.824656498908333e-06,0.0
mull,3.824656498908333e-06,0.0
ssim,2.9219084953262472e-05,0.0
non-blind,1.7758068072687547e-05,0.0
wishart-distribut,3.824656498908333e-06,0.0
smooth-out,3.824656498908333e-06,0.0
tonef,7.649312997816666e-06,0.0
fwt,4.316312139642184e-05,0.0
y-displac,3.824656498908333e-06,0.0
accumul,5.630273990295854e-05,9.857278302709383e-05
dxx,1.1473969496725e-05,0.0
ch,6.414143710072921e-06,0.0006134195663302876
stuff,0.00014002844641365062,0.0004066488045509107
evid,2.7221897768948323e-05,0.00012576708402348735
dct,0.0005776338245207515,0.0
complex-conjug,3.824656498908333e-06,0.0
cepstral-tempor,3.824656498908333e-06,0.0
hw,3.480114739407285e-06,0.00011576430060875653
wierd,3.824656498908333e-06,0.0
cro,3.824656498908333e-06,0.0
trick,0.00012172358595480354,0.0002685611008874018
mistak,0.00020299791409695254,6.410720416363506e-05
q-shift,3.824656498908333e-06,0.0
muscl,3.4801147394072846e-05,0.0
citat,1.0957156857473428e-05,0.0
thi,6.101682028587009e-06,0.0003805677068872467
frequency-domain,0.0015334350714118095,0.0
non-posit,3.824656498908333e-06,0.0
pretend,2.4360803175850996e-05,0.0
smudg,1.0957156857473428e-05,0.0
spectrumanalyz,1.1473969496725e-05,0.0
complexbitmap,3.824656498908333e-06,0.0
statistica,3.824656498908333e-06,0.0
zoom-fft,3.824656498908333e-06,0.0
qualifi,1.9441553952559234e-05,5.389280872888554e-05
etf,1.4895537977152132e-05,0.0
overcount,7.649312997816666e-06,0.0
t-wave,3.824656498908333e-06,0.0
housekeep,1.9123282494541665e-05,0.0
postmax,3.824656498908333e-06,0.0
anastasio,3.824656498908333e-06,0.0
votr,3.4421908490175e-05,0.0
thief,1.1473969496725e-05,0.0
normalized-cross-correl,3.824656498908333e-06,0.0
np,2.8775414264281222e-05,0.0
kiswahili,3.824656498908333e-06,0.0
constant-coeffici,3.824656498908333e-06,0.0
from,3.824656498908333e-06,0.0
re-align,3.824656498908333e-06,0.0
fast,0.0005618775665660146,9.30805785123511e-05
cipher,3.824656498908333e-06,0.0
walsh-hadamard,4.0176241810735894e-05,0.0
arous,7.649312997816666e-06,0.0
plaid,3.824656498908333e-06,0.0
set-up,1.0957156857473428e-05,0.0
gustafsson,3.824656498908333e-06,0.0
screenshot,8.950161893720781e-05,0.0001162979381547582
china,3.824656498908333e-06,0.0
grabcut,4.676004817945699e-05,0.0
plumb-lin,3.824656498908333e-06,0.0
video-compress,1.4609542476631236e-05,0.0
non-deal,3.824656498908333e-06,0.0
simpler,0.00011371332406230972,0.00020557704608107296
bitmask,3.824656498908333e-06,0.0
dhwt,3.824656498908333e-06,0.0
wavespectra,1.1473969496725e-05,0.0
cz,3.824656498908333e-06,0.0
significantli,0.00010896554482941139,0.0
prone,1.9012560701777892e-05,7.905543197685291e-05
mallat,1.8261928095789047e-05,0.0
definit,0.0005031406267727801,0.0005852001688400805
interformet,3.824656498908333e-06,0.0
interesst,3.824656498908333e-06,0.0
dbode,3.824656498908333e-06,0.0
finess,3.824656498908333e-06,0.0
throught,3.824656498908333e-06,0.0
cumul,8.162323320670633e-05,0.0
santa,7.447768988576066e-06,0.0
profession,1.4387707132140611e-05,0.0
importantli,4.0552112817443824e-05,0.0
achromat,7.649312997816666e-06,0.0
overlay,5.406948375659175e-05,0.0
stadi,3.824656498908333e-06,0.0
rep,4.109587083941555e-05,0.0
obatin,1.11716534828641e-05,0.0
raised-cosin,4.918622627049641e-05,0.0
mostli,0.0002037724524141291,0.00013955509112584523
impulse-invari,3.824656498908333e-06,0.0
monkey,3.824656498908333e-06,0.0
risk-threshold,3.824656498908333e-06,0.0
yong,3.824656498908333e-06,0.0
calcpix,3.824656498908333e-06,0.0
senseless,3.824656498908333e-06,0.0
kad,3.824656498908333e-06,0.0
cosine-tap,3.824656498908333e-06,0.0
stackexchange-mathemat,3.824656498908333e-06,0.0
non-lin,3.824656498908333e-06,0.0
empir,9.24281763028112e-05,0.0
failtur,3.824656498908333e-06,0.0
trigger,4.6777411195931705e-05,0.00029747584853885795
k-nearest,3.824656498908333e-06,0.0
pyrexpand,3.824656498908333e-06,0.0
unreli,1.2320456575134322e-05,0.00020491695610643797
acceleromet,0.0004735058945754581,0.0
ping,6.420751196095271e-05,0.0001124121695701695
neil,3.824656498908333e-06,0.0
short-term,2.4593113135248206e-05,0.0
alwya,3.824656498908333e-06,0.0
impuls,0.0005572532252563249,0.0
discet,3.824656498908333e-06,0.0
pet,7.447768988576066e-06,0.0
sinad,1.9123282494541665e-05,0.0
electromagnet,3.450841609917209e-05,0.0
griffin,7.649312997816666e-06,0.0
invfreqz,3.824656498908333e-06,0.0
anoth,0.000740034165145777,0.0008791739842922195
nuclei,5.478578428736714e-05,0.0
cmsis-dsp,7.649312997816666e-06,0.0
cross-sect,1.4609542476631236e-05,0.0
programat,1.7758068072687547e-05,0.0
artific,3.824656498908333e-06,0.0
mminfrec,3.824656498908333e-06,0.0
session,1.2320456575134322e-05,0.0002561461951330474
micron,1.1473969496725e-05,0.0
itu-t,3.824656498908333e-06,0.0
murmur,1.5298625995633332e-05,0.0
apass,3.824656498908333e-06,0.0
addit,0.0005988674007918302,0.000325811218029007
analytic-sign,0.00011708586084722778,0.0
high-error,3.824656498908333e-06,0.0
low-qual,3.824656498908333e-06,0.0
wat,3.824656498908333e-06,0.0
immun,1.7984633915175766e-05,0.0
apperici,3.824656498908333e-06,0.0
virtual,5.2925501754508173e-05,0.0
also,0.0016638470230908226,0.001200605253797486
firgenbandstop,3.824656498908333e-06,0.0
convexhul,3.824656498908333e-06,0.0
optic,0.00018815766046772806,0.0
semi-known,3.824656498908333e-06,0.0
relat,0.0010560914957310349,0.00033246400126496625
visible-light,3.824656498908333e-06,0.0
yahoo,7.447768988576066e-06,0.0
inact,3.824656498908333e-06,0.0
held,2.4640913150268644e-05,0.0001280730975665237
blatant,3.824656498908333e-06,0.0
huang,1.11716534828641e-05,0.0
sweep,0.00018305046085761027,0.0
extinct,3.824656498908333e-06,0.0
lorentz-shap,3.824656498908333e-06,0.0
macc,3.824656498908333e-06,0.0
noise-shap,3.824656498908333e-06,0.0
contact,3.34006008768907e-05,0.00025461666011480005
general,3.824656498908333e-06,0.0
aac,7.447768988576066e-06,0.0
startup,3.824656498908333e-06,0.0
font-lik,3.824656498908333e-06,0.0
asm,1.0440344218221855e-05,2.8941075152189132e-05
vertex,1.4609542476631236e-05,0.0
yo,1.11716534828641e-05,0.0
curt,3.824656498908333e-06,0.0
eyer,3.824656498908333e-06,0.0
unusu,2.7606732879337664e-05,0.0
fluctuat,0.0001069285467390758,0.0
zero-output,3.824656498908333e-06,0.0
instantli,2.158156069821092e-05,0.0
concaten,7.322018434304412e-05,5.0742360918299556e-05
life,7.601229873147555e-05,0.00011287998358460508
uncorrupt,3.824656498908333e-06,0.0
sugess,3.824656498908333e-06,0.0
spark,7.447768988576066e-06,0.0
rbio,3.824656498908333e-06,0.0
correctli,0.0003481412212076999,0.0007054261547042056
devimag,3.824656498908333e-06,0.0
sublot,3.824656498908333e-06,0.0
mech,1.0957156857473428e-05,0.0
turn,0.0003730169244593774,0.0005908678114805317
ultasound,3.824656498908333e-06,0.0
wastag,3.824656498908333e-06,0.0
synchronis,4.6201712156753714e-05,0.00010245847805321899
rigor,4.367284184836183e-05,0.0
ssrt,3.824656498908333e-06,0.0
moon,3.824656498908333e-06,0.0
non-recurr,3.824656498908333e-06,0.0
speechdat-car,3.824656498908333e-06,0.0
steerabledetector,3.824656498908333e-06,0.0
ddot,3.0597251991266665e-05,0.0
concav,1.0957156857473428e-05,0.0
percentag,0.00012677409638056557,2.451789417568201e-05
musician,2.1914313714946857e-05,0.0
perfus,3.824656498908333e-06,0.0
hmm,0.0002458258154752768,0.0
lomontfft,7.649312997816666e-06,0.0
luenberg,3.824656498908333e-06,0.0
juli,3.824656498908333e-06,0.0
privat,1.1764121604359206e-05,0.0004891596297041027
oblivi,7.447768988576066e-06,0.0
findfit,3.824656498908333e-06,0.0
pedal-mount,7.649312997816666e-06,0.0
low-ord,7.447768988576066e-06,0.0
textual,7.103227229075018e-06,2.9535668857680932e-05
polartocartesian,7.649312997816666e-06,0.0
n-pixel,3.824656498908333e-06,0.0
supris,3.824656498908333e-06,0.0
kiss,2.1914313714946857e-05,0.0
pmin,3.824656498908333e-06,0.0
thicken,1.11716534828641e-05,0.0
few,3.824656498908333e-06,0.0
unvoic,4.5241491612294706e-05,0.0
becoz,3.824656498908333e-06,0.0
choleski,1.8261928095789047e-05,0.0
self-taught,7.447768988576066e-06,0.0
kept,5.443751889037764e-05,9.530722212388365e-05
less,0.0005642253969442641,0.0004060531640984313
intim,1.0957156857473428e-05,0.0
donald,3.824656498908333e-06,0.0
detiail,3.824656498908333e-06,0.0
irreduc,3.824656498908333e-06,0.0
fellow,1.9441553952559234e-05,5.389280872888554e-05
musicbrainz,3.824656498908333e-06,0.0
cross-correl,0.0008628262823381923,0.0
fall,0.0001628026386383374,0.00014359411524296977
counterpart,3.105757448925488e-05,0.0
zernik,2.606719146001623e-05,0.0
rivera,3.824656498908333e-06,0.0
delta-squar,3.824656498908333e-06,0.0
konw,3.824656498908333e-06,0.0
ser,5.621283002342447e-05,0.0
acquisition-,3.824656498908333e-06,0.0
non-trunc,3.824656498908333e-06,0.0
okay,9.9675342768214e-05,6.907606506019975e-05
resiz,0.00015345245699574956,0.0
non-rectangular,1.7758068072687547e-05,0.0
ang,3.824656498908333e-06,0.0
msec,1.4609542476631236e-05,0.0
re-siz,7.447768988576066e-06,0.0
media,4.081161660335317e-05,0.0
dvb-t,3.824656498908333e-06,0.0
ici,2.9791075954304264e-05,0.0
isophot,3.824656498908333e-06,0.0
chequerboard,3.824656498908333e-06,0.0
troubl,0.0002940982469816285,0.0003057197860332626
endfrequ,7.649312997816666e-06,0.0
synch,1.11716534828641e-05,0.0
zone,3.341030996713506e-05,2.7784437124089533e-05
greatli,0.00022815121826899392,0.00018785489515640342
k-readout,3.824656498908333e-06,0.0
lsqr,7.649312997816666e-06,0.0
layer,0.0001451336234610698,9.284227716653959e-05
resynthesis,3.824656498908333e-06,0.0
subtl,2.107981125878418e-05,0.0
over-the-air,3.824656498908333e-06,0.0
