word,StackTrain,MoocReactive
gentl,3.671937316966508e-06,3.036665671103789e-05
ssrt,3.845130385262637e-06,0.0
out-of-bound,3.845130385262637e-06,0.0
rout,2.2066506784546838e-05,0.00018248841919003657
edu,3.737176078165536e-05,0.0
m-file,7.487637869849127e-06,0.0
baird,3.845130385262637e-06,0.0
morphological-oper,3.419173876966328e-05,0.0
segreg,3.845130385262637e-06,0.0
tight,5.5087816546337744e-05,0.0
line-walking-and-map,3.845130385262637e-06,0.0
trim,2.4724763285679584e-05,0.0
plea,3.845130385262637e-06,0.0
precondit,3.5706258666284343e-06,8.858645497660612e-05
aalto,3.845130385262637e-06,0.0
root-sum-of-squar,3.845130385262637e-06,0.0
re-classifi,3.845130385262637e-06,0.0
bough,3.845130385262637e-06,0.0
finicki,3.671937316966508e-06,3.036665671103789e-05
request,5.967966302492013e-05,0.002432479217093274
histori,0.00011145629585378568,9.45369770307423e-05
talki,3.845130385262637e-06,0.0
wrote,0.0001600390894428329,0.00041136175210986176
emcompass,3.845130385262637e-06,0.0
obama,3.845130385262637e-06,0.0
meausr,7.487637869849127e-06,0.0
terminolog,0.00013338135491558522,2.3979438756020677e-05
dialogu,3.845130385262637e-06,0.0
tunabl,2.142375519977061e-05,0.0
mspaint,3.845130385262637e-06,0.0
jr,3.845130385262637e-06,0.0
roc,0.0002272186566069139,0.0
furthur,3.845130385262637e-06,0.0
quiet,3.7872873875607205e-05,0.0
maxima,0.00016070198756628547,0.0
sturct,3.845130385262637e-06,0.0
playabl,7.487637869849127e-06,0.0
redistribut,3.845130385262637e-06,0.0
artifact,0.0003169241966124986,6.897211164458075e-05
sound,0.001979106547797372,0.00011276523485966798
walsh-hadamard,4.339417922930686e-05,0.0
discrimin,0.00011634090013817555,9.868008729203621e-05
config,3.5706258666284343e-06,0.00014764409162767688
lgm,3.845130385262637e-06,0.0
section,0.00037197388024979043,0.0007363237870507003
main-lobe-width,3.845130385262637e-06,0.0
mung,3.845130385262637e-06,0.0
famou,4.6783479173312495e-05,0.0
tuft,3.845130385262637e-06,0.0
mult-path,3.845130385262637e-06,0.0
deconv,1.4975275739698254e-05,0.0
dictionnari,3.845130385262637e-06,0.0
eigenvalu,0.00024564408403947383,0.0
sd,2.1192654244868215e-05,0.0
venetsanopoulo,3.845130385262637e-06,0.0
isosurfac,3.845130385262637e-06,0.0
immov,3.845130385262637e-06,0.0
pune,3.845130385262637e-06,0.0
disconnect,2.4724763285679584e-05,0.0
z-tranform,1.1535391155787914e-05,0.0
fuzzi,4.4449260400562266e-05,0.0
embed,0.00017977486966883223,2.3979438756020677e-05
lanczo,7.487637869849127e-06,0.0
soundsc,7.487637869849127e-06,0.0
intend,8.935335975126174e-05,0.00026684155298237216
r-squar,3.845130385262637e-06,0.0
mcgraw-hil,3.845130385262637e-06,0.0
mediafir,3.845130385262637e-06,0.0
tiau,3.845130385262637e-06,0.0
motion,0.0003909581859479704,0.0
dust,1.4687749267866032e-05,0.0
unmodifi,3.671937316966508e-06,6.073331342207578e-05
josh,3.845130385262637e-06,0.0
came,0.00029995329224639434,0.00027950333382518
bexc,1.1535391155787914e-05,0.0
gage,3.845130385262637e-06,0.0
overdr,7.487637869849127e-06,0.0
successor,3.845130385262637e-06,0.0
downshift,3.845130385262637e-06,0.0
counti,7.690260770525274e-06,0.0
zero-ord,2.8565006933027474e-05,0.0
curtain,3.845130385262637e-06,0.0
misus,3.845130385262637e-06,0.0
clean,0.00021234874350579478,0.00024222190200911943
arma,5.248116373005568e-05,0.0
x-posit,7.487637869849127e-06,0.0
purpos,0.0004285250174866846,0.0003102928507865812
iphon,0.00010463345490719934,0.0
tremend,7.487637869849127e-06,0.0
server-sid,7.487637869849127e-06,0.0
shorter,9.682197575383819e-05,9.15098005222622e-05
opecv,3.845130385262637e-06,0.0
intro,2.005006250284821e-05,5.5270856816789364e-05
manufactur,2.4724763285679584e-05,0.0
lapac,7.487637869849127e-06,0.0
hostingp,3.845130385262637e-06,0.0
untransform,3.845130385262637e-06,0.0
summari,3.5156824293584575e-05,0.00014537220031516368
wname,7.487637869849127e-06,0.0
increasi,3.845130385262637e-06,0.0
rokhlin,1.1535391155787914e-05,0.0
fa,1.4975275739698254e-05,0.0
darker,6.56522370721185e-05,0.0
eng,1.7853129333142174e-05,0.0
rosenfeld,7.690260770525274e-06,0.0
computer-bas,1.1015811950899524e-05,0.0
saw,0.00017665969069519393,0.00036524072437400064
kindof,3.671937316966508e-06,3.036665671103789e-05
luminos,1.1535391155787914e-05,0.0
sum-to-product,3.845130385262637e-06,0.0
gnuplot,7.487637869849127e-06,0.0
bi-laplac,3.845130385262637e-06,0.0
tevion,3.845130385262637e-06,0.0
re-creat,3.671937316966508e-06,3.036665671103789e-05
re-explain,3.845130385262637e-06,0.0
overcom,4.492936420823665e-05,7.431252014311872e-05
mother,2.449120974069265e-05,0.0
sub-sequ,2.6915912696838465e-05,0.0
cpu-effci,3.845130385262637e-06,0.0
account,0.00023866231170966738,0.0003226273240880225
ding,3.671937316966508e-06,3.036665671103789e-05
fmindex,3.845130385262637e-06,0.0
lead-byt,3.845130385262637e-06,0.0
yp,3.845130385262637e-06,0.0
gavabdb,1.1535391155787914e-05,0.0
fec,2.1192654244868215e-05,0.0
speaker,0.0005238102889348641,0.0
these,1.4464726409768953e-05,0.0
sensor,0.0009107058229387165,0.0
houmogen,3.845130385262637e-06,0.0
spike-train,3.845130385262637e-06,0.0
non-recurr,3.845130385262637e-06,0.0
div,1.4687749267866032e-05,0.0
dirchlet,7.690260770525274e-06,0.0
pendent,3.845130385262637e-06,0.0
daili,2.038459678999383e-05,2.8096524145191158e-05
sharpli,1.7853129333142174e-05,0.0
nowaday,1.1015811950899524e-05,0.0
denois,0.0002379816396157236,0.0
choos,0.0005835119477902002,0.00011136003952166817
oppenheim-schaf,1.1015811950899524e-05,0.0
ear,9.584429692968471e-05,0.0
beep,8.123850793866149e-05,0.0
respiratori,3.845130385262637e-06,0.0
nutal,7.487637869849127e-06,0.0
editor,1.9545627133062996e-05,5.388030877771157e-05
drift,0.00014931511719882914,0.0
tiu,2.307078231157583e-05,0.0
clover,3.845130385262637e-06,0.0
compressively-sampl,3.845130385262637e-06,0.0
diamond,7.487637869849127e-06,0.0
flite,7.690260770525274e-06,0.0
redund,0.00012065679494589201,9.282074323726714e-05
tosh,3.845130385262637e-06,0.0
intmat,3.845130385262637e-06,0.0
paramt,3.845130385262637e-06,0.0
trajectori,2.8565006933027474e-05,0.0
realis,7.067411802860358e-05,2.5411732936364898e-05
snap,1.6987163991661527e-05,2.8096524145191158e-05
mode,0.0002260431425786266,0.00010743451045743877
frequency-domain,0.0015895835718712926,0.0
discreet,3.845130385262637e-06,0.0
dsb,7.487637869849127e-06,0.0
trend,0.00015105986831230836,0.0
tof,1.4687749267866032e-05,0.0
functin,3.845130385262637e-06,0.0
incompar,3.845130385262637e-06,0.0
non-casu,3.845130385262637e-06,0.0
aa,1.1535391155787914e-05,0.0
folk,2.9497352114019727e-05,0.0001707586817930014
sadli,3.442988534146109e-05,0.0
pre-envelop,3.845130385262637e-06,0.0
outdoor,2.775451533032288e-05,0.0
margin,4.475885094389942e-05,0.0
remez-exchang,3.845130385262637e-06,0.0
naudio,1.7853129333142174e-05,0.0
gloh,7.487637869849127e-06,0.0
songifi,1.1231456804773691e-05,0.0
dbm,5.9478652227396436e-05,0.0
bit-depth,3.845130385262637e-06,0.0
non-stationari,7.053723542282004e-05,0.0
postprocess,3.845130385262637e-06,0.0
k-th,7.487637869849127e-06,0.0
itu-r,1.4687749267866032e-05,0.0
lth,3.845130385262637e-06,0.0
uneasi,3.845130385262637e-06,0.0
gramian,7.487637869849127e-06,0.0
sub-array,3.845130385262637e-06,0.0
polylogarithm,7.690260770525274e-06,0.0
signa,3.845130385262637e-06,0.0
forum,0.00013717618755988204,0.0006026697492076559
buoy,2.6206732544471947e-05,0.0
z-gener,3.845130385262637e-06,0.0
ect,3.845130385262637e-06,0.0
strong,0.00017685111785780224,4.500141496371902e-05
name,0.0002738283769718529,0.0014263666853148553
roi,0.00012473925043702516,0.0
thught,3.845130385262637e-06,0.0
run-of-the-mil,3.845130385262637e-06,0.0
unsuccess,1.3771954136584436e-05,2.84732667938972e-05
held,2.47728191804308e-05,0.00012804339216604375
ihdr,3.845130385262637e-06,0.0
tha,7.487637869849127e-06,0.0
panda,1.922565192631319e-05,0.0
occat,3.845130385262637e-06,0.0
force-tim,3.845130385262637e-06,0.0
grc,3.845130385262637e-06,0.0
medicin,3.845130385262637e-06,0.0
timevec,3.845130385262637e-06,0.0
purpl,3.1223829746613244e-05,0.0
remain,0.00023499625211534513,0.00035504460564186093
single-sid,3.845130385262637e-06,0.0
fdct,3.845130385262637e-06,0.0
lk,7.690260770525274e-06,0.0
suffer,7.374690576897767e-05,2.5411732936364898e-05
forget,5.70327122792143e-05,2.620313422805046e-05
muck,3.845130385262637e-06,0.0
shuldd,3.845130385262637e-06,0.0
click,0.00015774482937186573,0.0006425338185650388
image-array,7.690260770525274e-06,0.0
dyanam,3.845130385262637e-06,0.0
buidl,3.845130385262637e-06,0.0
cmo,3.848618673537416e-05,0.0
scandepth,3.845130385262637e-06,0.0
probabilist,1.4464726409768953e-05,0.0
immedi,7.355280462871373e-05,0.0004905454742303114
recon,3.845130385262637e-06,0.0
contagi,7.690260770525274e-06,0.0
rohd,3.845130385262637e-06,0.0
x-index,3.845130385262637e-06,0.0
wavet,6.297739647606682e-05,0.0
consumpt,1.7214942670730546e-05,2.84732667938972e-05
idf,3.845130385262637e-06,0.0
fabric,2.169708961465343e-05,0.0
dice,1.4464726409768953e-05,0.0
magnifi,7.487637869849127e-06,0.0
cheek,7.690260770525274e-06,0.0
an,2.38970775524806e-05,0.0005489641871670135
multiple-integ,3.845130385262637e-06,0.0
monitor,8.948471810747286e-05,0.00020813404588805855
optic,0.0001922159396896229,0.0
load,0.00012912998164873866,0.0008653637022484967
seismic,5.4358924773316874e-05,0.0
cheyshev,3.845130385262637e-06,0.0
uregina,3.845130385262637e-06,0.0
topograph,3.845130385262637e-06,0.0
nonid,1.538052154105055e-05,0.0
xy,2.0657931204876656e-05,2.84732667938972e-05
zhi,3.845130385262637e-06,0.0
reali,3.845130385262637e-06,0.0
tippex,3.845130385262637e-06,0.0
omega,2.8565006933027474e-05,0.0
ddot,3.07610430821011e-05,0.0
non-rep,7.487637869849127e-06,0.0
predominantli,3.845130385262637e-06,0.0
cpu-bas,3.845130385262637e-06,0.0
pardon,1.4464726409768953e-05,0.0
domaim,3.845130385262637e-06,0.0
tcm,1.538052154105055e-05,0.0
accumul,0.00010029099718766707,9.75763895960008e-05
pre-echo,3.845130385262637e-06,0.0
outward,7.1412517332568685e-06,2.9528818325535375e-05
well-identifi,3.845130385262637e-06,0.0
band-pass,0.000137718556346573,0.0
multitap,3.1788981367302324e-05,0.0
matlab,0.004576821042436924,0.0
kit,5.066149417093571e-05,0.0
coplanar,3.845130385262637e-06,0.0
rf,0.00021548205129916906,0.0
linearzi,3.845130385262637e-06,0.0
arithmet,0.0001596283266744369,0.0
boil,3.845087851719501e-05,2.6498832618374013e-05
intract,3.845130385262637e-06,0.0
harbourfront,3.845130385262637e-06,0.0
benign,7.487637869849127e-06,0.0
tightli,1.1231456804773691e-05,0.0
dislik,6.938628832580721e-06,5.738195988006573e-05
titl,8.514233666031993e-05,0.0008666104392085268
pyrextract,3.845130385262637e-06,0.0
hand-tun,3.845130385262637e-06,0.0
floating-point,4.238530848973643e-05,0.0
thermographi,3.845130385262637e-06,0.0
reli,9.423471417666078e-05,0.00017318095288362668
statistician,1.4687749267866032e-05,0.0
photograpi,3.845130385262637e-06,0.0
envelop,0.0005531314932611324,0.0
seg,1.1231456804773691e-05,0.0
crate,3.845130385262637e-06,0.0
well,0.0008838050902577165,0.0008313559435581447
stephen,1.4464726409768953e-05,0.0
convolutional-cod,3.845130385262637e-06,0.0
accross,7.487637869849127e-06,0.0
fli,6.48941746508434e-05,9.75763895960008e-05
buck-boost,7.690260770525274e-06,0.0
ballast,3.845130385262637e-06,0.0
recurs,0.00015986247668604392,0.0007895583253492963
horizon,1.4687749267866032e-05,0.0
spectrogarm,3.845130385262637e-06,0.0
recontruct,7.690260770525274e-06,0.0
sistem,3.845130385262637e-06,0.0
behavior,0.00012603483219557224,0.000628973516303295
adaptive-algorithm,1.1231456804773691e-05,0.0
nsynthesizedslic,7.690260770525274e-06,0.0
pope,3.845130385262637e-06,0.0
conn,1.0192298394996915e-05,8.428957243557345e-05
descent,5.7101571532759075e-05,0.0
stump,3.869087676043411e-05,2.6664229964846933e-05
soundcloud-emb,1.1231456804773691e-05,0.0
beneath,7.487637869849127e-06,0.0
dtmf,2.9375498535732064e-05,0.0
trumpet,3.845130385262637e-06,0.0
prioriti,1.7214942670730546e-05,2.84732667938972e-05
imposs,0.00015458610432271715,2.3674369085639256e-05
silenc,0.0001710981368376429,0.0
regist,8.995722925318351e-05,0.00021880582242492653
domian,3.845130385262637e-06,0.0
imprint,3.845130385262637e-06,0.0
timespan,3.845130385262637e-06,0.0
macro,3.4987442486703784e-06,8.6803087592081e-05
massag,1.1015811950899524e-05,0.0
f-f,3.845130385262637e-06,0.0
hurst,7.690260770525274e-06,0.0
multi-bucket,3.845130385262637e-06,0.0
fmcw,5.550903066064576e-05,0.0
airlin,3.845130385262637e-06,0.0
half-a-parabola,3.845130385262637e-06,0.0
passiv,4.641813626616965e-05,0.0
choic,0.00023287043889095584,0.0001389768258711471
specan,7.487637869849127e-06,0.0
equi-rippl,3.845130385262637e-06,0.0
besid,0.00012285721150615204,0.00010808726340552086
adc,0.00041557042999605843,0.0
covarinac,3.845130385262637e-06,0.0
insofar,3.845130385262637e-06,0.0
sub,0.00010638155837395816,0.00026393034395772266
dozen,2.015349583509144e-05,2.77779927743583e-05
dima,7.487637869849127e-06,0.0
sfbc,1.1535391155787914e-05,0.0
interp,7.487637869849127e-06,0.0
hamann,3.845130385262637e-06,0.0
ppd,1.1535391155787914e-05,0.0
gsl,3.845130385262637e-06,0.0
librosa,1.1015811950899524e-05,0.0
anti-caus,1.4975275739698254e-05,0.0
regularly-spac,3.845130385262637e-06,0.0
jacobsen,7.690260770525274e-06,0.0
m-point,1.4687749267866032e-05,0.0
sfn,7.690260770525274e-06,0.0
orthorgon,3.845130385262637e-06,0.0
nontranspos,3.845130385262637e-06,0.0
palindrom,7.690260770525274e-06,0.0
curvlinear,3.845130385262637e-06,0.0
revers,0.0003604938263693961,2.311052664644046e-05
look,0.0017261718281625555,0.0014147477834579219
unitari,6.45512231683138e-05,0.0
samples-limit,3.845130385262637e-06,0.0
exactli,0.0006425444450288261,0.00030106494085307186
fugur,3.845130385262637e-06,0.0
subregion,3.845130385262637e-06,0.0
down-convers,3.845130385262637e-06,0.0
acomplish,3.845130385262637e-06,0.0
matchtempl,3.845130385262637e-06,0.0
digital-analog,3.845130385262637e-06,0.0
brain-comput,3.845130385262637e-06,0.0
redft,3.845130385262637e-06,0.0
swpt,3.845130385262637e-06,0.0
σi,3.845130385262637e-06,0.0
contrain,3.845130385262637e-06,0.0
waveform,0.000761695525274693,0.0
thesi,9.185042431396447e-05,5.063975885459026e-05
respons,0.0012498687719039833,0.0008999616788171466
peak,0.00214602911976396,1.948134577604996e-05
especi,0.0002289338165576914,0.00018932661472277916
aquila,1.1231456804773691e-05,0.0
popularli,7.487637869849127e-06,0.0
session,1.23864095902154e-05,0.0002560867843320875
aforement,1.6480606739971157e-05,5.451737151937729e-05
mayb,0.0005206458290009976,0.0006949078345578547
fine-tun,7.487637869849127e-06,0.0
inhibit,3.845130385262637e-06,0.0
subsampl,8.978988187010474e-05,0.0
explor,6.68922310039507e-05,0.00011524873430724197
chirp,0.0002524026615226112,0.0
there,0.00033997258660731314,0.0004685914608330281
opensourc,1.4464726409768953e-05,0.0
abil,7.669311549645128e-05,4.87881947980004e-05
code-bas,3.845130385262637e-06,0.0
aloha,7.1412517332568685e-06,2.9528818325535375e-05
qtrap,3.845130385262637e-06,0.0
ephraim-malah,3.845130385262637e-06,0.0
toolkit,1.8080908012211196e-05,0.0
absolut,0.0003953125433159381,2.1940981306394545e-05
alter,0.00011586180349680481,8.913197734289537e-05
linear-minimum-mean-square-error,3.845130385262637e-06,0.0
lengthen,7.487637869849127e-06,0.0
tridimension,3.845130385262637e-06,0.0
isi,0.0001300573006972617,2.5608678433208757e-05
pronunci,2.8565006933027474e-05,0.0
thoma,1.1015811950899524e-05,0.0
frequenc,0.009440754894516633,5.837335469482203e-05
sohn,7.690260770525274e-06,0.0
auto-adjust,3.845130385262637e-06,0.0
open-sourc,2.3278858262619746e-05,2.7502068350349444e-05
mirror-reflect,3.845130385262637e-06,0.0
disson,1.8080908012211196e-05,0.0
antialisa,3.845130385262637e-06,0.0
transmiss,0.00024065235706962845,2.3141600370518166e-05
symposium,3.845130385262637e-06,0.0
bangalor,3.845130385262637e-06,0.0
channel,0.0021153528613684063,3.940048549119748e-05
pedestrian,5.5979907978726054e-05,0.0
hotpaw,3.845130385262637e-06,0.0
applio,3.845130385262637e-06,0.0
sumr,3.845130385262637e-06,0.0
webpag,3.0408466830295806e-05,0.00010059033078564913
transmission-pause-sign,3.845130385262637e-06,0.0
presuppos,3.845130385262637e-06,0.0
special,0.00021422060759344893,0.00013933845835639567
infnit,3.845130385262637e-06,0.0
contain,0.0007879198837453701,0.0013137178622162201
polarimetr,1.1535391155787914e-05,0.0
power-spectrum,3.845130385262637e-06,0.0
asid,4.193407326102087e-05,7.431252014311872e-05
disclaim,2.449120974069265e-05,0.0
fun,3.128222853309037e-05,0.00023518343019224207
doubl,0.00027493922996907333,0.0009237018363727535
coursera,1.3782711447512925e-05,0.0007066885820376749
sample-by-sampl,7.487637869849127e-06,0.0
zeros-pol,3.845130385262637e-06,0.0
sincer,7.1412517332568685e-06,2.9528818325535375e-05
msb,7.487637869849127e-06,0.0
low-effici,3.845130385262637e-06,0.0
pigment,3.845130385262637e-06,0.0
speech-recognit,0.00022539620247673391,0.0
pedal,1.1015811950899524e-05,0.0
interference-imag,3.845130385262637e-06,0.0
determin,0.0013675149183699428,0.0001372898296800196
christma,3.845130385262637e-06,0.0
garner,3.845130385262637e-06,0.0
communc,3.845130385262637e-06,0.0
supos,3.845130385262637e-06,0.0
wolfson,3.845130385262637e-06,0.0
indefinit,7.1412517332568685e-06,2.9528818325535375e-05
metro,3.845130385262637e-06,0.0
sample-valu,3.845130385262637e-06,0.0
pain,1.3079181863399917e-05,8.112291784065892e-05
corless,3.845130385262637e-06,0.0
prf,1.1231456804773691e-05,0.0
symetri,7.690260770525274e-06,0.0
textview,3.845130385262637e-06,0.0
gelb,7.487637869849127e-06,0.0
x-coordin,3.845130385262637e-06,0.0
aberr,2.531327121709567e-05,0.0
yt,3.845130385262637e-06,0.0
zt,7.690260770525274e-06,0.0
overfit,1.8719094674622818e-05,0.0
gap,0.00011885905160143982,2.4573894550862387e-05
pcm,0.0002485458382672166,0.0
lua,3.845130385262637e-06,0.0
pzp,3.845130385262637e-06,0.0
supremaci,3.845130385262637e-06,0.0
background-foreground,3.845130385262637e-06,0.0
robert,4.460012065906754e-05,2.6345698594014077e-05
fast-mov,3.845130385262637e-06,0.0
genuin,1.7853129333142174e-05,0.0
combat,3.1788981367302324e-05,0.0
dilat,0.00014335753068985997,0.0
necessay,3.845130385262637e-06,0.0
convlv,3.845130385262637e-06,0.0
jone,2.169708961465343e-05,0.0
parametr,9.368784839094305e-05,2.5826391579344423e-05
ino,7.487637869849127e-06,0.0
resistor,1.4687749267866032e-05,0.0
double-precis,7.487637869849127e-06,0.0
hand-mad,1.1231456804773691e-05,0.0
ne,7.690260770525274e-06,0.0
gray,0.00020947701056923818,0.0
ride,7.487637869849127e-06,0.0
scicomp,3.845130385262637e-06,0.0
wave-lik,3.845130385262637e-06,0.0
rusti,1.0496232746011136e-05,2.8934362530693668e-05
nrzi,7.487637869849127e-06,0.0
disagr,1.1015811950899524e-05,0.0
trap,3.845130385262637e-06,0.0
con,4.492936420823665e-05,9.908336019082497e-05
mzti,3.845130385262637e-06,0.0
gridlin,1.1231456804773691e-05,0.0
em-typ,3.845130385262637e-06,0.0
februari,3.845130385262637e-06,0.0
so-so,7.487637869849127e-06,0.0
text-to-speech,1.8080908012211196e-05,0.0
variou,0.00040442096418320117,0.0001446284193784609
marvel,3.671937316966508e-06,3.036665671103789e-05
direct-detect,3.845130385262637e-06,0.0
acoordig,3.845130385262637e-06,0.0
lastli,6.168822907762075e-05,2.5507860208511564e-05
sobel-imag,3.845130385262637e-06,0.0
geometrically-spac,3.845130385262637e-06,0.0
nyquist,0.0007603489882683462,0.0
scenario,0.00019249969228733743,0.0003332006304983034
least,0.00044659478785034364,0.0003945840467262167
nodul,1.538052154105055e-05,0.0
four-tim,3.845130385262637e-06,0.0
goldwav,3.845130385262637e-06,0.0
ucf,3.845130385262637e-06,0.0
monolater,3.845130385262637e-06,0.0
old,0.00012739962604416862,0.00027315185243712573
magic,5.756770829364382e-05,0.00028132046950602
super-nyquist,3.845130385262637e-06,0.0
fov,2.203162390179905e-05,0.0
gone,9.969483163723644e-05,4.711251802699536e-05
tldr,1.0496232746011136e-05,2.8934362530693668e-05
hardest,1.4464726409768953e-05,0.0
strain,5.298163561217054e-05,0.0
graph,0.0007752197660778333,6.029164457390261e-05
bu,2.825687232649095e-05,0.0
correlationfunct,3.845130385262637e-06,0.0
essenc,4.8063598146493765e-05,2.6498832618374013e-05
bootstrap,7.1412517332568685e-06,2.9528818325535375e-05
fsampl,3.845130385262637e-06,0.0
case,0.0010614328183687024,0.0031540624822519957
multilevel,1.4464726409768953e-05,0.0
noisiest,3.845130385262637e-06,0.0
objcut,3.845130385262637e-06,0.0
abc,1.1231456804773691e-05,0.0
eigendecomposit,1.1231456804773691e-05,0.0
kabal,3.845130385262637e-06,0.0
iisc,3.845130385262637e-06,0.0
fpcalc,1.538052154105055e-05,0.0
sub-oscil,3.845130385262637e-06,0.0
nightmar,3.5706258666284343e-06,5.905763665107075e-05
angri,3.671937316966508e-06,3.036665671103789e-05
super-sensit,3.845130385262637e-06,0.0
nih,7.487637869849127e-06,0.0
rotat,0.0008407453982982884,0.0
noise-sampl,3.845130385262637e-06,0.0
fail,0.00014385095360917058,0.005033079652094577
imiginari,3.845130385262637e-06,0.0
screech,3.845130385262637e-06,0.0
distributet,3.845130385262637e-06,0.0
quadrat,0.00010542872662265318,0.0
poor,0.00016206285182515133,2.3933001662203726e-05
photogrammetri,7.487637869849127e-06,0.0
thee,3.845130385262637e-06,0.0
enough,0.00051091638649241,0.000607643449122167
ak,3.845130385262637e-06,0.0
mvdr,3.616181602442239e-05,0.0
dc-offset,3.845130385262637e-06,0.0
unshift,1.1231456804773691e-05,0.0
robi,3.845130385262637e-06,0.0
hough-transform,0.0001874400521628182,0.0
advanag,3.845130385262637e-06,0.0
complex-conjug,3.845130385262637e-06,0.0
cif,3.845130385262637e-06,0.0
rf-excit,3.845130385262637e-06,0.0
registr,5.5087816546337744e-05,0.0
ineffect,7.487637869849127e-06,0.0
nonexist,3.845130385262637e-06,0.0
sinogram,5.785890563907581e-05,0.0
wita,3.845130385262637e-06,0.0
boltzmann,1.1231456804773691e-05,0.0
wherein,1.4687749267866032e-05,0.0
rafael,1.1231456804773691e-05,0.0
non-priod,3.845130385262637e-06,0.0
proportion,3.845130385262637e-06,0.0
guassion,3.845130385262637e-06,0.0
them-self,3.845130385262637e-06,0.0
supersampl,2.307078231157583e-05,0.0
flank,7.690260770525274e-06,0.0
new,0.0007806678201872542,0.0024321475839501
hate,3.671937316966508e-06,3.036665671103789e-05
joseph,1.1015811950899524e-05,0.0
thursday,7.690260770525274e-06,0.0
kth,1.4687749267866032e-05,0.0
wherea,0.00013820928736055801,0.00016328297654299968
uncomfort,3.4987442486703784e-06,8.6803087592081e-05
half-pow,3.845130385262637e-06,0.0
zero-frequency-respons,7.690260770525274e-06,0.0
samplingfrequ,3.845130385262637e-06,0.0
anatom,1.4975275739698254e-05,0.0
ht,1.7853129333142174e-05,0.0
lp-psolar,3.845130385262637e-06,0.0
paradox,1.1231456804773691e-05,0.0
crc,7.487637869849127e-06,0.0
fiber,4.238530848973643e-05,0.0
fine-grain,1.835968658483254e-05,3.036665671103789e-05
