word,StackTrain,MoocDsp
side-trip,3.7912198015891203e-06,0.0
matt-l,3.7912198015891203e-06,0.0
undersampl,7.69055236549789e-05,0.0
real-imaginari,7.5824396031782405e-06,0.0
column,0.00046433232025187333,0.0006889362751304341
promot,7.36007615652257e-06,0.0
their,3.7912198015891203e-06,0.0
household,3.7912198015891203e-06,0.0
expression,3.7912198015891203e-06,0.0
tow,7.36007615652257e-06,0.0
plguin,3.7912198015891203e-06,0.0
model-bas,3.7912198015891203e-06,0.0
near-exact,3.7912198015891203e-06,0.0
secretli,3.7912198015891203e-06,0.0
not-great,3.7912198015891203e-06,0.0
diagnoal,3.7912198015891203e-06,0.0
dvb-,3.7912198015891203e-06,0.0
on-the-ﬂi,3.7912198015891203e-06,0.0
preferrd,3.7912198015891203e-06,0.0
duli,3.7912198015891203e-06,0.0
backpropag,7.36007615652257e-06,0.0
drop,0.00011123612648224154,0.0
continues-tim,3.7912198015891203e-06,0.0
establish,7.719726259207176e-05,0.0
sheer,7.36007615652257e-06,0.0
aesthet,3.7912198015891203e-06,0.0
cauer,1.472015231304514e-05,0.0
liver,2.160692034100964e-05,0.0
frequentist,7.5824396031782405e-06,0.0
modul,0.0010380680368494654,0.002351156159792667
cursori,3.7912198015891203e-06,0.0
fourtr,7.5824396031782405e-06,0.0
correspond,0.0007935272744041798,0.001031230440149359
rhp,3.7912198015891203e-06,0.0
readabl,1.080346017050482e-05,0.0
skin-bas,3.7912198015891203e-06,0.0
suffer,7.834245120697287e-05,0.0
dimencion,3.7912198015891203e-06,0.0
word-sequ,7.5824396031782405e-06,0.0
herokuapp,3.7912198015891203e-06,0.0
line-bas,3.7912198015891203e-06,0.0
surveil,1.7699828362187408e-05,0.0
fractional-delay,1.1373659404767364e-05,0.0
subset,6.729233319810654e-05,0.0
out-of-plan,3.7912198015891203e-06,0.0
miniatur,7.36007615652257e-06,0.0
entso-,3.7912198015891203e-06,0.0
have,3.7912198015891203e-06,0.0
news,3.656140905669739e-05,0.0
master,7.095330698928708e-05,0.0001640526087147501
rural,3.7912198015891203e-06,0.0
card,0.00017179523850918598,0.0003125597307023607
ppm,3.7912198015891203e-06,0.0
well-identifi,3.7912198015891203e-06,0.0
frequency-spectrum,0.0003347081119486802,0.0005422847641679612
variant,8.180780926866971e-05,0.0
dafx,3.7912198015891203e-06,0.0
furtheremor,3.7912198015891203e-06,0.0
utter,1.080346017050482e-05,0.0
use,0.0049500776520821094,0.0034808287576326194
digital-commun,5.829691567839838e-05,0.0
inspir,4.3230467051560185e-05,0.00017134981211161786
pace,3.601153390168273e-06,0.00019983122978437767
gravel,3.7912198015891203e-06,0.0
frm,3.7912198015891203e-06,0.0
flare,7.5824396031782405e-06,0.0
dpsk,1.4404613560673092e-05,0.0
resistor,1.7699828362187408e-05,0.0
grace,7.36007615652257e-06,0.0
omega,3.86069636962742e-05,0.0011535650127905185
noise-floor,3.7912198015891203e-06,0.0
de-jerk,3.7912198015891203e-06,0.0
computationali,3.7912198015891203e-06,0.0
ir,0.00010027833754492527,0.0
exactli,0.0006832714220736449,0.00061818495183348
fluke,7.36007615652257e-06,0.0
imwrit,3.7912198015891203e-06,0.0
mapper,1.8400190391306426e-05,0.0
imagin,0.00019114032950212983,0.0005237801593601835
portugues,3.7912198015891203e-06,0.0
paraboloid,7.5824396031782405e-06,0.0
wherev,1.080346017050482e-05,0.0
isotrop,5.024848891524951e-05,0.0
mc,5.171553506084739e-05,0.0
fugur,3.7912198015891203e-06,0.0
trial-and-error,3.7912198015891203e-06,0.0
outrag,7.36007615652257e-06,0.0
seven,2.0939830001042627e-05,0.0
search,0.0006034958627496954,0.00012830853031709362
kannada,3.7912198015891203e-06,0.0
feature-by-featur,3.7912198015891203e-06,0.0
handl,0.0002170235910097276,0.000145094380849435
equalspac,7.5824396031782405e-06,0.0
dantzig,3.7912198015891203e-06,0.0
nativ,3.9598863065035085e-05,0.0
fine,0.0003815678938085083,0.0002697266812029891
lpc,0.00019831328843935967,0.0
mmneg,3.7912198015891203e-06,0.0
mne,7.5824396031782405e-06,0.0
inter-symbol,1.080346017050482e-05,0.0
physic,0.0004333302647891128,0.00027170491346024836
circularili,3.7912198015891203e-06,0.0
inclinomet,7.5824396031782405e-06,0.0
oven,7.36007615652257e-06,0.0
jordan,3.7912198015891203e-06,0.0
fuzz,3.7912198015891203e-06,0.0
maarten,3.7912198015891203e-06,0.0
rescal,3.656140905669739e-05,0.0
ys,3.7912198015891203e-06,0.0
motiv,0.00010522336288860686,0.0
brake,3.1859691051937334e-05,0.0
dabbl,3.7912198015891203e-06,0.0
hen,3.7912198015891203e-06,0.0
motion,0.00044590646064602055,0.0
atomat,3.7912198015891203e-06,0.0
hogenau,3.7912198015891203e-06,0.0
bit-accur,3.7912198015891203e-06,0.0
maraun,3.7912198015891203e-06,0.0
prepend,3.7912198015891203e-06,0.0
transform,0.002355261100703331,0.000762814492955067
quinquil,3.7912198015891203e-06,0.0
first-ord,7.971808830229387e-05,0.0
laplac,8.707548763196478e-05,0.0
whiten,6.647528919399525e-05,0.0
watt,3.792472571128808e-05,0.0
char,2.1239794034624894e-05,0.0
keithley,3.7912198015891203e-06,0.0
biosign,7.5824396031782405e-06,0.0
jaggedi,3.7912198015891203e-06,0.0
architectur,4.619867357587426e-05,0.0
closer,0.00013629779435661544,0.0
moth,3.7912198015891203e-06,0.0
dominantli,7.36007615652257e-06,0.0
bounti,1.1040114234783856e-05,0.0
vegardb,3.7912198015891203e-06,0.0
fpcalc,1.5164879206356481e-05,0.0
galoi,7.36007615652257e-06,0.0
computeraudiophil,3.7912198015891203e-06,0.0
knuth,3.7912198015891203e-06,0.0
lightn,1.7449858334202188e-05,0.0
anaylz,3.7912198015891203e-06,0.0
clcm,7.5824396031782405e-06,0.0
jm,2.4779759707062373e-05,0.0
adav,7.36007615652257e-06,0.0
richard,3.370308851100071e-05,0.0007792560807361099
unoffici,3.7912198015891203e-06,0.0
mull,3.7912198015891203e-06,0.0
ssim,2.8809227121346183e-05,0.0
non-blind,1.7449858334202188e-05,0.0
wishart-distribut,3.7912198015891203e-06,0.0
smooth-out,3.7912198015891203e-06,0.0
tonef,7.5824396031782405e-06,0.0
fwt,4.247958806924979e-05,0.0
y-displac,3.7912198015891203e-06,0.0
accumul,5.758812896220886e-05,0.0003363807262685972
dxx,1.1373659404767364e-05,0.0
ch,7.36007615652257e-06,0.0
stuff,0.00016811665311585412,0.00014807847278365226
evid,3.0149093349149708e-05,0.0
dct,0.0004928086249675256,0.0013811309275465317
complex-conjug,3.7912198015891203e-06,0.0
cepstral-tempor,3.7912198015891203e-06,0.0
hw,2.9697664381749377e-06,0.0039550800438532055
wierd,3.7912198015891203e-06,0.0
cro,3.7912198015891203e-06,0.0
trick,0.00012016353744373828,0.0006804063684033169
mistak,0.00018133089799840784,0.0007642187908467733
q-shift,3.7912198015891203e-06,0.0
muscl,3.221020567326578e-05,0.00017873731868432493
citat,1.080346017050482e-05,0.0
thi,6.757579887025204e-06,0.00037498416559460213
frequency-domain,0.00110399141139828,0.0008021142136038666
non-posit,3.7912198015891203e-06,0.0
pretend,2.3877608851231976e-05,0.0
smudg,1.080346017050482e-05,0.0
spectrumanalyz,1.1373659404767364e-05,0.0
complexbitmap,3.7912198015891203e-06,0.0
statistica,3.7912198015891203e-06,0.0
zoom-fft,3.7912198015891203e-06,0.0
qualifi,2.0686214024338957e-05,0.0
etf,1.472015231304514e-05,0.0
overcount,7.5824396031782405e-06,0.0
t-wave,3.7912198015891203e-06,0.0
housekeep,1.8956099007945606e-05,0.0
postmax,3.7912198015891203e-06,0.0
anastasio,3.7912198015891203e-06,0.0
votr,3.412097821430209e-05,0.0
thief,1.1373659404767364e-05,0.0
normalized-cross-correl,3.7912198015891203e-06,0.0
np,2.8319725379499852e-05,0.0
kiswahili,3.7912198015891203e-06,0.0
constant-coeffici,3.7912198015891203e-06,0.0
from,3.411086978747425e-06,0.0007571370969374052
re-align,3.7912198015891203e-06,0.0
fast,0.0005600668523596406,0.00024763834020212364
cipher,3.7912198015891203e-06,0.0
walsh-hadamard,3.9612687291851e-05,0.0
arous,7.5824396031782405e-06,0.0
plaid,3.7912198015891203e-06,0.0
set-up,1.080346017050482e-05,0.0
gustafsson,3.7912198015891203e-06,0.0
screenshot,9.915664421967984e-05,0.0
china,3.7912198015891203e-06,0.0
grabcut,4.6019553741687264e-05,0.0
plumb-lin,3.7912198015891203e-06,0.0
video-compress,1.4404613560673092e-05,0.0
non-deal,3.7912198015891203e-06,0.0
simpler,0.00013599383839613358,0.0
bitmask,3.7912198015891203e-06,0.0
dhwt,3.7912198015891203e-06,0.0
wavespectra,1.1373659404767364e-05,0.0
cz,3.7912198015891203e-06,0.0
significantli,0.00010522336288860686,0.0
prone,2.0686214024338957e-05,0.0
mallat,1.8005766950841365e-05,0.0
definit,0.00047906754707323286,0.0023237664016801775
interformet,3.7912198015891203e-06,0.0
interesst,3.7912198015891203e-06,0.0
dbode,3.7912198015891203e-06,0.0
finess,3.7912198015891203e-06,0.0
throught,3.7912198015891203e-06,0.0
cumul,7.520875315869396e-05,0.00017389171382428074
santa,7.36007615652257e-06,0.0
profession,1.4159862689749926e-05,0.0
importantli,3.9598863065035085e-05,0.0
achromat,7.5824396031782405e-06,0.0
overlay,5.279848408671344e-05,0.0
stadi,3.7912198015891203e-06,0.0
rep,4.019879113219961e-05,0.0
obatin,1.1040114234783856e-05,0.0
raised-cosin,4.826783272345756e-05,0.0
mostli,0.0002207089563886338,0.00014408632751802683
impulse-invari,3.7912198015891203e-06,0.0
monkey,3.7912198015891203e-06,0.0
risk-threshold,3.7912198015891203e-06,0.0
yong,3.7912198015891203e-06,0.0
calcpix,3.7912198015891203e-06,0.0
senseless,3.7912198015891203e-06,0.0
kad,3.7912198015891203e-06,0.0
cosine-tap,3.7912198015891203e-06,0.0
stackexchange-mathemat,3.7912198015891203e-06,0.0
non-lin,3.7912198015891203e-06,0.0
empir,8.954882460680324e-05,0.0
failtur,3.7912198015891203e-06,0.0
trigger,5.505819814070958e-05,0.0
k-nearest,3.7912198015891203e-06,0.0
pyrexpand,3.7912198015891203e-06,0.0
unreli,1.4159862689749926e-05,0.0
acceleromet,0.0004228260848100786,0.000145732909801154
ping,6.63094616699683e-05,0.0
neil,3.7912198015891203e-06,0.0
short-term,2.413391636172878e-05,0.0
alwya,3.7912198015891203e-06,0.0
impuls,0.0004434582225253865,0.0004996526760400477
discet,3.7912198015891203e-06,0.0
pet,7.36007615652257e-06,0.0
sinad,1.8956099007945606e-05,0.0
electromagnet,3.378789943512603e-05,0.0
griffin,7.5824396031782405e-06,0.0
invfreqz,3.7912198015891203e-06,0.0
anoth,0.000915341503249274,0.0005883373036715725
nuclei,5.40173008525241e-05,0.0
cmsis-dsp,7.5824396031782405e-06,0.0
cross-sect,1.4404613560673092e-05,0.0
programat,1.7449858334202188e-05,0.0
artific,3.7912198015891203e-06,0.0
mminfrec,3.7912198015891203e-06,0.0
session,1.4159862689749926e-05,0.0
micron,1.1373659404767364e-05,0.0
itu-t,3.7912198015891203e-06,0.0
murmur,1.5164879206356481e-05,0.0
apass,3.7912198015891203e-06,0.0
addit,0.0005934597016331467,0.0013336789435034243
analytic-sign,0.00011375398258544832,0.0
high-error,3.7912198015891203e-06,0.0
low-qual,3.7912198015891203e-06,0.0
wat,3.7912198015891203e-06,0.0
immun,1.7699828362187408e-05,0.0
apperici,3.7912198015891203e-06,0.0
virtual,5.1536329077225236e-05,0.0
also,0.001787830930398749,0.0024420514703796807
firgenbandstop,3.7912198015891203e-06,0.0
convexhul,3.7912198015891203e-06,0.0
optic,0.0001692417733117369,0.00015147383409073396
semi-known,3.7912198015891203e-06,0.0
relat,0.00105661821391922,0.0007398446923579
visible-light,3.7912198015891203e-06,0.0
yahoo,7.36007615652257e-06,0.0
inact,3.7912198015891203e-06,0.0
held,2.72886958299794e-05,0.0
blatant,3.7912198015891203e-06,0.0
huang,1.1040114234783856e-05,0.0
sweep,0.0001648441794911561,0.00015245585484014031
extinct,3.7912198015891203e-06,0.0
lorentz-shap,3.7912198015891203e-06,0.0
macc,3.7912198015891203e-06,0.0
noise-shap,3.7912198015891203e-06,0.0
contact,3.731806612798491e-05,0.00017256774519078667
general,3.7912198015891203e-06,0.0
aac,7.36007615652257e-06,0.0
startup,3.7912198015891203e-06,0.0
font-lik,3.7912198015891203e-06,0.0
asm,1.080346017050482e-05,0.0
vertex,1.4404613560673092e-05,0.0
yo,1.1040114234783856e-05,0.0
curt,3.7912198015891203e-06,0.0
eyer,3.7912198015891203e-06,0.0
unusu,2.7030319548100817e-05,0.0
fluctuat,0.00010383298868715772,0.0
zero-output,3.7912198015891203e-06,0.0
instantli,2.1239794034624894e-05,0.0
concaten,7.772922090453119e-05,0.0
life,7.718757378546786e-05,0.00045891510666714734
uncorrupt,3.7912198015891203e-06,0.0
sugess,3.7912198015891203e-06,0.0
spark,7.36007615652257e-06,0.0
rbio,3.7912198015891203e-06,0.0
correctli,0.0004002010439830678,0.0006763710055078985
devimag,3.7912198015891203e-06,0.0
sublot,3.7912198015891203e-06,0.0
mech,1.080346017050482e-05,0.0
turn,0.00043381695850252,0.000636848992372311
ultasound,3.7912198015891203e-06,0.0
wastag,3.7912198015891203e-06,0.0
synchronis,5.024848891524951e-05,0.0
rigor,4.014257654787731e-05,0.0006853992484464715
ssrt,3.7912198015891203e-06,0.0
moon,3.7912198015891203e-06,0.0
non-recurr,3.7912198015891203e-06,0.0
speechdat-car,3.7912198015891203e-06,0.0
steerabledetector,3.7912198015891203e-06,0.0
ddot,3.0329758412712962e-05,0.0
concav,1.080346017050482e-05,0.0
percentag,0.00012961620752407406,0.0
musician,2.160692034100964e-05,0.0
perfus,3.7912198015891203e-06,0.0
hmm,0.0002377947878489002,0.0
lomontfft,7.5824396031782405e-06,0.0
luenberg,3.7912198015891203e-06,0.0
juli,3.7912198015891203e-06,0.0
privat,1.4159862689749926e-05,0.0
oblivi,7.36007615652257e-06,0.0
findfit,3.7912198015891203e-06,0.0
pedal-mount,7.5824396031782405e-06,0.0
low-ord,7.36007615652257e-06,0.0
textual,7.36007615652257e-06,0.0
polartocartesian,7.5824396031782405e-06,0.0
n-pixel,3.7912198015891203e-06,0.0
supris,3.7912198015891203e-06,0.0
kiss,2.160692034100964e-05,0.0
pmin,3.7912198015891203e-06,0.0
thicken,1.1040114234783856e-05,0.0
few,3.7912198015891203e-06,0.0
unvoic,4.434413072371653e-05,0.0
becoz,3.7912198015891203e-06,0.0
choleski,1.8005766950841365e-05,0.0
self-taught,7.36007615652257e-06,0.0
kept,6.030405961652336e-05,0.0
less,0.0005942240750659015,0.000634115896206258
intim,1.080346017050482e-05,0.0
donald,3.7912198015891203e-06,0.0
detiail,3.7912198015891203e-06,0.0
irreduc,3.7912198015891203e-06,0.0
fellow,1.9545815555813868e-05,0.00018076913775831477
musicbrainz,3.7912198015891203e-06,0.0
cross-correl,0.0008178284123575732,0.0
fall,0.00018897076169056604,0.0
counterpart,3.0409109491613424e-05,0.0
zernik,2.5760266547829e-05,0.0
rivera,3.7912198015891203e-06,0.0
delta-squar,3.7912198015891203e-06,0.0
konw,3.601153390168273e-06,0.00019983122978437767
ser,5.516323739823721e-05,0.0
acquisition-,3.7912198015891203e-06,0.0
non-trunc,3.7912198015891203e-06,0.0
okay,0.00010822974468542422,0.0
resiz,0.0001487349663295198,0.0
non-rectangular,1.7449858334202188e-05,0.0
ang,3.7912198015891203e-06,0.0
msec,1.4404613560673092e-05,0.0
re-siz,7.36007615652257e-06,0.0
media,3.9885173516397155e-05,0.0
dvb-t,3.7912198015891203e-06,0.0
ici,2.944030462609028e-05,0.0
isophot,3.7912198015891203e-06,0.0
chequerboard,3.7912198015891203e-06,0.0
troubl,0.00033565544526282235,0.0002586919659384401
endfrequ,7.5824396031782405e-06,0.0
synch,1.1040114234783856e-05,0.0
zone,3.257635925968978e-05,0.00018076913775831477
greatli,0.00023027471261262091,0.0005060653555201735
k-readout,3.7912198015891203e-06,0.0
lsqr,7.5824396031782405e-06,0.0
layer,0.00015760961610709794,0.0
