word,StackTrain,MoocDsp
thoma,1.4181479759908247e-05,0.0
static,0.00014753760211363022,0.0
there,0.0003772814937718221,0.0004951412851442824
electro,3.7970076447506148e-06,0.0
fold,8.582606874540958e-05,0.0
instfreq,1.1391022934251843e-05,0.0
execpt,3.7970076447506148e-06,0.0
celebr,3.7970076447506148e-06,0.0
computefrequ,3.7970076447506148e-06,0.0
destroy,3.661722531438171e-05,0.0
wavalet,3.7970076447506148e-06,0.0
wood,2.7071585224673804e-05,0.0
k-space,8.723034748479101e-05,0.0
em-uk,1.105696855951837e-05,0.0
sub-mm,3.7970076447506148e-06,0.0
bottom,0.0002665086246346917,0.0
kneighborsclassifi,3.7970076447506148e-06,0.0
seent,3.7970076447506148e-06,0.0
log-averag,7.5940152895012296e-06,0.0
minor,6.724002303850088e-05,0.00031069692672743926
alcohol,1.5188030579002459e-05,0.0
chair,1.0819953208719623e-05,0.0
zip,2.0971797667972296e-05,0.0
helicopt,1.8985038223753073e-05,0.0
closur,2.885320855658566e-05,0.0
fouier,3.7970076447506148e-06,0.0
guitarpitchshift,3.7970076447506148e-06,0.0
drift,0.0001675822856414095,0.0
overtim,7.371312373012246e-06,0.0
empir,8.350032456058031e-05,0.0
back-up,3.7970076447506148e-06,0.0
scypi,3.7970076447506148e-06,0.0
procedur,0.0003716544332576942,0.00013738471225885915
follwo,7.371312373012246e-06,0.0
junction,3.7970076447506148e-06,0.0
exam,0.00013622087841848522,0.0
reagrd,7.371312373012246e-06,0.0
pertin,7.371312373012246e-06,0.0
wimax,7.371312373012246e-06,0.0
timit,7.371312373012246e-06,0.0
burn,1.842828093253062e-05,0.0
precession,7.5940152895012296e-06,0.0
frf,3.5453699399770616e-05,0.0
warrant,1.3420053459198616e-05,0.00018603069323326239
dual-ton,7.213302139146415e-06,0.00039996728821570997
magenta,3.4952996113287165e-05,0.0
ap,3.7970076447506148e-06,0.0
complex-to-r,7.5940152895012296e-06,0.0
magintud,3.7970076447506148e-06,0.0
essiambr,3.7970076447506148e-06,0.0
sub-clock,7.5940152895012296e-06,0.0
kenrel,3.7970076447506148e-06,0.0
willski,7.371312373012246e-06,0.0
gqrx,7.5940152895012296e-06,0.0
smart,4.5676528470724085e-05,0.0
addr,3.7970076447506148e-06,0.0
stuck,0.0002218983458744807,0.0008361905016248719
chong-yung,3.7970076447506148e-06,0.0
incred,2.39140614607706e-05,0.0
analog,0.0006263858269327646,0.0007312041755552289
overexpos,3.7970076447506148e-06,0.0
filtertyp,3.7970076447506148e-06,0.0
inkl,3.7970076447506148e-06,0.0
rainfal,7.5940152895012296e-06,0.0
world-coordin,3.7970076447506148e-06,0.0
calctimingoffset,3.7970076447506148e-06,0.0
potenti,0.00015067639130606985,0.0
timedur,3.7970076447506148e-06,0.0
auto-regress,2.7623726013261594e-05,0.0
deblock,1.5188030579002459e-05,0.0
flag,3.63543733976644e-05,0.0
blanz,3.7970076447506148e-06,0.0
finite-dur,7.5940152895012296e-06,0.0
heavsid,3.7970076447506148e-06,0.0
andrew,1.0819953208719623e-05,0.0
flop,3.7970076447506148e-06,0.0
dend,3.7970076447506148e-06,0.0
misclassif,3.7970076447506148e-06,0.0
diverg,8.544573331980067e-05,0.0
woman,1.7726849699885308e-05,0.0
stitch,5.6184031614572264e-05,0.0
usag,0.00010046191245836556,0.0
disclam,3.7970076447506148e-06,0.0
wiener-khintichin,3.7970076447506148e-06,0.0
image-independ,3.7970076447506148e-06,0.0
left-bottom,3.7970076447506148e-06,0.0
papr,3.4952996113287165e-05,0.0
s-plane,2.1272219639862368e-05,0.0
treshold,2.0717794509946198e-05,0.0
helmet,7.371312373012246e-06,0.0
vibranc,1.105696855951837e-05,0.0
channel,0.001929092714086323,0.0001208648952456968
prospect,1.0819953208719623e-05,0.0
fracdelay,3.7970076447506148e-06,0.0
down-sampl,5.8385914317992944e-05,0.0
multivari,1.7476498056643582e-05,0.0
fuzzi,3.99460639793255e-05,0.0
unabl,0.000209389501713132,0.00027643686742942735
applyingwindow,3.7970076447506148e-06,0.0
re-output,3.7970076447506148e-06,0.0
butterworth-filt,3.7970076447506148e-06,0.0
tldr,1.4181479759908247e-05,0.0
dxatla,3.7970076447506148e-06,0.0
bibliographi,3.7970076447506148e-06,0.0
harm,1.442660427829283e-05,0.0
cheekbon,3.7970076447506148e-06,0.0
shynk,7.5940152895012296e-06,0.0
tdm,2.524655748701245e-05,0.0
midpoint,2.1272219639862368e-05,0.0
kw,3.7970076447506148e-06,0.0
kept,5.4291056824415906e-05,0.0
straight-forward,1.7476498056643582e-05,0.0
marj,3.7970076447506148e-06,0.0
sonnet,3.7970076447506148e-06,0.0
undecim,2.1272219639862368e-05,0.0
fcn,3.7970076447506148e-06,0.0
datafil,3.7970076447506148e-06,0.0
data-r,3.7970076447506148e-06,0.0
completi,3.7970076447506148e-06,0.0
cook,3.7970076447506148e-06,0.0
ex,6.932766980118761e-05,0.0
chroma,3.7982623268234695e-05,0.0
kalmangain,3.7970076447506148e-06,0.0
spline,0.00014535241682767685,0.0
doppler,0.00017378903696146168,0.0
cleanli,3.7970076447506148e-06,0.0
osciallita,3.7970076447506148e-06,0.0
bgr,1.7726849699885308e-05,0.0
tenth,1.7726849699885308e-05,0.0
claim,0.00012521263251463407,0.0
myriad,1.0819953208719623e-05,0.0
diego,3.7970076447506148e-06,0.0
maxmsp,3.7970076447506148e-06,0.0
elev,1.442660427829283e-05,0.0
sergv,3.7970076447506148e-06,0.0
seper,6.675360902420745e-05,0.0
acycl,3.7970076447506148e-06,0.0
tho,7.371312373012246e-06,0.0
iim,4.60898092197018e-05,0.0
wobbl,3.4952996113287165e-05,0.0
london,7.371312373012246e-06,0.0
among,0.00013196841491769324,0.0005628815296491558
hankel,1.105696855951837e-05,0.0
comer,3.7970076447506148e-06,0.0
over-sampl,1.7726849699885308e-05,0.0
plagu,3.7970076447506148e-06,0.0
kappa,7.371312373012246e-06,0.0
grey-scal,2.0971797667972296e-05,0.0
point-spread-funct,3.7970076447506148e-06,0.0
direct-sequ,3.7970076447506148e-06,0.0
sfn,7.5940152895012296e-06,0.0
overdetermin,1.0819953208719623e-05,0.0
emerg,3.661722531438171e-05,0.0
lorentzian,1.0819953208719623e-05,0.0
outward,7.371312373012246e-06,0.0
mma,1.5188030579002459e-05,0.0
chip,0.00021377897449117848,0.0
redish,3.7970076447506148e-06,0.0
amr-nb,3.7970076447506148e-06,0.0
ssbmod,7.5940152895012296e-06,0.0
count,0.00031662142822370335,0.001089695508192895
constrast,3.7970076447506148e-06,0.0
tweak,5.161500670749429e-05,0.0
denois,0.00027154889034691375,0.0
demo,2.73303559551664e-05,0.0
rework,3.7970076447506148e-06,0.0
lee,2.2058804027650605e-05,0.00034946546802509186
hessian,0.00015807095804170126,0.0
pitch,0.0006016136268447643,0.0002768349814899393
promin,4.856930150465577e-05,0.00016831864448671872
wavelet-bas,7.5940152895012296e-06,0.0
aggress,1.0819953208719623e-05,0.0
wavenumb,3.0746650449562206e-05,0.0
two-fold,1.0819953208719623e-05,0.0
hardstyl,3.7970076447506148e-06,0.0
bread,3.7970076447506148e-06,0.0
teacher,3.298275264314293e-05,0.0009144232334990266
global,0.00012445732824570665,0.00015684047433465477
curious,7.371312373012246e-06,0.0
mosaic,4.60898092197018e-05,0.0
libor,3.7970076447506148e-06,0.0
larynx,3.7970076447506148e-06,0.0
scfdma,7.5940152895012296e-06,0.0
primari,8.228107653017843e-05,0.0
covolut,3.7970076447506148e-06,0.0
fibrou,1.105696855951837e-05,0.0
wide,0.000209069269637917,0.0002793395667810584
evinc,3.7970076447506148e-06,0.0
hairstyl,3.7970076447506148e-06,0.0
voxel,6.60988607230262e-05,0.0
conson,4.399132599009493e-05,0.0
bag-of-featur,7.371312373012246e-06,0.0
luckili,1.0819953208719623e-05,0.0
continuous-sign,1.652471518075655e-05,0.0001832543651129048
re-align,3.7970076447506148e-06,0.0
centrifug,3.7970076447506148e-06,0.0
z-gener,3.7970076447506148e-06,0.0
siegwart,3.7970076447506148e-06,0.0
thefouriertransform,3.7970076447506148e-06,0.0
noise-cancel,3.7970076447506148e-06,0.0
time-divis,3.7970076447506148e-06,0.0
pseudo-random,2.4170760261603896e-05,0.0
b-coeffici,7.371312373012246e-06,0.0
deseri,3.7970076447506148e-06,0.0
px,1.3420053459198616e-05,0.00018603069323326239
rickard,3.7970076447506148e-06,0.0
due,0.0005925501505872562,0.0009538855685507823
instf,7.5940152895012296e-06,0.0
boca,3.7970076447506148e-06,0.0
protrud,3.7970076447506148e-06,0.0
x-type,3.7970076447506148e-06,0.0
filepath,3.7970076447506148e-06,0.0
neumann,1.105696855951837e-05,0.0
shouldnt,1.0819953208719623e-05,0.0
mexican,3.7970076447506148e-06,0.0
matalb,7.371312373012246e-06,0.0
scikit-imag,7.371312373012246e-06,0.0
fom,7.371312373012246e-06,0.0
carolina,3.7970076447506148e-06,0.0
rpmfreqmap,3.7970076447506148e-06,0.0
nxn,3.225937919218393e-05,0.00017887364436043078
bjorn,7.5940152895012296e-06,0.0
takuya,3.7970076447506148e-06,0.0
fresh,3.7970076447506148e-06,0.0
capit,1.898794073773348e-05,0.0007019027734382013
held-out,3.7970076447506148e-06,0.0
sim,1.105696855951837e-05,0.0
day,0.00013148271406936113,0.008910645905304817
ventur,3.7970076447506148e-06,0.0
pnew,7.5940152895012296e-06,0.0
whitepap,7.371312373012246e-06,0.0
snake,2.1639906417439245e-05,0.0
hdl,1.105696855951837e-05,0.0
forth,3.63543733976644e-05,0.0
squeal,3.7970076447506148e-06,0.0
reiter,7.371312373012246e-06,0.0
farthest,1.0819953208719623e-05,0.0
cri,3.107669176491929e-05,0.0
datum,3.7970076447506148e-06,0.0
kx,3.7970076447506148e-06,0.0
label,0.000316078655408979,0.00014979580712300443
begun,2.0717794509946198e-05,0.0
rewrit,4.865492859832745e-05,0.0
alogirthm,3.7970076447506148e-06,0.0
barcode-rel,3.7970076447506148e-06,0.0
leibler,3.7970076447506148e-06,0.0
curios,1.9575655058881753e-05,0.00018090701313378405
epsilon,1.8033255347866036e-05,0.0
noisefre,3.7970076447506148e-06,0.0
long-enough,3.7970076447506148e-06,0.0
gentl,3.6066510695732075e-06,0.00019998364410785498
predict,0.00046095995594866033,0.0001396697833905292
nv,1.1391022934251843e-05,0.0
imp,1.1391022934251843e-05,0.0
alogrithm,3.7970076447506148e-06,0.0
queue-imag,3.7970076447506148e-06,0.0
citi,1.442660427829283e-05,0.0
alogorithm,3.7970076447506148e-06,0.0
sub-speak,7.5940152895012296e-06,0.0
bi-quad,7.371312373012246e-06,0.0
singapor,3.7970076447506148e-06,0.0
offici,6.990599222657432e-06,0.00019380936498661686
straight,0.00021623708243363195,0.0
mog,3.7970076447506148e-06,0.0
facilit,3.7970076447506148e-06,0.0
echoic,3.7970076447506148e-06,0.0
back-project,2.1639906417439245e-05,0.0
hamiltonian,3.7970076447506148e-06,0.0
trail,1.7476498056643582e-05,0.0
akcceler,3.7970076447506148e-06,0.0
spm,3.7970076447506148e-06,0.0
waw,3.7970076447506148e-06,0.0
linearis,3.7970076447506148e-06,0.0
jacqu,3.7970076447506148e-06,0.0
isocent,7.371312373012246e-06,0.0
web,0.00013641053541049847,0.00030255076457200207
cct,3.7970076447506148e-06,0.0
neither,9.510284642961857e-05,0.00030133239042683335
exterior,1.4181479759908247e-05,0.0
z-score,1.105696855951837e-05,0.0
swedish,3.7970076447506148e-06,0.0
reversibil,3.7970076447506148e-06,0.0
ultra,3.7970076447506148e-06,0.0
zero-lag,7.5940152895012296e-06,0.0
sd,1.7476498056643582e-05,0.0
shade,4.626920250611833e-05,0.0
undesturb,3.7970076447506148e-06,0.0
copy-past,3.7970076447506148e-06,0.0
honk,1.1391022934251843e-05,0.0
pre-trigg,3.7970076447506148e-06,0.0
avanc,3.7970076447506148e-06,0.0
compair,3.7970076447506148e-06,0.0
fourier-transform-bas,3.7970076447506148e-06,0.0
time-frequency-domain,7.532357015439323e-05,0.0
endeavor,3.6066510695732075e-06,0.00019998364410785498
pun,7.371312373012246e-06,0.0
post-analysi,3.7970076447506148e-06,0.0
defect,0.00010858211364883181,0.0
column-wis,1.8033255347866036e-05,0.0
curli,1.8985038223753073e-05,0.0
clearli,0.00035495714502792726,0.0004951412851442824
rpm,2.1639906417439245e-05,0.0
amazon,7.371312373012246e-06,0.0
sample-wis,7.5940152895012296e-06,0.0
resynthesi,3.7970076447506148e-06,0.0
superheterodyn,3.7970076447506148e-06,0.0
prolli,3.7970076447506148e-06,0.0
mo,7.5940152895012296e-06,0.0
program,0.0007757737724867731,0.0005310561270031441
centr,0.00016953511222335586,0.0
reject,7.633386496301251e-05,0.0001627924481066565
smudg,7.371312373012246e-06,0.0
imreconstruct,7.5940152895012296e-06,0.0
aso,3.7970076447506148e-06,0.0
specualr,3.7970076447506148e-06,0.0
lengthen,1.442660427829283e-05,0.0
black-and-whit,1.4181479759908247e-05,0.0
ocr,0.0001349961739513363,0.00015926265519149982
hope,0.0005010643736227509,0.0005556660593815369
devid,1.0819953208719623e-05,0.0
extrac,3.7970076447506148e-06,0.0
lm,0.0001396519047011746,0.0
plateau,1.0819953208719623e-05,0.0
cox,1.0819953208719623e-05,0.0
inflat,7.371312373012246e-06,0.0
beampattern,3.317090567855511e-05,0.0
destruct,1.7726849699885308e-05,0.0
blackmanharriswindow,7.5940152895012296e-06,0.0
share,0.00012404042913705666,0.0006743004324840917
variat,0.0002850313347722285,0.0
misjudg,3.7970076447506148e-06,0.0
ul,3.7970076447506148e-06,0.0
mfsk,7.5940152895012296e-06,0.0
utmost,3.7970076447506148e-06,0.0
inkscap,3.7970076447506148e-06,0.0
coupon,1.1391022934251843e-05,0.0
resourc,0.00036410804061625394,0.0
pane,3.7970076447506148e-06,0.0
nudg,3.7970076447506148e-06,0.0
nonequispac,3.7970076447506148e-06,0.0
mohammad,3.7970076447506148e-06,0.0
unit,0.0006508232926717351,0.0014859443886511834
sidestick,3.7970076447506148e-06,0.0
short-wav,3.7970076447506148e-06,0.0
akaik,3.7970076447506148e-06,0.0
momentum,2.211393711903674e-05,0.0
zone,2.9744487325361785e-05,0.0001832543651129048
betwwen,3.7970076447506148e-06,0.0
skill,4.92444178279835e-05,0.0
enl,7.5940152895012296e-06,0.0
entropi,0.00043194795794133174,0.0
human-aud,3.7970076447506148e-06,0.0
rewritten,2.7071585224673804e-05,0.0
amaz,2.39140614607706e-05,0.0
atenu,3.7970076447506148e-06,0.0
dialect,3.7970076447506148e-06,0.0
transport-awar,3.7970076447506148e-06,0.0
interpol,0.0008122907422791833,0.001028840711597907
adm,3.7970076447506148e-06,0.0
dxx,1.1391022934251843e-05,0.0
inhomogen,4.1435589019892396e-05,0.0
wavfil,1.442660427829283e-05,0.0
learnt,3.99392838169375e-05,0.00017035201326007197
thesi,0.00010205595224070928,0.0
auto-spectra,3.7970076447506148e-06,0.0
midabl,3.7970076447506148e-06,0.0
perimet,3.7982623268234695e-05,0.0
non-repetit,3.7970076447506148e-06,0.0
min-max,3.7970076447506148e-06,0.0
though,0.00047116300279080283,0.0006905369528715102
backscatt,3.7970076447506148e-06,0.0
contact,2.8481911106600224e-05,0.00017547569335955033
seismolog,3.7970076447506148e-06,0.0
len,8.787749851345876e-05,0.0
al-rawi,3.7970076447506148e-06,0.0
pixel-s,3.7970076447506148e-06,0.0
slaney,7.371312373012246e-06,0.0
sciencedaili,3.7970076447506148e-06,0.0
believ,0.0003515442969818409,0.0009173001666297052
opera,3.7970076447506148e-06,0.0
into,7.371312373012246e-06,0.0
amplitud,0.0019298657639655985,0.0005794673112062039
afaik,3.328838664943792e-05,0.0
cipher,3.7970076447506148e-06,0.0
ifl,3.7970076447506148e-06,0.0
trooper,3.7970076447506148e-06,0.0
spectroscop,1.8033255347866036e-05,0.0
api,8.62269726034841e-05,0.0
dectector,3.7970076447506148e-06,0.0
easli,3.7970076447506148e-06,0.0
declar,2.4170760261603896e-05,0.0
ferquenc,3.7970076447506148e-06,0.0
lag,0.00036530480670064915,0.0
electromyogram,3.7970076447506148e-06,0.0
channl,3.7970076447506148e-06,0.0
tomorrow,1.0819953208719623e-05,0.0
sustain,2.73303559551664e-05,0.0
wavelab,7.371312373012246e-06,0.0
pre-amplifi,7.371312373012246e-06,0.0
behavi,3.7970076447506148e-06,0.0
design,0.001160292553858108,0.00045709813735199406
aubiopitch,1.1391022934251843e-05,0.0
ma,3.9659316433815715e-05,0.0
algorithim,7.371312373012246e-06,0.0
short-term,2.73303559551664e-05,0.0
font,3.7579239438353795e-05,0.0
frequency-modul,7.371312373012246e-06,0.0
non-threshold,3.7970076447506148e-06,0.0
undiscov,3.7970076447506148e-06,0.0
equi-rippl,3.7970076447506148e-06,0.0
better,0.0012068315512687871,0.0007561252393843038
pictur,0.0007786412259688054,0.001006660316943062
reson,0.00016926075673086608,0.0004469174718560452
write,0.0005647831994532332,0.0019511788623126464
pseudo-grayscal,3.7970076447506148e-06,0.0
brick-wal,7.371312373012246e-06,0.0
truth,7.601368983148012e-05,0.0
crosscorel,3.7970076447506148e-06,0.0
motor,9.082253338354457e-05,0.0
dropoff,3.7970076447506148e-06,0.0
pb,3.7970076447506148e-06,0.0
neuroimag,7.5940152895012296e-06,0.0
unrealiz,7.5940152895012296e-06,0.0
multiscal,3.7970076447506148e-06,0.0
procces,3.7970076447506148e-06,0.0
tau,2.0971797667972296e-05,0.0
koopman,3.7970076447506148e-06,0.0
mantissa,7.5940152895012296e-06,0.0
word-sequ,7.5940152895012296e-06,0.0
cmp,1.105696855951837e-05,0.0
camara,3.7970076447506148e-06,0.0
vis-vi,3.7970076447506148e-06,0.0
viewer,3.107669176491929e-05,0.0
op,7.371312373012246e-06,0.0
equal,0.0010026372906948786,0.0016176129784967529
symmetri,0.00016228574791770799,0.00015514676973991983
fast-fourier-transform,7.371312373012246e-06,0.0
difficult,0.000249642600161844,0.0002687830131451926
copyright,1.0819953208719623e-05,0.0
unheard,7.5940152895012296e-06,0.0
fht,1.4742624746024493e-05,0.0
placehold,3.7970076447506148e-06,0.0
merl,7.5940152895012296e-06,0.0
correpsond,3.7970076447506148e-06,0.0
parametr,0.00010399150470178143,0.0
amplitd,3.7970076447506148e-06,0.0
occil,3.7970076447506148e-06,0.0
lpc,0.0001862025396015661,0.0
toward,0.0002132442803899527,0.00014419622435524635
discourag,1.4181479759908247e-05,0.0
reconsid,3.7970076447506148e-06,0.0
pll-becaus,3.7970076447506148e-06,0.0
whi,3.6066510695732075e-06,0.00019998364410785498
convinc,4.856930150465577e-05,0.00033663728897343745
specifi,0.0002831425800391622,0.00040603063330470137
convex-hul,3.7970076447506148e-06,0.0
imaginari,0.0004086199760668981,0.0006190544624299567
cover,0.00019430930173746673,0.0007088271650566658
nabbl,7.371312373012246e-06,0.0
auto-pow,3.7970076447506148e-06,0.0
piggyback,3.7970076447506148e-06,0.0
higgin,3.7970076447506148e-06,0.0
pag,3.7970076447506148e-06,0.0
lvert,1.105696855951837e-05,0.0
summat,0.00022897808126816019,0.0010364495637279402
delv,1.4181479759908247e-05,0.0
bitrat,5.6184031614572264e-05,0.0
mtaudioprocessingtap,3.7970076447506148e-06,0.0
pseudo-wrap,3.7970076447506148e-06,0.0
muller,7.371312373012246e-06,0.0
minimum-phas,3.722342968392648e-05,0.0
explor,7.313483911635211e-05,0.000311940172488485
wscalogram,3.7970076447506148e-06,0.0
uniform,0.00025076037226362346,0.0
pseudorandom,1.442660427829283e-05,0.0
gradient,0.0006765888217421435,0.0
understaand,3.7970076447506148e-06,0.0
tunabl,2.0971797667972296e-05,0.0
unsharp,5.075922229626338e-05,0.0
renorm,3.7970076447506148e-06,0.0
super-resolv,3.7970076447506148e-06,0.0
sweep,0.00017022480109695363,0.00015223744823294444
stackoverflow,7.475007506337365e-05,0.0
time-valu,3.7970076447506148e-06,0.0
plumb-lin,3.7970076447506148e-06,0.0
unnecessarili,3.7970076447506148e-06,0.0
aerial,3.1457696501958444e-05,0.0
expedi,3.7970076447506148e-06,0.0
geometr,0.00011719783799554223,0.0004430763080321299
non-invert,7.371312373012246e-06,0.0
astrophys,3.7970076447506148e-06,0.0
saddl,2.0717794509946198e-05,0.0
town,2.885320855658566e-05,0.0
dsp-relat,7.371312373012246e-06,0.0
kolmogorov-smirnov,3.7970076447506148e-06,0.0
printout,3.7970076447506148e-06,0.0
bellang,3.7970076447506148e-06,0.0
institut,1.0819953208719623e-05,0.0
mf,3.7970076447506148e-06,0.0
predic,3.7970076447506148e-06,0.0
cristo,3.7970076447506148e-06,0.0
debri,1.0819953208719623e-05,0.0
gz,3.7970076447506148e-06,0.0
glissando,3.7970076447506148e-06,0.0
computer,3.7970076447506148e-06,0.0
adult,1.0819953208719623e-05,0.0
goniomet,3.7970076447506148e-06,0.0
fdn,3.7970076447506148e-06,0.0
franco,3.7970076447506148e-06,0.0
kannada,3.7970076447506148e-06,0.0
lmn,7.5940152895012296e-06,0.0
source-cod,7.371312373012246e-06,0.0
game,0.00011029402013825304,0.0
uq,3.7970076447506148e-06,0.0
soft-clip,3.7970076447506148e-06,0.0
honest,2.7071585224673804e-05,0.0
millimet,1.4181479759908247e-05,0.0
wiggl,3.7970076447506148e-06,0.0
postprocess,7.371312373012246e-06,0.0
grabber,3.7970076447506148e-06,0.0
commun,0.0004180791666760331,0.0005974714411617221
aesthet,3.7970076447506148e-06,0.0
multipli,0.00083175023302371,0.0008683561689807745
widespread,7.371312373012246e-06,0.0
bonu,4.553372016061479e-05,0.00016831864448671872
shaum,3.7970076447506148e-06,0.0
dropbox,7.911641974055617e-05,0.0
biorthogon,7.5940152895012296e-06,0.0
furthermor,0.00013453250409275368,0.00015223744823294444
exemplifi,3.7970076447506148e-06,0.0
flea,3.7970076447506148e-06,0.0
subharmon,7.5940152895012296e-06,0.0
farth,3.7970076447506148e-06,0.0
vice,8.29508202351779e-05,0.0
fuction,3.7970076447506148e-06,0.0
thu,0.0005134810995667143,0.00035589740832626276
eeg-fmri,3.7970076447506148e-06,0.0
straighter,7.371312373012246e-06,0.0
pre-record,2.0717794509946198e-05,0.0
except,0.00028229074531908844,0.0002652986124981124
extent,6.329313579244495e-05,0.0
wm,3.7970076447506148e-06,0.0
appliy,3.7970076447506148e-06,0.0
eigenvector,0.00015206540734127898,0.0
make,0.0015478592434380759,0.0015351095883205715
programma,3.7970076447506148e-06,0.0
integrat,3.7970076447506148e-06,0.0
rolloff,1.7476498056643582e-05,0.0
absolutli,3.7970076447506148e-06,0.0
increas,0.0008444705171013256,0.0008897801907114079
siglib,1.8033255347866036e-05,0.0
discrimin,0.00013344515338112239,0.0
bill,1.105696855951837e-05,0.0
season,2.39140614607706e-05,0.0
slider,2.481758957983943e-05,0.0
wisdom,7.371312373012246e-06,0.0
hal,3.7970076447506148e-06,0.0
ka,7.5940152895012296e-06,0.0
twelth-root,3.7970076447506148e-06,0.0
sammpl,3.7970076447506148e-06,0.0
cmi,3.7970076447506148e-06,0.0
gloh,7.371312373012246e-06,0.0
fa,7.5940152895012296e-06,0.0
adhoc,7.371312373012246e-06,0.0
guidelin,2.2581565434528747e-05,0.00017887364436043078
button,3.63543733976644e-05,0.0001832543651129048
projekt,3.7970076447506148e-06,0.0
ben,1.0819953208719623e-05,0.0
infinite-impulse-respons,3.0746650449562206e-05,0.0
pe,1.442660427829283e-05,0.0
diamond,3.7970076447506148e-06,0.0
iq-data,7.371312373012246e-06,0.0
post-hoc,3.7970076447506148e-06,0.0
synch,1.105696855951837e-05,0.0
abcddcba,3.7970076447506148e-06,0.0
calcopticalflowpyrlk,3.7970076447506148e-06,0.0
will,3.711125536025792e-05,0.00017148050322390865
sunlight,3.7970076447506148e-06,0.0
rect,5.625712171810948e-05,0.0004925332024165016
qtobject,3.7970076447506148e-06,0.0
two-level,1.105696855951837e-05,0.0
least-squar,0.00019499297698432575,0.0
brainfart,3.7970076447506148e-06,0.0
intererst,3.7970076447506148e-06,0.0
jack,2.8481911106600224e-05,0.00035095138671910065
aea,7.5940152895012296e-06,0.0
instantli,1.8033255347866036e-05,0.0
ghz,7.13605619442136e-05,0.0
deactiv,3.7970076447506148e-06,0.0
am-dsb-c,3.7970076447506148e-06,0.0
trigonometr,3.797588147546696e-05,0.00017547569335955033
technic,0.00016483736203564046,0.0
rotari,1.105696855951837e-05,0.0
german-jewish,3.7970076447506148e-06,0.0
conjugt,3.7970076447506148e-06,0.0
bitmask,3.7970076447506148e-06,0.0
develop,0.00041619349829455696,0.000253597080240951
trebl,3.7970076447506148e-06,0.0
bilater,8.48278385884876e-05,0.0
babi,2.8362959519816494e-05,0.0
pete,3.7970076447506148e-06,0.0
similarli,0.00014064056206099484,0.0
opsk,3.7970076447506148e-06,0.0
usc,3.7970076447506148e-06,0.0
on-top,3.7970076447506148e-06,0.0
statement,0.00018657663008077812,0.0016010749429417343
blink,1.8033255347866036e-05,0.0
conn,1.105696855951837e-05,0.0
karma,3.7970076447506148e-06,0.0
costa,2.4467097279301013e-05,0.0
applio,3.7970076447506148e-06,0.0
panel,4.194359533594459e-05,0.0
slowly-vari,3.7970076447506148e-06,0.0
spatio-tempor,7.371312373012246e-06,0.0
recalcul,2.0717794509946198e-05,0.0
mri,0.00015102976586345407,0.0
pendulum,2.7623726013261594e-05,0.0
matlabit,3.7970076447506148e-06,0.0
cb,2.885320855658566e-05,0.0
technician,7.371312373012246e-06,0.0
ak,3.4162944943958e-06,0.0009471432211707145
ocr-specif,3.7970076447506148e-06,0.0
dither,4.834152052320779e-05,0.0
steadi,9.930802112083524e-05,0.0
