word,StackTrain,MoocReactive
suburban,3.856506217784583e-06,0.0
japanes,7.50979007428902e-06,0.0
interm,3.856506217784583e-06,0.0
sharpli,2.125535279114096e-05,0.0
zero-lag,7.713012435569166e-06,0.0
b-coeff,3.856506217784583e-06,0.0
honglak,3.856506217784583e-06,0.0
profression,3.856506217784583e-06,0.0
xo,7.713012435569166e-06,0.0
tail,5.9182621162309574e-05,0.0003022009706197871
large-scal,3.856506217784583e-06,0.0
modal,7.201507982711453e-05,0.0
theoretically-comput,3.856506217784583e-06,0.0
reconv,3.856506217784583e-06,0.0
pilot-bas,3.856506217784583e-06,0.0
pre-comput,7.50979007428902e-06,0.0
whitepap,7.50979007428902e-06,0.0
time-deriv,1.156951865335375e-05,0.0
pseudo-randomli,3.856506217784583e-06,0.0
femal,3.1316205562854116e-05,0.0
cognit,3.158185766868962e-05,0.0
add-random-nois,3.856506217784583e-06,0.0
scan,0.00024490537821569586,2.3489700134524177e-05
pass,0.000957166642039337,0.002402016821571209
hl,1.7905947882563763e-05,0.0
dft,0.0018748019694396737,0.0
low-ord,3.856506217784583e-06,0.0
yoda,3.856506217784583e-06,0.0
neatli,7.50979007428902e-06,0.0
elli,7.713012435569166e-06,0.0
unadjust,7.713012435569166e-06,0.0
acadm,3.856506217784583e-06,0.0
mandril,3.856506217784583e-06,0.0
dcraw,3.856506217784583e-06,0.0
video-process,5.1439342733653246e-05,0.0
cross-spectr,1.156951865335375e-05,0.0
hyper-spectr,1.5426024871138333e-05,0.0
temporarili,7.162379153025505e-06,2.9539620609984684e-05
appendix,1.9603452943509978e-05,0.00010780003873477527
magnif,2.1761280534840675e-05,0.0
logpolar,1.1264685111433532e-05,0.0
engin,0.00034015552882041283,4.251196702247321e-05
vessel,5.525079405613368e-05,0.0
xor,3.626880089140113e-05,0.0
datatyp,7.713012435569166e-06,0.0
log-log,7.50979007428902e-06,0.0
unsolv,1.0527285889563206e-05,2.894494735027467e-05
waaaaaay,3.856506217784583e-06,0.0
infrar,2.125535279114096e-05,0.0
censu,7.3656015143056514e-06,3.0377765495004482e-05
vice-versa,2.1487137459076517e-05,0.0
bbb,3.856506217784583e-06,0.0
i-fft,1.877447518572255e-05,0.0
internship,7.50979007428902e-06,0.0
pseudo-invers,3.856506217784583e-06,0.0
wieght,3.856506217784583e-06,0.0
obvious,0.00028118615943981335,0.00020089101157536648
companion,6.408523509201698e-06,0.00029073563964736803
weird,0.00010744209950051246,0.00022671294434006015
overmodul,7.713012435569166e-06,0.0
more-or-less,1.1048402271458477e-05,0.0
merit,3.158185766868962e-05,0.0
template-bas,3.856506217784583e-06,0.0
infit,3.856506217784583e-06,0.0
autoregressive-model,2.8340470388187944e-05,0.0
work,0.0015281642972027247,0.002791332038514526
lux,7.713012435569166e-06,0.0
demean,3.856506217784583e-06,0.0
nk,7.713012435569166e-06,0.0
matlab-bas,3.856506217784583e-06,0.0
object-pixel,3.856506217784583e-06,0.0
enlarg,2.8072762372168546e-05,0.0
compromis,2.125535279114096e-05,0.0
dull,7.50979007428902e-06,0.0
cfar,3.856506217784583e-06,0.0
ﬁeld,3.856506217784583e-06,0.0
contour-lik,3.856506217784583e-06,0.0
formler,3.856506217784583e-06,0.0
debauchi,3.856506217784583e-06,0.0
sub-figur,7.713012435569166e-06,0.0
telecommun,3.1316205562854116e-05,0.0
fiddl,1.6529364676204613e-05,5.453731516047015e-05
hiss,1.1048402271458477e-05,0.0
javascript,2.980267413673295e-05,0.00017208018951444398
engag,3.856506217784583e-06,0.0
bend,3.8600048261731745e-05,0.0
latitud,3.856506217784583e-06,0.0
dmeyer,3.856506217784583e-06,0.0
mutual,6.26433494921833e-05,5.167167887101053e-05
stepwis,3.856506217784583e-06,0.0
bcg,2.6995543524492085e-05,0.0
resourc,0.0002986415994228625,0.00015396000680835094
cube,3.682800757152826e-05,0.0
excus,6.836726515384764e-05,0.0
semi-empir,3.856506217784583e-06,0.0
ornament,3.856506217784583e-06,0.0
unprocess,7.162379153025505e-06,2.9539620609984684e-05
notabl,3.856506217784583e-06,0.0
build,0.00028033283818330445,0.0008269293146459735
man-mad,7.50979007428902e-06,0.0
presid,3.856506217784583e-06,0.0
impress,4.4785290893863785e-05,0.0001616184949779562
reasonablli,3.856506217784583e-06,0.0
u-dispar,3.856506217784583e-06,0.0
dice,1.450752035656045e-05,0.0
account,0.0002292783877539612,0.00032475395393468233
abit,7.50979007428902e-06,0.0
diaper,3.856506217784583e-06,0.0
long,0.0004483631415983232,0.0005022444788067485
workingbuff,3.856506217784583e-06,0.0
binaris,3.856506217784583e-06,0.0
unpair,3.856506217784583e-06,0.0
pushup,3.856506217784583e-06,0.0
uci,7.50979007428902e-06,0.0
farneback,3.856506217784583e-06,0.0
spill,1.156951865335375e-05,0.0
key,0.0002107537958788276,0.0009756400519567902
senseless,3.856506217784583e-06,0.0
file,0.0013116101126058374,0.0012968248453191457
conv,4.11514741869226e-05,0.0
hand-drawn,1.156951865335375e-05,0.0
recognt,3.856506217784583e-06,0.0
wide-sens,1.7905947882563763e-05,0.0
rule,0.0001594787508639719,0.00016190380560514493
gigant,3.6828007571528257e-06,3.0377765495004482e-05
permut,2.8340470388187944e-05,0.0
api,7.28229862451991e-05,0.0003861540189905363
interturn,3.856506217784583e-06,0.0
hand-craft,3.856506217784583e-06,0.0
thresold,3.856506217784583e-06,0.0
speech,0.0009159584287096276,0.0
playtim,3.856506217784583e-06,0.0
bug,5.381710099728628e-05,0.001738659400173477
panthyon,3.856506217784583e-06,0.0
ellipsoid,1.877447518572255e-05,0.0
overclock,3.856506217784583e-06,0.0
x-posit,3.856506217784583e-06,0.0
jacqu,3.856506217784583e-06,0.0
dushyant,3.856506217784583e-06,0.0
follwo,7.50979007428902e-06,0.0
pre-requisit,7.50979007428902e-06,0.0
must,0.0005226984534996062,0.0010515863977133603
ocular,7.713012435569166e-06,0.0
drink,3.856506217784583e-06,0.0
mongi,3.856506217784583e-06,0.0
event-rel,7.50979007428902e-06,0.0
angiographi,3.856506217784583e-06,0.0
re-identif,3.856506217784583e-06,0.0
big-o,3.856506217784583e-06,0.0
fetchnext,1.156951865335375e-05,0.0
hat,3.509095296521068e-05,0.0
pz,1.501958014857804e-05,0.0
clean-look,3.856506217784583e-06,0.0
dbm,6.611198952158089e-05,0.0
sparsifi,7.50979007428902e-06,0.0
transmitt,0.00033501795455805,2.3028435718871266e-05
repeat,0.00035998802452747304,0.00033615613044110247
taxi,3.856506217784583e-06,0.0
unfortuan,3.856506217784583e-06,0.0
transmission-paus,3.856506217784583e-06,0.0
superpossit,3.856506217784583e-06,0.0
abe,7.713012435569166e-06,0.0
tractabl,1.841400378576413e-05,0.0
dejavu,3.856506217784583e-06,0.0
inverse-fourier-transform,7.50979007428902e-06,0.0
three,0.000450620338606377,0.0002398041490022319
choru,2.538816062398079e-05,0.0
milisec,3.856506217784583e-06,0.0
step,0.0011616194035630925,0.0009651444995387882
horowitz,3.856506217784583e-06,0.0
blt,3.856506217784583e-06,0.0
minimis,4.1438095542100265e-05,0.0
hoe,3.856506217784583e-06,0.0
reed-solomon,1.450752035656045e-05,0.0
scanim,3.856506217784583e-06,0.0
zölzer,7.50979007428902e-06,0.0
spotti,7.713012435569166e-06,0.0
impelemt,3.856506217784583e-06,0.0
infra,3.856506217784583e-06,0.0
wherebi,3.1078571656575195e-05,0.0
non-target,3.856506217784583e-06,0.0
weirdnam,3.856506217784583e-06,0.0
ding,3.6828007571528257e-06,3.0377765495004482e-05
nonhorizont,3.856506217784583e-06,0.0
maltab,1.1048402271458477e-05,0.0
tall,1.7905947882563763e-05,0.0
ee,3.4531746285083554e-05,0.0
sedi,2.125535279114096e-05,0.0
calcopticalflowpyrlk,3.856506217784583e-06,0.0
direct-fe,7.713012435569166e-06,0.0
auocorrel,3.856506217784583e-06,0.0
dlam,3.856506217784583e-06,0.0
vast,7.50979007428902e-06,0.0
translated--th,3.856506217784583e-06,0.0
prefect,3.856506217784583e-06,0.0
delin,1.1048402271458477e-05,0.0
etf,1.501958014857804e-05,0.0
determinist,0.00014897311413424047,0.0
startup,7.50979007428902e-06,0.0
runlength,3.856506217784583e-06,0.0
visit,3.5811895765127527e-06,5.907924121996937e-05
wolfram,1.7265873142541777e-05,2.8483682934621762e-05
retin,7.50979007428902e-06,0.0
dust,1.4731203028611303e-05,0.0
scoff,3.856506217784583e-06,0.0
discount,3.6828007571528257e-06,3.0377765495004482e-05
hav,3.856506217784583e-06,0.0
shortest,4.11514741869226e-05,0.0
extremum,1.1264685111433532e-05,0.0
william,1.1048402271458477e-05,0.0
bother,6.055569932542494e-05,0.00021717247926889517
fantasi,3.856506217784583e-06,0.0
band-shift,3.856506217784583e-06,0.0
multidelay,7.50979007428902e-06,0.0
determ,3.856506217784583e-06,0.0
finit,0.0003377050248763296,0.0
routin,9.112758259188684e-05,0.00014093820080714507
column,0.0005066464655446909,2.1880097426117806e-05
long-enough,3.856506217784583e-06,0.0
pmin,3.856506217784583e-06,0.0
dfii,3.856506217784583e-06,0.0
cycl,0.0004040820600994767,0.00036606201745975804
clahe,1.1264685111433532e-05,0.0
hourglass,3.856506217784583e-06,0.0
pywavelet,5.219367593809019e-05,0.0
impos,8.338474589723277e-05,0.0
sub,0.00010446333319644845,0.00026512954075507685
oldenbourg,3.856506217784583e-06,0.0
imped,1.4731203028611303e-05,0.0
thefour,3.856506217784583e-06,0.0
cascadeobjectdetector,3.856506217784583e-06,0.0
gcc,2.1761280534840675e-05,0.0
micromet,1.1048402271458477e-05,0.0
hsv,0.00012371219408791474,0.0
arlab,3.856506217784583e-06,0.0
μs,3.856506217784583e-06,0.0
domin,0.00023032227834165095,0.0
clash,3.6828007571528257e-06,3.0377765495004482e-05
pim,3.856506217784583e-06,0.0
deconvolut,0.00036807483346636014,0.0
bci-wheel,3.856506217784583e-06,0.0
markov,0.00011890762638417888,0.0
zero-pad,0.0004574877006522921,0.0
unalt,7.713012435569166e-06,0.0
uhz-rot,7.713012435569166e-06,0.0
whistl,2.506832703558927e-05,0.0
nave,3.856506217784583e-06,0.0
chart,8.526619836479155e-05,0.0
ghost,7.713012435569166e-06,0.0
self-similar,1.877447518572255e-05,0.0
sg-lddmm,3.856506217784583e-06,0.0
backgroundsubtractormog,3.856506217784583e-06,0.0
perhap,0.00029068287981099105,0.0003571060743914434
cabinet,3.856506217784583e-06,0.0
sybmol,3.856506217784583e-06,0.0
under-damp,1.156951865335375e-05,0.0
dilip,3.158185766868962e-05,0.0
beep,8.772738241302671e-05,0.0
widow,7.50979007428902e-06,0.0
voss,1.501958014857804e-05,0.0
sub-matrix,3.856506217784583e-06,0.0
spillov,7.713012435569166e-06,0.0
logo,1.877447518572255e-05,0.0
sig,7.162379153025505e-06,0.00011815848243993874
ratio-of-polynomi,3.856506217784583e-06,0.0
obfusc,7.50979007428902e-06,0.0
lowshelf,3.856506217784583e-06,0.0
instant,9.31978693281402e-05,0.0
henc,0.00034152500595521003,0.00010206833419734528
repetit,9.73333279542949e-05,0.0
suffici,0.00019165239107713525,8.662215312277002e-05
chi,7.50979007428902e-06,0.0
africa,3.856506217784583e-06,0.0
relianc,3.856506217784583e-06,0.0
mother,3.7984920913591906e-05,0.0
fbp,7.713012435569166e-06,0.0
periodogram,0.00018207517813634137,0.0
distinct,0.00012688422815514098,9.100964142281004e-05
iamg,3.856506217784583e-06,0.0
ellipt,6.281158576957752e-05,0.0
sinewav,8.464518542857325e-05,0.0
tf-domain,7.713012435569166e-06,0.0
autoencod,3.856506217784583e-06,0.0
expon,7.337857638956484e-05,0.0
chroma,3.223070618861477e-05,0.0
expert,0.00012910184983991072,4.630013214323867e-05
laguna,3.856506217784583e-06,0.0
finali,3.856506217784583e-06,0.0
text-book,3.856506217784583e-06,0.0
ser,2.90150407131209e-05,0.0
clean,0.00018066177851253865,0.00024496400207362867
sasikala,3.856506217784583e-06,0.0
excercis,1.1048402271458477e-05,0.0
cmusphinx,7.50979007428902e-06,0.0
aerial,2.864951661210202e-05,0.0
right-click,3.856506217784583e-06,0.0
meta,1.381269851403342e-05,2.8483682934621762e-05
conic,3.856506217784583e-06,0.0
recevi,3.856506217784583e-06,0.0
third-parti,3.856506217784583e-06,0.0
discrete-tim,0.0002371211053671,0.0
non-separ,1.1264685111433532e-05,0.0
cepstrum,0.00018749362124695495,0.0
conclus,0.00011833848055909632,2.440302129077545e-05
imperfect,2.8072762372168546e-05,0.0
lib,2.010938068720969e-05,5.529107609920392e-05
sclera,7.713012435569166e-06,0.0
indentif,3.856506217784583e-06,0.0
coincid,5.0811376389548874e-05,0.0
programm,7.650182986543702e-05,2.524116617579525e-05
seamless,2.577960530006978e-05,0.0
rangl,7.713012435569166e-06,0.0
cell-averag,3.856506217784583e-06,0.0
aim,0.00015998364666689073,2.3564876405755653e-05
backward-forward,3.856506217784583e-06,0.0
kanad,3.856506217784583e-06,0.0
contradictori,3.6828007571528257e-06,6.0755530990008965e-05
smoothed-vers,3.856506217784583e-06,0.0
seewav,3.856506217784583e-06,0.0
mistaken,4.742526562886331e-05,2.6079311060815048e-05
photobucket,3.856506217784583e-06,0.0
unforun,3.856506217784583e-06,0.0
z-space,7.50979007428902e-06,0.0
fundement,3.856506217784583e-06,0.0
hx,3.856506217784583e-06,0.0
reappear,3.856506217784583e-06,0.0
better,0.0010016198044402456,0.0006702140070175495
wfm,7.713012435569166e-06,0.0
stolen,3.856506217784583e-06,0.0
hough-transform,0.0001925573498491801,0.0
landmark,0.00010563200759231085,0.0
van,2.125535279114096e-05,0.0
unclear,6.149928759127066e-05,0.00011529089480268357
gramophon,3.856506217784583e-06,0.0
eurasipjourn,3.856506217784583e-06,0.0
iron,1.8134400445700565e-05,0.0
photograpi,3.856506217784583e-06,0.0
graylevel,1.501958014857804e-05,0.0
support,0.00019432306245839538,0.0004452454056699388
redbook,3.856506217784583e-06,0.0
function,0.0022952668476388096,0.002222068352909271
disceret,3.856506217784583e-06,0.0
rgb,0.00028872038955139127,0.0
cosin,0.000667071413187599,0.0
polyu,3.856506217784583e-06,0.0
absolut,0.00036522481618260613,2.2151287419521728e-05
prolem,3.856506217784583e-06,0.0
fare,3.856506217784583e-06,0.0
quasi-sinusoid,7.713012435569166e-06,0.0
birdsound,3.856506217784583e-06,0.0
supercollid,7.50979007428902e-06,0.0
ece,1.7905947882563763e-05,0.0
pandpass,3.856506217784583e-06,0.0
midway,7.713012435569166e-06,0.0
dynam,0.00037529714672048377,6.494385753618717e-05
a-two-r,3.856506217784583e-06,0.0
gimpoperationdodgemod,3.856506217784583e-06,0.0
thin-plat,3.856506217784583e-06,0.0
sedan,7.713012435569166e-06,0.0
steerabledetector,3.856506217784583e-06,0.0
taal,3.856506217784583e-06,0.0
data-bas,1.156951865335375e-05,0.0
init,3.5811895765127527e-06,8.861886182995405e-05
insignificantli,3.856506217784583e-06,0.0
rational,3.049843039232127e-05,0.00010062712891803687
main-lobe-width,3.856506217784583e-06,0.0
bag-of-word,7.713012435569166e-06,0.0
localrm,3.856506217784583e-06,0.0
badli,2.7259872927047962e-05,2.8106802465254875e-05
peak-amplitud,3.856506217784583e-06,0.0
second-ord,8.168105393129157e-05,0.0
legwork,3.856506217784583e-06,0.0
pratt,3.856506217784583e-06,0.0
uhlenbeck,1.1264685111433532e-05,0.0
pocket,7.713012435569166e-06,0.0
coz,7.713012435569166e-06,0.0
inria,7.50979007428902e-06,0.0
photon,7.251666719867547e-05,0.0
smaller,0.0003696625082896126,6.139287812320018e-05
tessel,3.856506217784583e-06,0.0
bead,7.50979007428902e-06,0.0
undo,4.489127017060862e-05,0.0
interior,3.856506217784583e-06,0.0
user-defin,7.50979007428902e-06,0.0
applicapl,3.856506217784583e-06,0.0
prove,0.00031330992259676386,4.343449585377904e-05
libsvm,2.9462406057222606e-05,0.0
functin,3.856506217784583e-06,0.0
multitap,3.188302918671144e-05,0.0
gradient-sensit,3.856506217784583e-06,0.0
jssrc,3.856506217784583e-06,0.0
arithmet,0.00014473861369798004,0.0
colorblind,3.856506217784583e-06,0.0
nearbi,3.7984920913591906e-05,0.0
unibo,3.856506217784583e-06,0.0
cy,1.9282531088922917e-05,0.0
belief,1.4731203028611303e-05,0.0
barren,3.856506217784583e-06,0.0
fell,7.50979007428902e-06,0.0
stego,3.856506217784583e-06,0.0
contourlet,1.9282531088922917e-05,0.0
breakdown,1.450752035656045e-05,0.0
web-pag,3.856506217784583e-06,0.0
smooth-out,3.856506217784583e-06,0.0
zhang,1.1048402271458477e-05,0.0
complex-fft,3.856506217784583e-06,0.0
pre-develop,3.856506217784583e-06,0.0
cancel,0.00018718228707639912,0.0009938277639368262
quicker,3.6828007571528257e-06,3.0377765495004482e-05
size,0.001523447861839302,0.00023043219269883316
time,0.002757891989392285,0.0018254626880386227
gilbert,1.501958014857804e-05,0.0
particl,0.00022636450586744668,0.0
syllabl,1.501958014857804e-05,0.0
reject,9.424043931256539e-05,2.5075708323373055e-05
vowel-sound,3.856506217784583e-06,0.0
yx,3.856506217784583e-06,0.0
tune,0.00019620388533888406,2.4521174570152128e-05
cvblobslib,3.856506217784583e-06,0.0
num,4.0809953720214445e-05,0.00023304664807497798
perticular,3.856506217784583e-06,0.0
ebu,7.713012435569166e-06,0.0
delt,7.713012435569166e-06,0.0
chernoff,7.713012435569166e-06,0.0
pearson,4.912733415129496e-05,0.0
ml,7.668354905423948e-05,2.6355336423983802e-05
mock,6.703126895736564e-06,0.00013822769024800978
geometrik,3.856506217784583e-06,0.0
destroy,3.672087833540977e-05,0.000100964664703181
sender,2.0222943185809555e-05,0.0006434098234360004
consend,3.856506217784583e-06,0.0
convey,3.0018508523003796e-05,2.7512129205544857e-05
r-rotat,3.856506217784583e-06,0.0
ucsb,7.50979007428902e-06,0.0
emb,2.864951661210202e-05,0.0
metasynth,3.856506217784583e-06,0.0
fifth-ord,3.856506217784583e-06,0.0
boron,3.856506217784583e-06,0.0
decim,0.0005924843411916762,0.0
rcosin,3.856506217784583e-06,0.0
principl,0.00019835473902930155,0.00029216766882766363
high-school,3.856506217784583e-06,0.0
pole,0.0007648480688150644,0.0
absolutli,3.856506217784583e-06,0.0
scatter,6.355715974473049e-05,5.2425439809744295e-05
finite-vari,3.856506217784583e-06,0.0
ho,1.156951865335375e-05,0.0
chicken,7.162379153025505e-06,2.9539620609984684e-05
compressive-sens,7.272920457530029e-05,0.0
half-spectrum,3.856506217784583e-06,0.0
gear,5.1112261738214925e-05,2.8106802465254875e-05
implment,3.856506217784583e-06,0.0
robert,3.9067008659341504e-05,2.685384724609875e-05
remote-control,3.856506217784583e-06,0.0
loess,7.50979007428902e-06,0.0
auto-focu,7.50979007428902e-06,0.0
lp-filter,3.856506217784583e-06,0.0
ry,7.713012435569166e-06,0.0
system-identif,0.00015473032799346643,0.0
disambigu,3.6828007571528257e-06,3.0377765495004482e-05
raanan,3.856506217784583e-06,0.0
unexpect,5.209211361797326e-05,0.00027137961727447104
shibatch,3.856506217784583e-06,0.0
halftranspar,3.856506217784583e-06,0.0
mip,1.1264685111433532e-05,0.0
close-up,7.50979007428902e-06,0.0
unimport,1.381269851403342e-05,2.8483682934621762e-05
half-width,1.156951865335375e-05,0.0
xiph,3.856506217784583e-06,0.0
monoton,5.1112261738214925e-05,0.0
telescop,3.2641920802261006e-05,0.0
gu,3.856506217784583e-06,0.0
system-evolut,3.856506217784583e-06,0.0
henceforth,3.856506217784583e-06,0.0
deliv,3.550154416772889e-05,0.0005124634471062845
uniformly-quant,7.713012435569166e-06,0.0
firstli,5.058695000412086e-05,2.6079311060815048e-05
path-loss,3.856506217784583e-06,0.0
mfc,2.538816062398079e-05,0.0
fashion,6.534559154493952e-05,9.374023771961441e-05
cp-ofdm,3.856506217784583e-06,0.0
normails,3.856506217784583e-06,0.0
immun,1.8134400445700565e-05,0.0
core,3.580912204032436e-05,0.00014768666344632084
multi-level,3.856506217784583e-06,0.0
paricl,3.856506217784583e-06,0.0
imit,1.1048402271458477e-05,0.0
superb,1.0527285889563206e-05,2.894494735027467e-05
mysql,3.856506217784583e-06,0.0
cytosin,3.856506217784583e-06,0.0
machin,0.00020431126272377214,0.00010666276125558749
westfeld,3.856506217784583e-06,0.0
codebas,3.856506217784583e-06,0.0
multir,5.7927229969976916e-05,0.0
bizarr,3.856506217784583e-06,0.0
duh,3.856506217784583e-06,0.0
app,0.00015415847379517608,0.00044312770534602294
skill,4.770477762233394e-05,0.0
progress,6.531993672913442e-05,0.00025862148089360787
enough,0.0005244245751263697,0.000607865738321444
zplane,7.50979007428902e-06,0.0
cite,4.11514741869226e-05,0.0
movig,3.856506217784583e-06,0.0
android,0.00015347620625584906,0.0
verifi,0.0001326206191883412,0.0005287317620461834
mistun,3.856506217784583e-06,0.0
rougli,3.856506217784583e-06,0.0
filter-bank,0.0002539860751532509,0.0
sheet,6.638645788167164e-05,0.00011904174015532717
hors,1.1048402271458477e-05,0.0
ac-coupl,3.856506217784583e-06,0.0
cous,3.856506217784583e-06,0.0
poblem,7.713012435569166e-06,0.0
synchroni,7.50979007428902e-06,0.0
bmp,2.8072762372168546e-05,0.0
usind,3.856506217784583e-06,0.0
med,3.856506217784583e-06,0.0
funni,1.7037420579404978e-05,2.8106802465254875e-05
accel,7.50979007428902e-06,0.0
command-lin,7.713012435569166e-06,0.0
sx,3.856506217784583e-06,0.0
explen,7.713012435569166e-06,0.0
audio-descriptor,3.856506217784583e-06,0.0
hanningwindow,3.856506217784583e-06,0.0
dalsa,3.856506217784583e-06,0.0
fish,1.5426024871138333e-05,0.0
hcf,3.856506217784583e-06,0.0
shorther,3.856506217784583e-06,0.0
sophist,3.255584054945126e-05,2.685384724609875e-05
non-probabilist,1.156951865335375e-05,0.0
hsize,7.713012435569166e-06,0.0
trial,0.00013562083359511726,0.0
occlud,2.479791158966445e-05,0.0
cord,1.501958014857804e-05,0.0
unfortunatelyt,3.856506217784583e-06,0.0
noic,1.1048402271458477e-05,0.0
fftresampl,3.856506217784583e-06,0.0
control-system,3.158185766868962e-05,0.0
pseudoinvers,3.856506217784583e-06,0.0
summat,0.00028014513688528976,0.0
lighten,3.856506217784583e-06,0.0
quadrature-phas,7.50979007428902e-06,0.0
australia,7.162379153025505e-06,8.861886182995405e-05
task,0.00037025300670824656,0.0004241736623711943
self-correl,7.713012435569166e-06,0.0
duo-binari,3.856506217784583e-06,0.0
green-red-turquoise-red-green,3.856506217784583e-06,0.0
discrimin,9.697780140701093e-05,9.999077820194186e-05
multipath,0.00012249484299482757,0.0
scroll,3.668928819478242e-05,5.5024258411089714e-05
img,2.2096804542916954e-05,0.0
supnithi,3.856506217784583e-06,0.0
ang,3.856506217784583e-06,0.0
siri,1.877447518572255e-05,0.0
savitzky-golay,4.8344444799116976e-05,0.0
sampel,3.856506217784583e-06,0.0
lower-right,3.856506217784583e-06,0.0
karhunen-loev,1.1048402271458477e-05,0.0
coposit,3.856506217784583e-06,0.0
xcorr,0.00010956650307113804,0.0
examin,6.187073393239812e-05,2.5517191538964004e-05
curcuit,3.856506217784583e-06,0.0
vortex,3.856506217784583e-06,0.0
checkpoint,3.856506217784583e-06,0.0
prerequs,3.856506217784583e-06,0.0
is,2.3265385069452885e-05,0.00023988210956639124
sun,1.2240292778469923e-05,0.00037861749263692874
cqi,7.713012435569166e-06,0.0
surg,3.856506217784583e-06,0.0
speech-recognit,0.00023067828692197246,0.0
spread,0.00023465242770798943,0.0
instead,0.0005931206516634006,0.0007008011289854083
chew,3.856506217784583e-06,0.0
daughter,3.856506217784583e-06,0.0
forearm,3.856506217784583e-06,0.0
in-plac,1.1048402271458477e-05,0.0
zeroinfft,3.856506217784583e-06,0.0
white,0.0011333598448307002,0.0
jonathan,3.856506217784583e-06,0.0
const,3.3688533378917356e-06,0.00019451708198099527
vaidyanathan,3.856506217784583e-06,0.0
seminar,7.50979007428902e-06,0.0
discov,5.63644011069615e-05,0.00013947737105528637
syncron,1.7905947882563763e-05,2.9539620609984684e-05
phili,2.6995543524492085e-05,0.0
baselin,0.00013464322056316912,2.524116617579525e-05
flow,0.0002170791887594921,0.00022130869122711263
thymin,3.856506217784583e-06,0.0
atrophi,3.856506217784583e-06,0.0
savitzy-golay,3.856506217784583e-06,0.0
self-deriv,3.856506217784583e-06,0.0
sample-to-sampl,3.856506217784583e-06,0.0
flattop,1.501958014857804e-05,0.0
refract,3.856506217784583e-06,0.0
wiper,7.713012435569166e-06,0.0
leaky-integr,3.856506217784583e-06,0.0
scalabl,9.701335965747715e-06,0.00016004390592315036
kalaith,3.856506217784583e-06,0.0
proto,3.856506217784583e-06,0.0
depress,3.856506217784583e-06,0.0
bispectrum,1.5426024871138333e-05,0.0
ber,0.00026715427599249234,0.0
well-defin,1.7905947882563763e-05,0.0
reaktor,3.856506217784583e-06,0.0
haarlet,1.156951865335375e-05,0.0
tongu,3.856506217784583e-06,0.0
conveyor,2.2529370222867063e-05,0.0
addr,3.856506217784583e-06,0.0
log-likelihood,4.489127017060862e-05,0.0
isnt,3.772218467134571e-05,0.0
feedback,0.00020682448840888553,0.002248820943530461
csp,1.1264685111433532e-05,0.0
cent,4.6555464494665784e-05,0.00011815848243993874
fluorosc,3.856506217784583e-06,0.0
z-stack,3.856506217784583e-06,0.0
mscoher,3.856506217784583e-06,0.0
cap,7.50979007428902e-06,0.0
roja,3.856506217784583e-06,0.0
truck,1.8134400445700565e-05,0.0
imabsdiff,3.856506217784583e-06,0.0
