word,StackTrain,StackTest
kenrel,4.620799066392964e-06,0.0
willski,8.603709265321504e-06,1.7772585611821705e-05
gqrx,9.241598132785927e-06,0.0
smart,5.2316968173158396e-05,3.087730675672091e-05
addr,4.620799066392964e-06,0.0
stuck,0.0002585728522467544,0.0003007728170506567
chong-yung,4.620799066392964e-06,0.0
incred,2.8119731272220048e-05,1.659617517466091e-05
analog,0.0006425700864064731,0.0005681988667134842
overexpos,4.620799066392964e-06,0.0
filtertyp,4.620799066392964e-06,0.0
inkl,4.620799066392964e-06,0.0
rainfal,9.241598132785927e-06,0.0
world-coordin,4.620799066392964e-06,0.0
calctimingoffset,4.620799066392964e-06,0.0
potenti,0.00015344306376234131,0.0001367302647271875
timedur,4.620799066392964e-06,0.0
auto-regress,3.150526264848316e-05,4.881005044242729e-05
deblock,1.8483196265571855e-05,0.0
flag,4.0679760371005744e-05,4.583548591342733e-05
blanz,4.620799066392964e-06,0.0
finite-dur,9.241598132785927e-06,0.0
heavsid,4.620799066392964e-06,0.0
andrew,1.3258702600245935e-05,0.0
flop,4.620799066392964e-06,0.0
dend,4.620799066392964e-06,0.0
misclassif,4.620799066392964e-06,0.0
diverg,9.584620157147246e-05,7.332904528028328e-05
woman,2.0767769581974498e-05,1.715989936340258e-05
stitch,5.944778451275242e-05,0.00015891845055563184
usag,0.00010758533763718046,9.428271312730158e-05
disclam,4.620799066392964e-06,0.0
wiener-khintichin,4.620799066392964e-06,0.0
image-independ,4.620799066392964e-06,0.0
left-bottom,4.620799066392964e-06,0.0
papr,4.301854632660753e-05,0.0
s-plane,2.4921323498369396e-05,1.715989936340258e-05
treshold,2.4335224390889726e-05,1.6756333248545587e-05
helmet,9.006172331276809e-06,0.0
vibranc,1.3509258496915214e-05,0.0
channel,0.0016351043568572131,0.001427377004342861
prospect,1.2655008001312977e-05,1.7427538610442885e-05
fracdelay,4.620799066392964e-06,0.0
down-sampl,6.690413847434631e-05,3.0711806117628586e-05
multivari,1.9914550994642703e-05,3.290981148327314e-05
fuzzi,4.568327325346392e-05,7.863952045640289e-05
unabl,0.0002260647749631174,0.00022237117475672503
applyingwindow,4.620799066392964e-06,0.0
re-output,4.620799066392964e-06,0.0
butterworth-filt,4.620799066392964e-06,0.0
tldr,1.6614215665579596e-05,1.715989936340258e-05
dxatla,4.620799066392964e-06,0.0
bibliographi,4.620799066392964e-06,0.0
harm,1.6068417869840024e-05,4.978852552398273e-05
cheekbon,4.620799066392964e-06,0.0
shynk,9.241598132785927e-06,0.0
tdm,3.093697273390718e-05,0.0
midpoint,2.4215046093842042e-05,5.002074878699827e-05
kw,4.620799066392964e-06,0.0
kept,5.810569169395901e-05,9.884681455722725e-05
straight-forward,1.9914550994642703e-05,3.290981148327314e-05
marj,4.620799066392964e-06,0.0
sonnet,4.620799066392964e-06,0.0
undecim,2.612871269623531e-05,0.0
fcn,4.620799066392964e-06,0.0
datafil,4.620799066392964e-06,0.0
data-r,4.620799066392964e-06,0.0
completi,4.620799066392964e-06,0.0
cook,4.620799066392964e-06,0.0
ex,7.421104892261246e-05,8.361650748408708e-05
chroma,4.682812491271867e-05,0.0
kalmangain,4.620799066392964e-06,0.0
spline,0.00015219845696251395,0.00021405592741853934
doppler,0.0001787180400053856,0.0003428061448306872
cleanli,4.419567533415311e-06,1.8258902046224862e-05
osciallita,4.620799066392964e-06,0.0
bgr,2.0767769581974498e-05,1.715989936340258e-05
tenth,2.177392724686276e-05,0.0
claim,0.00012567580791821237,0.00018543364650573882
myriad,1.3258702600245935e-05,0.0
diego,4.620799066392964e-06,0.0
maxmsp,4.620799066392964e-06,0.0
elev,1.6873344001750634e-05,1.7427538610442885e-05
sergv,4.620799066392964e-06,0.0
seper,7.34993381611514e-05,0.0001012178383065872
acycl,4.419567533415311e-06,7.303560818489945e-05
tho,9.006172331276809e-06,0.0
iim,5.6612210841843184e-05,0.0
wobbl,4.1006230996831004e-05,1.6941222176039728e-05
london,9.006172331276809e-06,0.0
among,0.00014465831241044851,0.000287326011027653
hankel,1.3509258496915214e-05,0.0
comer,4.620799066392964e-06,0.0
over-sampl,2.0767769581974498e-05,1.715989936340258e-05
plagu,4.620799066392964e-06,0.0
kappa,9.006172331276809e-06,0.0
grey-scal,2.389746119357124e-05,4.9364717224909716e-05
point-spread-funct,4.620799066392964e-06,0.0
direct-sequ,4.620799066392964e-06,0.0
sfn,9.241598132785927e-06,0.0
overdetermin,1.3258702600245935e-05,0.0
emerg,4.187633381567525e-05,7.863952045640289e-05
lorentzian,1.3258702600245935e-05,0.0
outward,9.006172331276809e-06,0.0
mma,1.8483196265571855e-05,0.0
chip,0.00022621753862617257,0.0001974486038756607
redish,4.620799066392964e-06,0.0
amr-nb,4.620799066392964e-06,0.0
ssbmod,9.241598132785927e-06,0.0
count,0.0003909754509534497,0.00028963411807406304
constrast,4.620799066392964e-06,0.0
tweak,5.406744959992932e-05,0.0001256473389086158
denois,0.0002785810880125526,0.0002544147016275686
demo,3.119513253364358e-05,3.221971748051551e-05
rework,4.620799066392964e-06,0.0
lee,2.9799715853548246e-05,0.0
hessian,0.00018120984165266197,0.00018334194365370932
pitch,0.0006177227406210016,0.00040239727203455095
promin,6.42736714793601e-05,0.0
wavelet-bas,8.839135066830622e-06,1.8258902046224862e-05
aggress,1.2655008001312977e-05,1.7427538610442885e-05
wavenumb,3.509452410034902e-05,3.221971748051551e-05
two-fold,1.3258702600245935e-05,0.0
hardstyl,4.620799066392964e-06,0.0
bread,4.620799066392964e-06,0.0
teacher,4.214948529143619e-05,8.70677184380982e-05
global,0.00014056143437274444,9.23860561632951e-05
curious,9.006172331276809e-06,0.0
mosaic,5.39962009131337e-05,3.431979872680516e-05
libor,4.620799066392964e-06,0.0
larynx,4.620799066392964e-06,0.0
scfdma,9.241598132785927e-06,0.0
primari,9.446782669181093e-05,3.002171211487095e-05
covolut,4.419567533415311e-06,1.8258902046224862e-05
fibrou,1.3509258496915214e-05,0.0
wide,0.00023260218784118897,0.0001736688171172792
evinc,4.620799066392964e-06,0.0
hairstyl,4.620799066392964e-06,0.0
voxel,7.563357331901776e-05,0.00015623542305854594
conson,5.0247564876261755e-05,4.790576792170025e-05
bag-of-featur,8.603709265321504e-06,1.7772585611821705e-05
luckili,1.3258702600245935e-05,0.0
continuous-sign,1.9496957833527236e-05,4.8329576220773256e-05
re-align,4.620799066392964e-06,0.0
centrifug,4.620799066392964e-06,0.0
z-gener,4.620799066392964e-06,0.0
siegwart,4.620799066392964e-06,0.0
thefouriertransform,4.620799066392964e-06,0.0
noise-cancel,4.419567533415311e-06,1.8258902046224862e-05
time-divis,4.620799066392964e-06,0.0
pseudo-random,2.839109512270468e-05,3.3512666497091174e-05
b-coeffici,9.006172331276809e-06,0.0
deseri,4.620799066392964e-06,0.0
px,1.6143364062561362e-05,3.334716585799885e-05
rickard,4.620799066392964e-06,0.0
due,0.0006060277261687426,0.0006784298848122063
instf,9.241598132785927e-06,0.0
boca,4.620799066392964e-06,0.0
protrud,4.620799066392964e-06,0.0
x-type,4.620799066392964e-06,0.0
filepath,4.620799066392964e-06,0.0
neumann,1.2552425195718577e-05,8.643134588709273e-05
shouldnt,1.2655008001312977e-05,1.7427538610442885e-05
mexican,4.620799066392964e-06,0.0
matalb,9.006172331276809e-06,0.0
scikit-imag,8.603709265321504e-06,1.7772585611821705e-05
fom,9.006172331276809e-06,0.0
carolina,4.620799066392964e-06,0.0
rpmfreqmap,4.620799066392964e-06,0.0
nxn,4.218336000437659e-05,0.0
bjorn,9.241598132785927e-06,0.0
takuya,4.620799066392964e-06,0.0
fresh,4.620799066392964e-06,0.0
capit,2.612871269623531e-05,0.0
held-out,4.620799066392964e-06,0.0
sim,1.3509258496915214e-05,0.0
day,0.0002240935878538834,0.00024002616706627353
ventur,4.620799066392964e-06,0.0
pnew,9.241598132785927e-06,0.0
whitepap,9.006172331276809e-06,0.0
snake,2.5310016002625955e-05,1.7427538610442885e-05
hdl,1.3509258496915214e-05,0.0
forth,4.0679760371005744e-05,4.583548591342733e-05
squeal,4.620799066392964e-06,0.0
reiter,9.006172331276809e-06,0.0
farthest,1.3258702600245935e-05,0.0
cri,3.650283658633459e-05,5.0268999745636754e-05
datum,4.620799066392964e-06,0.0
kx,4.620799066392964e-06,0.0
label,0.0003305069076762475,0.0003851265889448735
begun,2.554261358875564e-05,0.0
rewrit,5.450066924527553e-05,4.503256817230642e-05
alogirthm,4.620799066392964e-06,0.0
barcode-rel,4.620799066392964e-06,0.0
leibler,4.620799066392964e-06,0.0
curios,2.2739142688767256e-05,6.262932226289324e-05
epsilon,2.1091680002188295e-05,1.7427538610442885e-05
noisefre,4.620799066392964e-06,0.0
long-enough,4.620799066392964e-06,0.0
gentl,4.218336000437659e-06,5.228261583132865e-05
predict,0.00047602041711494004,0.00044060886592016873
nv,1.3862397199178893e-05,0.0
imp,1.3862397199178893e-05,0.0
alogrithm,4.620799066392964e-06,0.0
queue-imag,4.620799066392964e-06,0.0
citi,1.6402492398732397e-05,6.776488870415891e-05
alogorithm,4.620799066392964e-06,0.0
sub-speak,9.241598132785927e-06,0.0
bi-quad,9.006172331276809e-06,0.0
singapor,4.620799066392964e-06,0.0
offici,8.603709265321504e-06,1.7772585611821705e-05
straight,0.00020459218003180446,0.00032252866564141106
mog,4.620799066392964e-06,0.0
facilit,4.218336000437659e-06,5.228261583132865e-05
echoic,4.620799066392964e-06,0.0
back-project,2.651740520049187e-05,0.0
hamiltonian,4.620799066392964e-06,0.0
trail,1.9914550994642703e-05,9.872943444981943e-05
akcceler,4.620799066392964e-06,0.0
spm,4.620799066392964e-06,0.0
waw,4.620799066392964e-06,0.0
linearis,4.620799066392964e-06,0.0
jacqu,4.620799066392964e-06,0.0
isocent,9.006172331276809e-06,0.0
web,0.00015636227978182936,7.751899330443038e-05
cct,4.620799066392964e-06,0.0
neither,0.00010857440737532279,0.00014097658711785765
exterior,1.7419141797490206e-05,0.0
z-score,1.3509258496915214e-05,0.0
swedish,4.620799066392964e-06,0.0
reversibil,4.620799066392964e-06,0.0
ultra,4.620799066392964e-06,0.0
zero-lag,9.241598132785927e-06,0.0
sd,2.0503115498415502e-05,1.6941222176039728e-05
shade,5.177424047218913e-05,4.583548591342733e-05
undesturb,4.620799066392964e-06,0.0
copy-past,4.620799066392964e-06,0.0
honk,1.3862397199178893e-05,0.0
pre-trigg,4.620799066392964e-06,0.0
avanc,4.620799066392964e-06,0.0
compair,4.419567533415311e-06,1.8258902046224862e-05
fourier-transform-bas,4.620799066392964e-06,0.0
time-frequency-domain,7.970298575064627e-05,0.00010976104174670244
endeavor,4.620799066392964e-06,0.0
pun,9.006172331276809e-06,0.0
post-analysi,4.620799066392964e-06,0.0
defect,0.0001195326116636362,0.0002323926339685171
column-wis,2.2097837667076557e-05,0.0
curli,2.310399533196482e-05,0.0
clearli,0.0003787197363801061,0.00028537353570815146
rpm,2.651740520049187e-05,0.0
amazon,8.603709265321504e-06,1.7772585611821705e-05
sample-wis,9.241598132785927e-06,0.0
resynthesi,4.620799066392964e-06,0.0
superheterodyn,4.620799066392964e-06,0.0
prolli,4.620799066392964e-06,0.0
mo,9.241598132785927e-06,0.0
program,0.0007753503088541521,0.0007118366337802191
centr,0.00017940158633587835,0.00010402465747594164
reject,8.178527304683355e-05,0.0002469165755369225
smudg,8.603709265321504e-06,1.7772585611821705e-05
imreconstruct,8.839135066830622e-06,1.8258902046224862e-05
aso,4.620799066392964e-06,0.0
specualr,4.620799066392964e-06,0.0
lengthen,1.7678270133661245e-05,0.0
black-and-whit,1.6143364062561362e-05,3.334716585799885e-05
ocr,0.00017123134486765563,1.5051517710934038e-05
hope,0.0005219353250001529,0.0005002643559960405
devid,1.23018692990493e-05,5.082366652811919e-05
extrac,4.620799066392964e-06,0.0
lm,0.0001477730565198689,0.00020350209559851564
plateau,1.2655008001312977e-05,5.228261583132865e-05
cox,1.3258702600245935e-05,0.0
inflat,9.006172331276809e-06,0.0
beampattern,4.052777549074564e-05,0.0
destruct,1.976161191708624e-05,8.164267963810304e-05
blackmanharriswindow,9.241598132785927e-06,0.0
share,0.0001506292587042984,0.0001586271053444729
variat,0.00026879086032685883,0.00031265843863929335
misjudg,4.620799066392964e-06,0.0
ul,4.620799066392964e-06,0.0
mfsk,8.839135066830622e-06,1.8258902046224862e-05
utmost,4.620799066392964e-06,0.0
inkscap,4.620799066392964e-06,0.0
coupon,1.3862397199178893e-05,0.0
resourc,0.0003608805771431282,0.00017802195954718847
pane,4.620799066392964e-06,0.0
nudg,4.419567533415311e-06,1.8258902046224862e-05
nonequispac,4.620799066392964e-06,0.0
mohammad,4.620799066392964e-06,0.0
unit,0.0007250772477294653,0.000740081470401949
sidestick,4.620799066392964e-06,0.0
short-wav,4.620799066392964e-06,0.0
akaik,4.620799066392964e-06,0.0
momentum,2.7018516993830428e-05,0.0
zone,3.584619179035686e-05,4.9364717224909716e-05
betwwen,4.620799066392964e-06,0.0
skill,6.116078163296539e-05,0.0
enl,9.241598132785927e-06,0.0
entropi,0.00045203418928702554,0.00047949937899884976
human-aud,4.620799066392964e-06,0.0
rewritten,3.186328159142832e-05,1.645490574163657e-05
amaz,2.9528352003063612e-05,0.0
atenu,4.620799066392964e-06,0.0
dialect,4.620799066392964e-06,0.0
transport-awar,4.620799066392964e-06,0.0
interpol,0.0008552783878851208,0.001067217951234259
adm,4.620799066392964e-06,0.0
dxx,1.3862397199178893e-05,0.0
inhomogen,4.867044878177945e-05,5.0268999745636754e-05
wavfil,1.6873344001750634e-05,1.7427538610442885e-05
learnt,4.858004187507566e-05,3.087730675672091e-05
thesi,0.00011074727210283579,6.932405949030933e-05
auto-spectra,4.620799066392964e-06,0.0
midabl,4.620799066392964e-06,0.0
perimet,4.682812491271867e-05,0.0
non-repetit,4.620799066392964e-06,0.0
min-max,4.419567533415311e-06,1.8258902046224862e-05
though,0.00048409569186643706,0.00044052468476306485
backscatt,4.620799066392964e-06,0.0
contact,3.451148534396419e-05,4.752665847965235e-05
seismolog,4.419567533415311e-06,1.8258902046224862e-05
len,9.407227211102585e-05,0.00015268317121444733
al-rawi,4.620799066392964e-06,0.0
pixel-s,4.620799066392964e-06,0.0
slaney,9.006172331276809e-06,0.0
sciencedaili,4.620799066392964e-06,0.0
believ,0.00038755520980494456,0.0004238303530996367
opera,4.620799066392964e-06,0.0
into,9.006172331276809e-06,0.0
amplitud,0.0017110065575104492,0.001626848001939086
afaik,4.125883871520872e-05,0.0
cipher,4.620799066392964e-06,0.0
ifl,4.620799066392964e-06,0.0
trooper,4.620799066392964e-06,0.0
spectroscop,2.2097837667076557e-05,0.0
api,9.492295632112286e-05,5.809815849212928e-05
dectector,4.620799066392964e-06,0.0
easli,4.620799066392964e-06,0.0
declar,2.9799715853548246e-05,0.0
ferquenc,4.620799066392964e-06,0.0
lag,0.0003608233492826846,0.000221275407382009
electromyogram,4.620799066392964e-06,0.0
channl,4.620799066392964e-06,0.0
tomorrow,1.3258702600245935e-05,0.0
sustain,3.374668800350127e-05,0.0
wavelab,9.006172331276809e-06,0.0
pre-amplifi,9.006172331276809e-06,0.0
behavi,4.620799066392964e-06,0.0
design,0.0010605656762961333,0.0007860414187239141
aubiopitch,1.3862397199178893e-05,0.0
ma,4.360053539622043e-05,6.00434242297419e-05
algorithim,9.006172331276809e-06,0.0
short-term,3.213683573968005e-05,1.659617517466091e-05
font,4.289330723375992e-05,3.221971748051551e-05
frequency-modul,9.006172331276809e-06,0.0
non-threshold,4.620799066392964e-06,0.0
undiscov,4.620799066392964e-06,0.0
equi-rippl,4.620799066392964e-06,0.0
better,0.0011017823970708657,0.00100295640079553
pictur,0.0007928148783205422,0.0006533864088562758
reson,0.00019922411262296379,0.00015677524274558
write,0.0006358542762945889,0.0006546926046372915
pseudo-grayscal,4.620799066392964e-06,0.0
brick-wal,9.006172331276809e-06,0.0
truth,8.132097959741706e-05,0.00020450205919609872
crosscorel,4.419567533415311e-06,5.477670613867458e-05
motor,9.843862137005333e-05,0.0001742944754763878
dropoff,4.620799066392964e-06,0.0
pb,4.620799066392964e-06,0.0
neuroimag,9.241598132785927e-06,0.0
unrealiz,9.241598132785927e-06,0.0
multiscal,4.419567533415311e-06,1.8258902046224862e-05
procces,4.620799066392964e-06,0.0
tau,2.46037385980986e-05,1.6941222176039728e-05
koopman,4.419567533415311e-06,3.6517804092449725e-05
mantissa,8.839135066830622e-06,1.8258902046224862e-05
word-sequ,9.241598132785927e-06,0.0
cmp,1.3509258496915214e-05,0.0
camara,4.620799066392964e-06,0.0
vis-vi,4.620799066392964e-06,0.0
viewer,3.831392038313346e-05,0.0
op,8.368283463812385e-06,3.4572538354837096e-05
equal,0.0011255153160857937,0.0012034271822689577
symmetri,0.00017658532686944033,0.00018867430691592765
fast-fourier-transform,9.006172331276809e-06,0.0
difficult,0.0002585728522467544,0.0003007728170506567
copyright,1.23018692990493e-05,3.3882444352079456e-05
unheard,9.241598132785927e-06,0.0
fht,1.8012344662553617e-05,0.0
placehold,4.620799066392964e-06,0.0
merl,9.241598132785927e-06,0.0
correpsond,4.620799066392964e-06,0.0
parametr,0.00011943404211183004,8.971402166374377e-05
amplitd,4.620799066392964e-06,0.0
occil,4.620799066392964e-06,0.0
lpc,0.00020204185995987745,0.00022258965399381113
toward,0.00022722363112411928,0.00016027381083076234
discourag,1.6143364062561362e-05,3.334716585799885e-05
reconsid,4.620799066392964e-06,0.0
pll-becaus,4.620799066392964e-06,0.0
whi,4.620799066392964e-06,0.0
convinc,5.7834262424075216e-05,4.480034490929087e-05
specifi,0.00029217204556341507,0.0003746088704480651
convex-hul,4.620799066392964e-06,0.0
imaginari,0.0004427656982108275,0.0005997482823891772
cover,0.00021199887129302492,0.00025353476658311657
nabbl,9.006172331276809e-06,0.0
auto-pow,4.419567533415311e-06,1.8258902046224862e-05
piggyback,4.620799066392964e-06,0.0
higgin,4.620799066392964e-06,0.0
pag,4.620799066392964e-06,0.0
lvert,1.3509258496915214e-05,0.0
summat,0.00027546345054280184,0.00020902840030984383
delv,1.7419141797490206e-05,0.0
bitrat,6.971059269461269e-05,0.0
mtaudioprocessingtap,4.620799066392964e-06,0.0
pseudo-wrap,4.620799066392964e-06,0.0
muller,9.006172331276809e-06,0.0
minimum-phas,4.159846532545977e-05,0.00012498833844683678
explor,9.30916254573041e-05,2.9584357740145243e-05
wscalogram,4.620799066392964e-06,0.0
uniform,0.0002461084545738884,0.00021952922605986093
pseudorandom,1.7678270133661245e-05,0.0
gradient,0.00064290553961654,0.0006293535940346316
understaand,4.620799066392964e-06,0.0
tunabl,2.5811127795964512e-05,0.0
unsharp,6.27621259785929e-05,0.0
renorm,4.620799066392964e-06,0.0
super-resolv,4.620799066392964e-06,0.0
sweep,0.0001886064227417914,0.00017594936685004582
stackoverflow,7.909672722653976e-05,9.531037903038278e-05
time-valu,4.620799066392964e-06,0.0
plumb-lin,4.620799066392964e-06,0.0
unnecessarili,4.620799066392964e-06,0.0
aerial,3.584619179035686e-05,6.581962296654628e-05
expedi,4.620799066392964e-06,0.0
geometr,0.0001376735075456176,0.0002068295407251854
non-invert,9.006172331276809e-06,0.0
astrophys,4.620799066392964e-06,0.0
saddl,2.362894698636237e-05,6.508006725656973e-05
town,3.535654026732249e-05,0.0
dsp-relat,9.006172331276809e-06,0.0
kolmogorov-smirnov,4.620799066392964e-06,0.0
printout,4.620799066392964e-06,0.0
bellang,4.620799066392964e-06,0.0
institut,1.23018692990493e-05,3.3882444352079456e-05
mf,4.620799066392964e-06,0.0
predic,4.620799066392964e-06,0.0
cristo,4.620799066392964e-06,0.0
debri,1.3258702600245935e-05,0.0
gz,4.620799066392964e-06,0.0
glissando,4.620799066392964e-06,0.0
computer,4.620799066392964e-06,0.0
adult,1.3258702600245935e-05,0.0
goniomet,4.620799066392964e-06,0.0
fdn,4.620799066392964e-06,0.0
franco,4.620799066392964e-06,0.0
kannada,4.620799066392964e-06,0.0
lmn,9.241598132785927e-06,0.0
source-cod,9.006172331276809e-06,0.0
game,0.0001266724689064864,5.980934777582919e-05
uq,4.620799066392964e-06,0.0
soft-clip,4.620799066392964e-06,0.0
honest,3.02534293276071e-05,4.6870626917563784e-05
millimet,1.6614215665579596e-05,1.715989936340258e-05
wiggl,4.218336000437659e-06,6.971015444177154e-05
postprocess,8.603709265321504e-06,1.7772585611821705e-05
grabber,4.620799066392964e-06,0.0
commun,0.00045010058695140256,0.0003834093723488217
aesthet,4.419567533415311e-06,1.8258902046224862e-05
multipli,0.0008569379557036155,0.000948039290051529
widespread,9.006172331276809e-06,0.0
bonu,5.1201148027905736e-05,0.00011281667893851986
shaum,4.620799066392964e-06,0.0
dropbox,9.083444874212589e-05,4.503256817230642e-05
biorthogon,8.436672000875317e-06,8.713769305221443e-05
furthermor,0.00014905991474754485,0.00011311030726074374
exemplifi,4.620799066392964e-06,0.0
flea,4.620799066392964e-06,0.0
subharmon,8.839135066830622e-06,1.8258902046224862e-05
farth,4.620799066392964e-06,0.0
vice,9.003050726744082e-05,6.887963253398251e-05
fuction,4.620799066392964e-06,0.0
thu,0.000507120497241212,0.0005150469488533465
eeg-fmri,4.620799066392964e-06,0.0
straighter,9.006172331276809e-06,0.0
pre-record,2.4335224390889726e-05,1.6756333248545587e-05
except,0.00029114833393834586,0.0003058077172331118
extent,6.567691400883062e-05,0.00013566806373234376
wm,4.620799066392964e-06,0.0
appliy,4.620799066392964e-06,0.0
eigenvector,0.00015923292016359317,0.0002148085910433606
make,0.001549327192565883,0.0014466974369214136
programma,4.620799066392964e-06,0.0
integrat,4.620799066392964e-06,0.0
rolloff,1.9914550994642703e-05,3.290981148327314e-05
absolutli,4.620799066392964e-06,0.0
increas,0.0008404869271522671,0.0008247906921404276
siglib,2.2097837667076557e-05,0.0
discrimin,0.00015344962222261789,5.897286724158069e-05
bill,1.3509258496915214e-05,0.0
season,2.9528352003063612e-05,0.0
slider,2.825088710948238e-05,3.334716585799885e-05
wisdom,8.603709265321504e-06,1.7772585611821705e-05
hal,4.620799066392964e-06,0.0
ka,9.241598132785927e-06,0.0
twelth-root,4.620799066392964e-06,0.0
sammpl,4.419567533415311e-06,1.8258902046224862e-05
cmi,4.620799066392964e-06,0.0
gloh,9.006172331276809e-06,0.0
fa,8.839135066830622e-06,3.6517804092449725e-05
adhoc,9.006172331276809e-06,0.0
guidelin,2.6711110541376476e-05,4.72944352166368e-05
button,4.381201218821393e-05,3.290981148327314e-05
projekt,4.620799066392964e-06,0.0
ben,1.2655008001312977e-05,1.7427538610442885e-05
infinite-impulse-respons,3.796502400393893e-05,0.0
pe,1.7678270133661245e-05,0.0
diamond,4.419567533415311e-06,1.8258902046224862e-05
iq-data,9.006172331276809e-06,0.0
post-hoc,4.620799066392964e-06,0.0
synch,1.3509258496915214e-05,0.0
abcddcba,4.620799066392964e-06,0.0
calcopticalflowpyrlk,4.620799066392964e-06,0.0
will,4.5101292101585765e-05,3.105507753925163e-05
sunlight,4.620799066392964e-06,0.0
rect,7.323814477790873e-05,1.5924969812763613e-05
qtobject,4.620799066392964e-06,0.0
two-level,1.3509258496915214e-05,0.0
least-squar,0.00020634242808341915,0.00010333072400408889
brainfart,4.620799066392964e-06,0.0
intererst,4.620799066392964e-06,0.0
