word,MoocDsp,MoocReactive
distinguish,0.00016094252745922608,2.4860594008668912e-05
devot,0.0001708857444720315,0.0
less,0.0006439532707356319,0.0004476180090290904
custom,0.0004180994768051193,0.0001291666225475708
paper,0.0001551261183702023,4.792428091971335e-05
deeper,0.00016094252745922608,2.4860594008668912e-05
sure,0.0015295311650552945,0.0011250704541890544
bandpass,0.0001708857444720315,0.0
opinion,0.000298619418562357,4.612737382208887e-05
geophysicist,0.0001708857444720315,0.0
necessari,0.0006976743439966694,0.0003412681728828485
random,0.0004690750485416429,0.000652117005550962
judg,0.00016094252745922608,2.4860594008668912e-05
beyond,0.0001509993104464207,6.997403256665882e-05
total,0.00020551463367190044,0.0015872796181394086
intersect,0.0001708857444720315,0.0
ignor,0.000640932954549387,0.0006270261196261482
imsiz,0.0008544287223601575,0.0
reflect,0.00025244454869116726,0.0003509531868556281
time-frequ,0.0001708857444720315,0.0
touch,0.00014779830953643664,9.132089141532357e-05
dot,0.0001708857444720315,0.0
mhz,0.000341771488944063,0.0
accur,0.0001551261183702023,4.792428091971335e-05
assess,0.00033013867076601543,0.0
describ,0.00101486491514367,0.000418039822907937
littl,0.00043210176594085995,0.0005339698210570778
add,0.0007163035263140053,0.0006796857875197716
wagon,0.0001708857444720315,0.0
method,0.00010062608621947139,0.0032796969862950846
rest,0.00014297160525004535,0.00013250788672209204
disturb,0.0001708857444720315,0.0
offici,0.0001551261183702023,7.188642137957003e-05
enorm,0.0001708857444720315,0.0
apolog,0.0003933386292624296,0.00014176991184524702
access,0.00012654464813415477,0.000527774290700217
iter,0.0002456625405243426,0.0005692078513549916
ago,0.00026407736686921484,0.00018356267536712417
partial,0.00013409146931175016,0.0002692682736238755
lambda,0.00016094252745922608,2.4860594008668912e-05
suspect,0.00013302838823723992,0.0002876822382079245
one,0.00335728012843978,0.002194633603264012
compon,0.0012867444472504082,2.2084647787015344e-05
pars,0.000298619418562357,4.612737382208887e-05
refer,0.0009235575316936961,0.0012839471506629573
hold,0.00013111287642080986,0.00040505689098642
hello,0.0015006139402914858,0.0009040121504048627
suit,0.00012414825229894473,0.0005177797462385333
salut,0.00016094252745922608,2.4860594008668912e-05
proper,0.00013785509252363124,0.00023423737004119749
eigenvalu,0.0001708857444720315,0.0
repres,0.0006360598957410808,0.00015720222201403043
disappoint,0.0001509993104464207,6.997403256665882e-05
comma,0.0001708857444720315,0.0
matur,0.0001551261183702023,4.792428091971335e-05
admir,0.0001708857444720315,0.0
formula,0.0030587495942929906,0.00016874331530100233
where,0.00016094252745922608,2.4860594008668912e-05
somebodi,0.0002613429121158728,0.00022203124778446653
stuck,0.0007298327279133376,0.0004509454506358366
inde,0.00013203868343460742,0.00028554193945997097
predict,0.00016094252745922608,4.9721188017337824e-05
understood,0.00013785509252363124,0.0002129430636738159
act,0.00014779830953643664,0.00011415111426915444
fewer,0.000298619418562357,4.612737382208887e-05
variou,0.0001393664922683731,0.0001722221633967611
friend,0.00016094252745922608,2.4860594008668912e-05
enter,0.0011948005824276228,0.00020301531196866183
help,0.0022156766642734407,0.0015910132283103477
incorrect,0.0005061785925366191,0.0002736607433260384
collect,0.00023778893102363596,0.0006978883032217908
keyword,0.0001551261183702023,7.188642137957003e-05
luiz,0.0001708857444720315,0.0
trigonometr,0.0001708857444720315,0.0
the,0.0006572210473797412,0.0004737605870269224
queri,0.00014297160525004535,0.0001545925345091074
forward,0.00013111287642080986,0.00040505689098642
properti,0.0007999818903107171,0.001930815896603677
previou,0.0006865755713068672,0.0007120800998144659
lead,0.00013648786514696017,0.00021083112438309188
relat,0.0008346476086498649,0.00038678096460627884
dc,0.0005126572334160945,0.0
jump,0.00032188505491845216,2.4860594008668912e-05
comand,0.0001708857444720315,0.0
blank,0.0001708857444720315,0.0
pad,0.000341771488944063,0.0
forc,0.00014518290135739692,0.00013455734384044423
consequ,0.00016094252745922608,2.4860594008668912e-05
type,0.00035578307159639757,0.0034897931795721863
frequenc,0.008372504611660555,6.990759331066974e-05
process,0.0026477708915464177,0.000686061008256489
coursera,0.00012414825229894473,0.0005944878567923902
spot,0.00014779830953643664,9.132089141532357e-05
mention,0.0015359933472623754,0.000563499626678558
theori,0.0004479291278435355,4.612737382208887e-05
count,0.0009788512079302583,0.0006888088404642805
perspect,0.00032188505491845216,2.4860594008668912e-05
grader,0.00022841007057227867,0.0014465711144652214
recent,0.0004479291278435355,6.919106073313331e-05
error,0.0009691522824170375,0.005868387372805942
mostli,0.00014105609343361528,0.00015252132725039212
re-arrang,0.0001708857444720315,0.0
differenti,0.0004828275823776783,0.0
denot,0.0001708857444720315,0.0
n-period,0.000630966106196968,0.0
yuxiao,0.0001708857444720315,0.0
resolut,0.0006437701098369043,2.4860594008668912e-05
assign,0.0004662900765259955,0.007007222840176231
much,0.001167408038079023,0.000929383191467794
gener,0.001243063242155091,0.001996950260525295
advis,0.00013024321440970122,0.00036213316073087235
idtft,0.00033013867076601543,0.0
hand,0.00035180628640623225,0.00043474467036730803
develop,0.00025442395829643227,0.00031440444402806085
underli,0.00014297160525004535,0.00013250788672209204
nomin,0.0001708857444720315,0.0
minor,0.00029036580271479383,6.727867192022211e-05
simpli,0.0005471878363530211,0.0004902359009311846
chapter,0.0004433949286093099,0.00011415111426915444
pool,0.0007389915476821832,9.132089141532357e-05
memori,0.0002613429121158728,0.00028258522445295743
chang,0.0009989808646125354,0.0015688319959796856
me,0.0001708857444720315,0.0
wide,0.0003102522367404046,2.3962140459856676e-05
encod,0.000465378355110607,2.3962140459856676e-05
arbitrari,0.0005176931010222707,0.0001999185393814583
crack,0.0001708857444720315,0.0
occur,0.00025884655051113534,0.00041982893270106245
time-revers,0.0001708857444720315,0.0
skype,0.0001708857444720315,0.0
acoust,0.0001708857444720315,0.0
yield,0.00034261510585841806,0.000670362223776566
ts,0.0003102522367404046,2.3962140459856676e-05
state,0.001023393743719867,0.0013437001555145487
misunderstand,0.0004057190530337745,0.00010445153743479034
extend,0.00033367932718559717,0.0006872404630568958
number,0.003040101874289983,0.0014930896992290125
indian,0.0001708857444720315,0.0
jack,0.000341771488944063,0.0
particular,0.0007646873985732477,0.00033748663060200466
resolv,0.00012414825229894473,0.0030107933392388795
liberti,0.0005126572334160945,0.0
board,0.0001708857444720315,0.0
sparingli,0.0001708857444720315,0.0
polynomi,0.0006264823366589304,0.0003870878200101753
shlomit,0.00033013867076601543,0.0
report,0.00024279114011838466,0.000431291956667656
plu,0.0002472137323330878,0.0005346152109013408
near,0.0004355487040721907,4.485244794681474e-05
content,0.0004883818656872081,0.00024517917231756066
version,0.0004306849008796714,0.0010145423350237555
neg,0.0004057190530337745,0.0001462321524087065
scenario,0.00013024321440970122,0.00036213316073087235
infin,0.0006039972417856828,2.3324677522219608e-05
decreas,0.000298619418562357,4.612737382208887e-05
advoc,0.0001708857444720315,0.0
privaci,0.0001708857444720315,0.0
fine,0.00023740892467677933,0.0007334452843011727
consist,0.0002743103923220431,0.00014830335966742173
demonstr,0.00014779830953643664,0.00011415111426915444
purpos,0.0003708205984996317,0.0003627746073973383
familiar,0.0008271305551417875,8.517722546952638e-05
who,0.00016094252745922608,2.4860594008668912e-05
tell,0.0007967489937372117,0.0005845959701943211
phase,0.0013961350653318209,0.0
notat,0.0014105609343361529,2.1788761035770303e-05
sensit,0.0001708857444720315,0.0
hertz,0.0001708857444720315,0.0
andi,0.0001708857444720315,0.0
signal,0.006599479477367246,0.0016855648419932152
book,0.0029864299950392308,0.00024713044468441925
peopl,0.0008322612585827259,0.0005509644499119402
high,0.000767471253064955,0.00017782550892839059
glean,0.0001708857444720315,0.0
avoid,0.0003708205984996317,0.00042005480856533914
rusti,0.0003102522367404046,2.3962140459856676e-05
middl,0.0001509993104464207,6.997403256665882e-05
acceleratinz,0.0001708857444720315,0.0
correctli,0.0005898488107415849,0.0007289057549594039
press,0.00014297160525004535,0.0001545925345091074
bound,0.0004259457013422385,0.00010965884652509327
signific,0.0002839638008948257,0.00010965884652509327
log,0.00030504280455580094,0.002324566259726505
co-prim,0.000341771488944063,0.0
practic,0.0032768287175655884,0.0002607530557420658
fyi,0.0001708857444720315,0.0
spend,0.0004057190530337745,0.00010445153743479034
rememb,0.00024279114011838466,0.0003937883082617729
road,0.0001708857444720315,0.0
zone,0.00016094252745922608,2.4860594008668912e-05
quickli,0.0003019986208928414,6.997403256665882e-05
sound,0.0011276682059860748,0.00013548073700356137
cofactor,0.0001708857444720315,0.0
bit,0.0009031299527577043,0.0007951806178768694
kind,0.0008358870089131724,0.0007316711420615372
throw,0.00012162509543381493,0.000695129312080882
form,0.002409810507059051,0.00021996027254821398
gain,0.0007259145067869846,4.485244794681474e-05
addit,0.0013823659241596468,0.0003449368922340288
plot,0.0013762334003656568,0.0
boundari,0.0001708857444720315,0.0
hope,0.0005293273466599287,0.0005232930774280694
meet,0.0004529979313392621,2.3324677522219608e-05
put,0.0007028949435989948,0.000573898100395365
thx,0.0001509993104464207,6.997403256665882e-05
alias,0.0015512611837020234,0.0
peak,0.000465378355110607,2.3962140459856676e-05
fascin,0.0001551261183702023,4.792428091971335e-05
arriv,0.0002565501204454527,0.0004755477738264302
cover,0.0006413753011136318,0.00027740286806541767
warrant,0.0001708857444720315,0.0
solid,0.0003102522367404046,4.792428091971335e-05
promis,0.00012029999739689581,0.0009477122145952239
rare,0.0003102522367404046,2.3962140459856676e-05
fraction,0.0006039972417856828,2.3324677522219608e-05
least,0.0012722466269577035,0.0004094216034109197
togheth,0.0001708857444720315,0.0
usabl,0.0001708857444720315,0.0
free,0.000653357280289682,0.00026240056556346047
set,0.0012636617546758866,0.0018055655436438592
import,0.0006446132977401985,0.002133699047821578
even-numb,0.0001708857444720315,0.0
network,0.0001393664922683731,0.00021527770424595132
staff,0.0008532657128683516,0.0004118840744740321
sequenc,0.002772480794784322,0.0007994218286797837
square-lik,0.0001708857444720315,0.0
contract,0.00014779830953643664,0.00011415111426915444
misinterpret,0.00016094252745922608,2.4860594008668912e-05
practis,0.0001551261183702023,4.792428091971335e-05
variabl,0.0007999818903107171,0.001034917320579571
four,0.0001551261183702023,4.792428091971335e-05
dct,0.0016506933538300774,0.0
waveform,0.00033013867076601543,0.0
write,0.001657417656206788,0.0014849117321854757
issu,0.0003197308168029947,0.0011523965952026306
hay,0.0001708857444720315,0.0
unstabl,0.0001708857444720315,0.0
wk,0.000298619418562357,4.612737382208887e-05
hadn,0.0001708857444720315,0.0
reconstructioni,0.0001708857444720315,0.0
attent,0.00029036580271479383,6.727867192022211e-05
solvabl,0.0001708857444720315,0.0
els,0.0002086619021624662,0.001257038134970406
posit,0.0008162100178494456,0.00023414663305033762
doubt,0.0005116475020433033,0.00013830872916652603
taylor,0.0001708857444720315,0.0
neglig,0.0001708857444720315,0.0
adc,0.0001708857444720315,0.0
endeavor,0.0001708857444720315,0.0
email,0.0001551261183702023,4.792428091971335e-05
treat,0.00014518290135739692,0.00013455734384044423
statement,0.001364591968262923,0.000421573681562439
second-hand,0.0001708857444720315,0.0
ensur,0.0001352396843445915,0.00031335461230437106
packet,0.0001551261183702023,0.00023962140459856673
deriv,0.0014832823939985268,9.546700194666799e-05
english,0.0001551261183702023,4.792428091971335e-05
intern,0.00011505746602805917,0.0013329588809184352
exp,0.00016094252745922608,4.9721188017337824e-05
synthes,0.000341771488944063,0.0
relev,0.00038826982576670307,0.00015993483150516667
integ,0.0007325727985308121,0.000377198726642401
feel,0.0009989563600106197,0.0009567068637612845
tone-di,0.0001708857444720315,0.0
matlab,0.0010704037558399552,0.0
penalti,0.0004433949286093099,0.00013698133712298534
insid,0.00012116965940800446,0.0005989416980118945
interpret,0.001236068661665439,0.00011456040233600159
length,0.0020968420028109024,9.526370641735587e-05
hermitian-symmetr,0.0001708857444720315,0.0
approach,0.002029621022739725,0.000544522682833234
way,0.001875083415186626,0.0018177521487163144
denomin,0.00033013867076601543,0.0
coordin,0.0001708857444720315,0.0
jr,0.0001708857444720315,0.0
repons,0.0001708857444720315,0.0
hit,0.0002743103923220431,0.00016948955390562486
onlin,0.0007325727985308121,0.0003017589813139208
abil,0.0003102522367404046,4.792428091971335e-05
my,0.0002955966190728733,9.132089141532357e-05
mis-understood,0.0001708857444720315,0.0
toward,0.00014297160525004535,0.00013250788672209204
page,0.001111548001143436,0.0007011060908291149
martin,0.0003758894019953583,0.0002903158650076315
bandwidth,0.0005126572334160945,0.0
basi,0.003684938107865139,3.794719009033277e-05
except,0.00019773058738570748,0.0027947028292217035
provok,0.0001708857444720315,0.0
dislik,0.0001551261183702023,4.792428091971335e-05
inspir,0.00016094252745922608,2.4860594008668912e-05
trick,0.0006104773321090101,0.00024517917231756066
white,0.00033013867076601543,0.0
vagu,0.00014779830953643664,9.132089141532357e-05
day,0.007372202507263159,0.00025306112046625216
chri,0.0001708857444720315,0.0
interest,0.0017999592531991136,0.000447949288012053
analog,0.0009059958626785243,2.3324677522219608e-05
promptli,0.0001708857444720315,0.0
verif,0.00014779830953643664,0.00011415111426915444
sorri,0.00045627104490170666,0.0003523981319383157
meant,0.0003990851647117198,0.00014384111910396226
thought,0.001196373126690107,0.000909795857194005
us,0.0010051943123094902,0.000496867607937481
object,0.00019918724843430292,0.0023845361942136786
requir,0.0008303923384504722,0.0010404096417123666
use,0.003931543263669147,0.0037722713207604705
highpass-filt,0.0001708857444720315,0.0
look,0.0015100892177655459,0.001843877581258604
product,0.0032794451150204938,0.0001634102735913319
color,0.00028211218686723056,0.00030504265450078424
bb,0.0001708857444720315,0.0
convert,0.00026407736686921484,0.00018356267536712417
thi,0.00025244454869116726,0.0002924609890463568
togeth,0.0009051356336930329,0.00029710727157034636
trough,0.0008544287223601575,0.0
pointer,0.0002613429121158728,0.00022203124778446653
sinusoid,0.0006437701098369043,0.0
divers,0.0001708857444720315,0.0
awar,0.0002839638008948257,0.00010965884652509327
cross,0.00016094252745922608,2.4860594008668912e-05
entir,0.00040883612958476483,0.0008683456847571796
sentiment,0.00016094252745922608,2.4860594008668912e-05
differ,0.0018431426034611067,0.001241326740670368
cours,0.004525057303501637,0.002014166135795112
halfway,0.0001708857444720315,0.0
ve,0.0009656551647553567,2.4860594008668912e-05
post,0.0011071897846006297,0.0007696180911296958
zero,0.002207399229320329,0.0003572111090341897
erron,0.0001551261183702023,4.792428091971335e-05
commerci,0.0001708857444720315,0.0
licens,0.0001708857444720315,0.0
stabil,0.00033013867076601543,0.0
accustom,0.0001708857444720315,0.0
instructor,0.0003758894019953583,0.0002322526920061052
qam,0.0004952080061490233,0.0
within,0.00012029999739689581,0.0006875559203926134
terminolog,0.0004529979313392621,2.3324677522219608e-05
figur,0.0007770274171802933,0.0006151356494616772
aspect,0.0001279118755108258,0.00037540940773771344
wrong,0.0013304742447522227,0.0012814571831230223
knack,0.0001708857444720315,0.0
context,0.00011535325031898066,0.0014076594866106976
eras,0.00016094252745922608,4.9721188017337824e-05
parsev,0.0008047126372961305,0.0
handl,0.00011288805324936588,0.0012380751776689127
frequency-domain,0.001223318578102806,0.0
difer,0.00016094252745922608,2.4860594008668912e-05
highli,0.00013785509252363124,0.00023423737004119749
materi,0.001486482621256696,0.00027881838408578066
mixer,0.0001708857444720315,0.0
two,0.002114902308128486,0.0013067454197573565
explor,0.0002787329845367462,0.00010763885212297566
slope,0.0001708857444720315,0.0
pyplot,0.0001708857444720315,0.0
attempt,0.00024018115436612463,0.0006492585246183104
analys,0.00033013867076601543,0.0
bring,0.00029036580271479383,6.727867192022211e-05
bit-rat,0.000341771488944063,0.0
microprocessor,0.0001708857444720315,0.0
these,0.0001708857444720315,0.0
fun,0.0003837356265324775,0.00019758389880932288
possibl,0.0014725512432028735,0.0010918232497175676
anoth,0.0005555902861385763,0.0010584632829400797
model,0.00036628639926540607,0.0005657980899636015
brief,0.00016094252745922608,2.4860594008668912e-05
confus,0.0017006338728011775,0.0009507050625840184
order,0.0008372980095027707,0.0015520367082930422
vs,0.0006608841610215414,0.0003913295227036986
anywher,0.00013648786514696017,0.00021083112438309188
easi,0.0007512788158582374,0.0004807748985868008
convinc,0.0002859432105000907,0.00013250788672209204
address,0.00013785509252363124,0.0002129430636738159
section,0.0005419431309855777,0.0007534195921441196
sub-forum,0.0001708857444720315,0.0
orgin,0.00016094252745922608,2.4860594008668912e-05
powerpoint,0.0001708857444720315,0.0
run,0.00025546443640656915,0.004656430671342615
harmon,0.0005126572334160945,0.0
embarrass,0.0001708857444720315,0.0
wich,0.00033013867076601543,0.0
gastroparesi,0.0001708857444720315,0.0
ear,0.0006602773415320309,0.0
star,0.00033013867076601543,0.0
autocorrel,0.000341771488944063,0.0
exact,0.00013648786514696017,0.00021083112438309188
will,0.0001509993104464207,6.997403256665882e-05
fellow,0.0001551261183702023,4.792428091971335e-05
grasp,0.0002787329845367462,0.00010763885212297566
accelerationx,0.0001708857444720315,0.0
background,0.0006167182361208537,0.0002857911192520676
pur,0.0001708857444720315,0.0
common,0.0005048890973823345,0.00015597919415805695
gram-schmidt,0.0001708857444720315,0.0
transmiss,0.0003102522367404046,2.3962140459856676e-05
diagram,0.0009466777904121405,0.00010445153743479034
elabor,0.000298619418562357,4.612737382208887e-05
wrote,0.0001252964673317861,0.0004451509930117017
delta,0.0008690377660926133,0.00047942569096160495
design,0.00045308244020187815,0.000839845038559088
linear-algebra,0.0001708857444720315,0.0
domain,0.0016987289287531734,4.0369317778993914e-05
throughput,0.000465378355110607,2.3962140459856676e-05
imaginari,0.0007887076327462103,0.0
phone,0.00016094252745922608,2.4860594008668912e-05
difficult,0.0002787329845367462,0.00010763885212297566
need,0.002304258508973259,0.001551515784465045
higher,0.00026407736686921484,0.0003059377922785403
reson,0.0004952080061490233,0.0
butterfli,0.0001708857444720315,0.0
refresh,0.0001393664922683731,0.000322916556368927
fiber,0.0001708857444720315,0.0
noth,0.0005392362003235734,0.0004331347892058735
narrowband,0.0001708857444720315,0.0
talk,0.0009636447974430786,0.0003969414002377163
knew,0.00016094252745922608,2.4860594008668912e-05
amp,0.0001708857444720315,0.0
rapidli,0.0001708857444720315,0.0
told,0.0002787329845367462,0.00010763885212297566
didn,0.0011962002113042208,0.0
goodby,0.0001708857444720315,0.0
julian,0.0001708857444720315,0.0
date,0.001122397871407576,0.00026969509297561004
pixel,0.0005126572334160945,0.0
exist,0.000640932954549387,0.0005280219954746511
messag,0.0001899062572492665,0.006541612606461856
regard,0.001980800090928478,0.0005354505635523852
multi,0.000341771488944063,0.0
text,0.001492415253866982,0.000998970033916209
quit,0.001056422477460573,0.0006082323128658227
degener,0.00016094252745922608,2.4860594008668912e-05
semiton,0.000683542977888126,0.0
filter-design,0.0001708857444720315,0.0
realiz,0.0003933386292624296,0.00016202275639456805
small,0.00041356527757089375,0.00023423737004119749
redefin,0.0001708857444720315,0.0
numer,0.0007259145067869846,2.242622397340737e-05
fourier,0.0013437873835306067,0.0
assig,0.0001352396843445915,0.0002506836898434968
graphic,0.000930756710221214,2.3962140459856676e-05
psd,0.0001708857444720315,0.0
certainli,0.0003019986208928414,6.997403256665882e-05
raw,0.0004828275823776783,2.4860594008668912e-05
cannot,0.000634780084446662,0.0010785906767269181
expand,0.0005116475020433033,0.00023710067857118746
imag,0.002047317977204403,2.1083112438309194e-05
adapt,0.00033013867076601543,0.0
compos,0.00027297573029392034,0.0002951635741363287
hang,0.00014518290135739692,0.00011213111986703686
confoc,0.0001708857444720315,0.0
dummi,0.00014779830953643664,0.00013698133712298534
equalis,0.0001708857444720315,0.0
next,0.0007916823539032837,0.0007796000136208245
shown,0.0003635089782240134,0.0002807539209430755
narrow,0.0003102522367404046,2.3962140459856676e-05
preview,0.0001708857444720315,0.0
massiv,0.0001708857444720315,0.0
somewhat,0.0011972554941351594,6.164619390169812e-05
mit,0.0001708857444720315,0.0
beat,0.00033013867076601543,0.0
timestamp,0.0001708857444720315,0.0
brush,0.0001708857444720315,0.0
natur,0.000270479368689183,0.0001462321524087065
symbol,0.0002787329845367462,0.0001291666225475708
causal,0.0012875402196738087,0.0
againphilip,0.0001708857444720315,0.0
retrospect,0.0001708857444720315,0.0
obtain,0.000577517307142028,0.0003568335487828119
anybodi,0.0005863438106770536,0.00039851594783669905
space,0.0014651455970616243,0.0001131596179927203
multipl,0.0025894342296459384,0.0002307615671819689
ambigu,0.0004479291278435355,4.612737382208887e-05
symmetri,0.0001708857444720315,0.0
alreadi,0.0011870562347606674,0.0009168155733518149
card,0.000341771488944063,0.0
phrase,0.000465378355110607,7.188642137957003e-05
booksel,0.0001708857444720315,0.0
michael,0.000630966106196968,0.0
translat,0.000551420370094525,8.517722546952638e-05
worth,0.0002743103923220431,0.00014830335966742173
health,0.0001708857444720315,0.0
hint,0.0011463907762881906,0.0009398944942554402
construct,0.0004923406848977381,0.00030420503702586777
divis,0.00016094252745922608,2.4860594008668912e-05
ask,0.0012432588553758133,0.0008504835131546643
thank,0.003452150843106214,0.0015464235188414198
perform,0.0004381473649198275,0.0007444809224708781
dim,0.0001708857444720315,0.0
foundat,0.00032188505491845216,2.4860594008668912e-05
dimens,0.001261932212393936,0.0
snr,0.0001708857444720315,0.0
troubl,0.0002456625405243426,0.0003415247108129949
bicycl,0.0001708857444720315,0.0
provid,0.000868535183660502,0.0012477025096732
unbound,0.0001551261183702023,4.792428091971335e-05
record,0.0002787329845367462,0.00010763885212297566
inclus,0.0001708857444720315,0.0
took,0.0003478913077778421,0.00042990673494926613
done,0.0007478514466976494,0.0009674774201541927
geometr,0.0004828275823776783,0.0
instanc,0.00046640572448539743,0.0003962481482390329
aperiod,0.000341771488944063,0.0
plausibl,0.0001708857444720315,0.0
exercis,0.00012471087460084177,0.0005586541211637636
place,0.0003533713712325604,0.0004912635646940768
bandlimit,0.00033013867076601543,0.0
site,0.0002955966190728733,0.00011415111426915444
exactli,0.0006554463416342122,0.00033748663060200466
quizz,0.0011614632108591753,2.242622397340737e-05
tf,0.0004828275823776783,2.4860594008668912e-05
frequency-respons,0.0006437701098369043,0.0
almost,0.00013203868343460742,0.0003059377922785403
pole,0.001261932212393936,0.0
good,0.0010191324810526969,0.000834347937975946
moving-averag,0.000341771488944063,0.0
synthesi,0.0001708857444720315,0.0
criterion,0.0001708857444720315,0.0
sr,0.0001708857444720315,0.0
width,0.00033013867076601543,0.0
red,0.00014779830953643664,9.132089141532357e-05
success,0.00029014499128721566,0.0017329757931313899
interview,0.0005126572334160945,0.0
impulse-respons,0.0007756305918510117,0.0
continuous-tim,0.0001708857444720315,0.0
rel,0.00014779830953643664,9.132089141532357e-05
optim,0.000270479368689183,0.0001671224598956646
made,0.00068440656735256,0.00037001803853523144
needless,0.0001708857444720315,0.0
earli,0.0004355487040721907,0.00011213111986703686
word,0.00047187463399208165,0.0003097820477062107
just,0.00033013867076601543,0.0
oblig,0.0001708857444720315,0.0
due,0.0009555959708078758,0.0004756313610875082
faith,0.0001708857444720315,0.0
coursework,0.0001708857444720315,0.0
follow,0.0014840696100452938,0.002044078110940193
delet,0.00013302838823723992,0.0003904258947107547
there,0.00045907063035214543,0.0005141125430567338
scour,0.0001708857444720315,0.0
stile,0.0001708857444720315,0.0
rather,0.000762658739493088,0.00045439825978661497
instanten,0.0001708857444720315,0.0
fals,0.00022654122010093907,0.001154786928018746
ee,0.0001708857444720315,0.0
code,0.0005702915671351709,0.006221514170019011
voltag,0.0001708857444720315,0.0
expans,0.0007756305918510117,2.3962140459856676e-05
unit,0.0012459057525799331,0.0013884147320299925
circl,0.0009656551647553567,0.0
christian,0.0001708857444720315,0.0
influenc,0.00016094252745922608,2.4860594008668912e-05
arrang,0.000341771488944063,0.0
smith,0.0005126572334160945,0.0
easiest,0.00016094252745922608,2.4860594008668912e-05
pretti,0.000356113387015169,0.00036672264215058633
topic,0.001480123766690049,0.0002476856366851253
person,0.0005574659690734924,0.00015069439297216595
terribl,0.00016094252745922608,2.4860594008668912e-05
whi,0.00014779830953643664,0.00011415111426915444
result,0.0013657222430284682,0.002309472528942735
test,0.0002313501246655699,0.014377932396229037
assumpt,0.0004355487040721907,6.727867192022211e-05
slightli,0.0010772327329091774,8.31994067959715e-05
class,0.0005847674967708053,0.002709849451761773
logic,0.00024279114011838466,0.00046879560507353916
coeff,0.0005126572334160945,0.0
written,0.0006647101321939535,0.0003935949960817621
accept,0.00045627104490170666,0.00037001803853523144
slide,0.0032080576000249705,0.0005230749680869657
estonia,0.0001708857444720315,0.0
lookalik,0.0001708857444720315,0.0
bigblock,0.000341771488944063,0.0
anyway,0.0003758894019953583,0.00021289830100559642
phi,0.0001708857444720315,0.0
euler,0.000341771488944063,0.0
scientif,0.0001708857444720315,0.0
tone,0.0022215146781364103,0.0
cx,0.0001708857444720315,0.0
intuit,0.001112461795498895,9.546700194666799e-05
circumst,0.0001708857444720315,0.0
gotten,0.00014779830953643664,0.00011415111426915444
first,0.0015531566609592038,0.0019193135730889439
wonder,0.0008264195551846109,0.0008084880691380415
interpol,0.0013961350653318209,0.0
hard-deadlin,0.0001708857444720315,0.0
true,0.0005561322119759952,0.0007903265325154302
tap,0.0001708857444720315,0.0
like,0.0022851552842409572,0.002269190073119392
elud,0.0001708857444720315,0.0
converg,0.0008047126372961305,0.0
mathematician,0.0009656551647553567,2.4860594008668912e-05
accent,0.0001708857444720315,0.0
dear,0.0013704604234336722,0.00012348777806410428
found,0.0015470358347529343,0.0018776113726079926
swim,0.0008544287223601575,0.0
mess,0.0001509993104464207,6.997403256665882e-05
item,0.00014105609343361528,0.00026146513242924363
minim,0.0002743103923220431,0.00014830335966742173
non,0.0002839638008948257,8.772707722007464e-05
ocr,0.0001708857444720315,0.0
symmetr,0.0001708857444720315,0.0
eg,0.00032188505491845216,2.4860594008668912e-05
cello,0.0001708857444720315,0.0
life,0.0004180994768051193,0.00010763885212297566
yr,0.0001708857444720315,0.0
classmat,0.0001708857444720315,0.0
certain,0.0007517788039907166,0.00013548073700356137
horribl,0.0001509993104464207,6.997403256665882e-05
tool,0.00012654464813415477,0.00046913270284463734
pitch,0.000341771488944063,0.0
wristband,0.0001708857444720315,0.0
via,0.0003684938107865139,0.0003604983058581613
grid,0.0001708857444720315,0.0
felix,0.00033013867076601543,0.0
in,0.0004510510733971866,0.0003832031709989422
zero-cross,0.0001708857444720315,0.0
colhz,0.0001708857444720315,0.0
ideal,0.0003102522367404046,4.792428091971335e-05
mark,0.0003498042933640481,0.0004502819866352646
teach,0.00032407632445564504,0.0008677009592177513
applic,0.0007956455440761695,0.0006847418722124875
origin,0.0012101016602342422,0.0003894227357537263
amount,0.000890483854037513,0.0002947541662763071
last,0.001111321782861929,0.001096011853380277
recov,0.0005644402662468294,0.0006800694637899661
stuff,0.00012721197914821613,0.0004323061105385837
neat,0.0001551261183702023,4.792428091971335e-05
dirac,0.000341771488944063,0.0
arrow,0.0001551261183702023,4.792428091971335e-05
second,0.0013915899049388699,0.0017196574304830419
happen,0.0009134694979156068,0.0012186125722368946
main,0.00023161737268958228,0.0007334418313991352
direct,0.0005898432924901022,0.0002733371009172448
cell,0.0001551261183702023,7.188642137957003e-05
concentr,0.00032188505491845216,2.4860594008668912e-05
never,0.00030735039303164983,0.0011552502262638091
whether,0.0014072720372332865,0.000450286269693342
densiti,0.0001708857444720315,0.0
bare,0.00016094252745922608,2.4860594008668912e-05
puzzl,0.0002613429121158728,0.00020184658889496956
msc,0.0001708857444720315,0.0
atleast,0.0001708857444720315,0.0
weak,0.0001708857444720315,0.0
substitut,0.0004355487040721907,8.970489589362949e-05
go,0.0009695193424346288,0.0013353640911380636
freemat,0.000341771488944063,0.0
unnecessari,0.00014518290135739692,0.00011213111986703686
oddli,0.00016094252745922608,2.4860594008668912e-05
corwin,0.0001708857444720315,0.0
seri,0.000465378355110607,2.3962140459856676e-05
studi,0.00037963394440246437,0.00019547195951859887
rowton,0.000341771488944063,0.0
