word,StackTrain,StackTest
cognit,3.6542483393857335e-05,1.6111120356186506e-05
add-random-nois,4.670458383860164e-06,0.0
scan,0.000250971804296641,0.00018527492985422845
pass,0.0013041763237950754,0.0012754700815342395
hl,2.012857090675104e-05,3.194795958263651e-05
dft,0.001368297353281667,0.0016167837756923228
low-ord,4.467064233457048e-06,1.7725250869109317e-05
yoda,4.670458383860164e-06,0.0
neatli,8.696172565210373e-06,1.7253147958444493e-05
elli,8.934128466914096e-06,1.7725250869109317e-05
unadjust,9.340916767720329e-06,0.0
acadm,4.670458383860164e-06,0.0
mandril,4.670458383860164e-06,0.0
dcraw,4.670458383860164e-06,0.0
video-process,5.771778417086838e-05,3.053645229679938e-05
cross-spectr,1.4011375151580494e-05,0.0
hyper-spectr,1.8681833535440658e-05,0.0
temporarili,9.102960866016605e-06,0.0
appendix,2.5817117790068203e-05,0.0
magnif,2.6409515652639234e-05,0.0
logpolar,1.3654441299024909e-05,0.0
engin,0.0003336230479544262,0.0003409818201862205
vessel,6.717106866725475e-05,0.0
xor,3.929319349949798e-05,6.23659455810468e-05
datatyp,8.696172565210373e-06,3.4506295916888986e-05
log-log,8.696172565210373e-06,5.175944387533347e-05
unsolv,1.3401192700371143e-05,0.0
waaaaaay,4.670458383860164e-06,0.0
infrar,2.3376387985230807e-05,4.637859674688211e-05
censu,9.340916767720329e-06,0.0
vice-versa,2.6088517695631116e-05,0.0
bbb,4.670458383860164e-06,0.0
i-fft,2.2757402165041512e-05,0.0
internship,9.102960866016605e-06,0.0
pseudo-invers,4.467064233457048e-06,1.7725250869109317e-05
wieght,4.670458383860164e-06,0.0
obvious,0.0003112084559357524,0.0003111485914881827
companion,8.696172565210373e-06,1.7253147958444493e-05
weird,0.00014011083640857124,6.464626937916038e-05
overmodul,9.340916767720329e-06,0.0
more-or-less,1.2791010249161796e-05,1.6918185612647908e-05
merit,3.547168183619058e-05,3.127803489104336e-05
template-bas,4.670458383860164e-06,0.0
infit,4.670458383860164e-06,0.0
autoregressive-model,3.064469098283701e-05,7.599857634249153e-05
work,0.0018818133604773355,0.0019431928313739882
lux,9.340916767720329e-06,0.0
demean,4.670458383860164e-06,0.0
nk,9.340916767720329e-06,0.0
matlab-bas,4.670458383860164e-06,0.0
object-pixel,4.670458383860164e-06,0.0
enlarg,3.0855054257981593e-05,6.121622039890039e-05
compromis,2.3882885182538338e-05,3.158898918951458e-05
dull,9.102960866016605e-06,0.0
cfar,4.670458383860164e-06,0.0
ﬁeld,4.670458383860164e-06,0.0
contour-lik,4.670458383860164e-06,0.0
formler,4.670458383860164e-06,0.0
debauchi,4.467064233457048e-06,1.7725250869109317e-05
sub-figur,9.340916767720329e-06,0.0
telecommun,3.3811575656369244e-05,7.453548777197226e-05
fiddl,2.174043141302593e-05,0.0
hiss,1.2791010249161796e-05,1.6918185612647908e-05
javascript,3.6444581276547754e-05,0.00011568928713550626
engag,4.670458383860164e-06,0.0
bend,4.4663035259158964e-05,3.222224071237301e-05
latitud,4.670458383860164e-06,0.0
dmeyer,4.670458383860164e-06,0.0
mutual,7.237851761087951e-05,0.000129238643505559
stepwis,4.670458383860164e-06,0.0
bcg,3.2693208687021155e-05,0.0
resourc,0.000339508988931717,0.0002315443465526712
cube,4.060275932650815e-05,0.0001450000832056785
excus,7.04896033317085e-05,9.323393302776206e-05
semi-empir,4.670458383860164e-06,0.0
ornament,4.670458383860164e-06,0.0
unprocess,8.696172565210373e-06,1.7253147958444493e-05
notabl,4.670458383860164e-06,0.0
build,0.00035162366476778397,0.0004712393171363463
man-mad,9.102960866016605e-06,0.0
presid,4.670458383860164e-06,0.0
impress,5.7123518563297895e-05,5.666633856958696e-05
reasonablli,4.670458383860164e-06,0.0
u-dispar,4.467064233457048e-06,3.5450501738218634e-05
dice,1.7606343768426154e-05,0.0
account,0.0002611288704164373,0.00028258795905892976
abit,9.102960866016605e-06,0.0
diaper,4.670458383860164e-06,0.0
long,0.0005108534083013651,0.0005755847853593586
workingbuff,4.670458383860164e-06,0.0
binaris,4.670458383860164e-06,0.0
unpair,4.670458383860164e-06,0.0
pushup,4.670458383860164e-06,0.0
uci,9.102960866016605e-06,0.0
farneback,4.467064233457048e-06,3.5450501738218634e-05
spill,1.4011375151580494e-05,0.0
key,0.0002691740330461828,0.00044684935542825137
senseless,4.670458383860164e-06,0.0
file,0.001612363831350675,0.0012213408878096559
conv,5.004269255175444e-05,0.0
hand-drawn,1.4011375151580494e-05,0.0
recognt,4.670458383860164e-06,0.0
wide-sens,2.174043141302593e-05,0.0
rule,0.00017890336744782142,0.00030579711451558236
gigant,4.670458383860164e-06,0.0
permut,3.279567051686601e-05,1.6266597505422113e-05
api,0.00010282791512126919,4.371640562579361e-05
interturn,4.670458383860164e-06,0.0
hand-craft,4.467064233457048e-06,1.7725250869109317e-05
thresold,4.670458383860164e-06,0.0
speech,0.0007685121966991529,0.0007169828563393167
playtim,4.670458383860164e-06,0.0
bug,8.544100627448451e-05,4.23785956384251e-05
panthyon,4.670458383860164e-06,0.0
ellipsoid,2.2757402165041512e-05,0.0
overclock,4.670458383860164e-06,0.0
x-posit,4.467064233457048e-06,1.7725250869109317e-05
jacqu,4.670458383860164e-06,0.0
dushyant,4.670458383860164e-06,0.0
follwo,9.102960866016605e-06,0.0
pre-requisit,9.102960866016605e-06,0.0
must,0.0006505780397801492,0.0005824081836604195
ocular,9.340916767720329e-06,0.0
drink,4.670458383860164e-06,0.0
mongi,4.670458383860164e-06,0.0
event-rel,9.102960866016605e-06,0.0
angiographi,4.670458383860164e-06,0.0
re-identif,4.670458383860164e-06,0.0
big-o,4.670458383860164e-06,0.0
fetchnext,1.4011375151580494e-05,0.0
hat,3.941297981798954e-05,9.383410467313006e-05
pz,1.820592173203321e-05,0.0
clean-look,4.670458383860164e-06,0.0
dbm,8.035305830331315e-05,0.0
sparsifi,9.102960866016605e-06,0.0
transmitt,0.00033990642348477476,0.000224790687030509
repeat,0.00041870766618691714,0.0001880860069394789
taxi,4.670458383860164e-06,0.0
unfortuan,4.670458383860164e-06,0.0
transmission-paus,4.670458383860164e-06,0.0
superpossit,4.670458383860164e-06,0.0
abe,9.340916767720329e-06,0.0
tractabl,2.233532116728524e-05,0.0
dejavu,4.670458383860164e-06,0.0
inverse-fourier-transform,8.696172565210373e-06,1.7253147958444493e-05
three,0.000480859948776479,0.0005715344613168586
choru,2.8554496885960926e-05,3.237253144304136e-05
milisec,4.670458383860164e-06,0.0
step,0.0013394860341881794,0.001264262460583279
horowitz,4.670458383860164e-06,0.0
blt,4.467064233457048e-06,3.5450501738218634e-05
minimis,4.4069106480543933e-05,8.743281125158721e-05
hoe,4.670458383860164e-06,0.0
reed-solomon,1.679276716681369e-05,1.665836863218551e-05
scanim,4.670458383860164e-06,0.0
zölzer,9.102960866016605e-06,0.0
spotti,9.340916767720329e-06,0.0
impelemt,4.670458383860164e-06,0.0
infra,4.670458383860164e-06,0.0
wherebi,3.77837261253308e-05,0.0
non-target,4.670458383860164e-06,0.0
weirdnam,4.670458383860164e-06,0.0
ding,4.670458383860164e-06,0.0
nonhorizont,4.670458383860164e-06,0.0
maltab,1.3401192700371143e-05,0.0
tall,2.072346066101035e-05,1.6446082701983084e-05
ee,3.79140349089719e-05,4.5132714357788086e-05
sedi,2.5817117790068203e-05,0.0
calcopticalflowpyrlk,4.670458383860164e-06,0.0
direct-fe,9.340916767720329e-06,0.0
auocorrel,4.670458383860164e-06,0.0
dlam,4.670458383860164e-06,0.0
vast,9.102960866016605e-06,0.0
translated--th,4.670458383860164e-06,0.0
prefect,4.467064233457048e-06,1.7725250869109317e-05
delin,1.2791010249161796e-05,1.6918185612647908e-05
etf,1.820592173203321e-05,0.0
determinist,0.00016259225514685582,6.86344557665339e-05
startup,9.102960866016605e-06,0.0
runlength,4.670458383860164e-06,0.0
visit,4.467064233457048e-06,1.7725250869109317e-05
wolfram,2.0396069204257805e-05,3.237253144304136e-05
retin,8.696172565210373e-06,1.7253147958444493e-05
dust,1.7868256933828192e-05,0.0
scoff,4.670458383860164e-06,0.0
discount,4.348086282605186e-06,3.4506295916888986e-05
hav,4.670458383860164e-06,0.0
shortest,4.760196274691704e-05,1.5740329059064514e-05
extremum,1.3044258847815558e-05,3.4506295916888986e-05
william,1.2791010249161796e-05,1.6918185612647908e-05
bother,7.855722979323973e-05,6.77639201096702e-05
fantasi,4.670458383860164e-06,0.0
band-shift,4.670458383860164e-06,0.0
multidelay,9.102960866016605e-06,0.0
determ,4.670458383860164e-06,0.0
finit,0.00030741602294978565,0.0003649042113370937
routin,0.00010640208303850309,7.916288177287254e-05
column,0.00047905457933655857,0.00038813823705627235
long-enough,4.670458383860164e-06,0.0
pmin,4.670458383860164e-06,0.0
dfii,4.670458383860164e-06,0.0
cycl,0.00044415905426040695,0.0004788069742673479
clahe,1.3044258847815558e-05,1.7253147958444493e-05
hourglass,4.670458383860164e-06,0.0
pywavelet,6.0385712720253114e-05,1.5973979791318256e-05
impos,9.344759578489592e-05,2.9663904378120546e-05
sub,0.0001342014951128147,8.192457381286125e-05
oldenbourg,4.670458383860164e-06,0.0
imped,1.5979190565201227e-05,6.340521350289641e-05
thefour,4.670458383860164e-06,0.0
cascadeobjectdetector,4.670458383860164e-06,0.0
gcc,2.6409515652639234e-05,0.0
micromet,1.3401192700371143e-05,0.0
hsv,0.00013279341819661444,5.5465526262717207e-05
arlab,4.670458383860164e-06,0.0
μs,4.670458383860164e-06,0.0
domin,0.0002279782583110062,0.00016663954380760144
clash,4.670458383860164e-06,0.0
pim,4.670458383860164e-06,0.0
deconvolut,0.0003463992936479706,0.0003267272505676312
bci-wheel,4.670458383860164e-06,0.0
markov,0.00012383200781470287,0.00013280101175280597
zero-pad,0.00042433712986315127,0.00040753524314166527
unalt,9.340916767720329e-06,0.0
uhz-rot,9.340916767720329e-06,0.0
whistl,2.8179999269451455e-05,7.98698989565913e-05
nave,4.670458383860164e-06,0.0
chart,8.901874987325822e-05,0.0001494414323113304
ghost,8.934128466914096e-06,1.7725250869109317e-05
self-similar,2.2757402165041512e-05,0.0
sg-lddmm,4.670458383860164e-06,0.0
backgroundsubtractormog,4.670458383860164e-06,0.0
perhap,0.00035133928523230017,0.0003163936599174987
cabinet,4.670458383860164e-06,0.0
sybmol,4.670458383860164e-06,0.0
under-damp,1.4011375151580494e-05,0.0
dilip,3.547168183619058e-05,7.819508722760839e-05
beep,9.853244954497384e-05,3.127803489104336e-05
widow,8.458216663506649e-06,3.356209009555933e-05
voss,1.7392345130420745e-05,1.7253147958444493e-05
sub-matrix,4.467064233457048e-06,1.7725250869109317e-05
spillov,9.340916767720329e-06,0.0
logo,2.2757402165041512e-05,0.0
sig,8.458216663506649e-06,3.356209009555933e-05
ratio-of-polynomi,4.670458383860164e-06,0.0
obfusc,8.696172565210373e-06,1.7253147958444493e-05
lowshelf,4.670458383860164e-06,0.0
instant,9.836928584877163e-05,0.0001211362773465741
henc,0.0003424638103206163,0.0002757171765665899
repetit,0.00010894243176480682,0.00014409403524721684
suffici,0.00020471624838490308,0.00022255104753217934
chi,9.102960866016605e-06,0.0
africa,4.670458383860164e-06,0.0
relianc,4.670458383860164e-06,0.0
mother,4.2634016594932885e-05,3.075840093011855e-05
fbp,9.340916767720329e-06,0.0
periodogram,0.00017852043765539152,0.0003786097870890604
distinct,0.00013698003690709734,0.00024813551896175846
iamg,4.467064233457048e-06,1.7725250869109317e-05
ellipt,6.563957762986759e-05,9.595782819818751e-05
sinewav,9.256109013069155e-05,5.65047941845668e-05
tf-domain,9.340916767720329e-06,0.0
autoencod,4.670458383860164e-06,0.0
expon,8.037672790058081e-05,4.349096952979107e-05
chroma,3.730222918981862e-05,3.289216540396617e-05
expert,0.0001365646797143662,0.00016492207398928322
laguna,4.670458383860164e-06,0.0
finali,4.670458383860164e-06,0.0
text-book,4.670458383860164e-06,0.0
ser,3.1958381130402454e-05,0.0001426617303815169
clean,0.00020321367272335325,0.0002871928384899641
sasikala,4.670458383860164e-06,0.0
excercis,1.3401192700371143e-05,0.0
cmusphinx,9.102960866016605e-06,0.0
aerial,3.220571345080166e-05,7.98698989565913e-05
right-click,4.670458383860164e-06,0.0
meta,1.7606343768426154e-05,0.0
conic,4.670458383860164e-06,0.0
recevi,4.670458383860164e-06,0.0
third-parti,4.670458383860164e-06,0.0
discrete-tim,0.00023284997102691337,0.00017768183788378133
non-separ,1.3654441299024909e-05,0.0
cepstrum,0.00019765315288863063,0.00011963670337324473
conclus,0.00012586637153548934,0.00012485901785010232
imperfect,3.2482207461206524e-05,1.6111120356186506e-05
lib,2.6409515652639234e-05,0.0
sclera,9.340916767720329e-06,0.0
indentif,4.670458383860164e-06,0.0
coincid,5.57162466130169e-05,4.4216263616903404e-05
programm,8.32778882647401e-05,9.252475173296221e-05
seamless,3.1269449634199334e-05,0.0
rangl,9.340916767720329e-06,0.0
cell-averag,4.670458383860164e-06,0.0
aim,0.00016655417396990504,0.0001298166423855728
backward-forward,4.467064233457048e-06,1.7725250869109317e-05
kanad,4.670458383860164e-06,0.0
contradictori,4.348086282605186e-06,3.4506295916888986e-05
smoothed-vers,4.670458383860164e-06,0.0
seewav,4.670458383860164e-06,0.0
mistaken,5.382014010741111e-05,5.6948691451205155e-05
photobucket,4.670458383860164e-06,0.0
unforun,4.670458383860164e-06,0.0
z-space,8.696172565210373e-06,1.7253147958444493e-05
fundement,4.670458383860164e-06,0.0
hx,4.670458383860164e-06,0.0
reappear,4.467064233457048e-06,1.7725250869109317e-05
better,0.0010482319266793226,0.001141066161999953
wfm,9.340916767720329e-06,0.0
stolen,4.670458383860164e-06,0.0
hough-transform,0.00018579941744409915,0.0002616046940925275
landmark,0.00012218023743576755,1.563901744552168e-05
van,2.459675288764951e-05,3.2533195010844226e-05
unclear,7.355928892852884e-05,9.287163145724587e-05
gramophon,4.670458383860164e-06,0.0
eurasipjourn,4.670458383860164e-06,0.0
iron,2.0990958958517114e-05,1.665836863218551e-05
photograpi,4.670458383860164e-06,0.0
graylevel,1.820592173203321e-05,0.0
support,0.00025458002156080237,0.00016836168426648726
redbook,4.670458383860164e-06,0.0
function,0.002558985215715029,0.002661303145158971
disceret,4.670458383860164e-06,0.0
rgb,0.0002848324802485678,0.0001631233028223589
cosin,0.0005557787570665657,0.0006588515776538509
polyu,4.670458383860164e-06,0.0
absolut,0.00033335573098572277,0.0004571272053698926
prolem,4.670458383860164e-06,0.0
fare,4.467064233457048e-06,1.7725250869109317e-05
quasi-sinusoid,9.340916767720329e-06,0.0
birdsound,4.670458383860164e-06,0.0
supercollid,9.102960866016605e-06,0.0
ece,1.970648990899477e-05,4.691705233656503e-05
pandpass,4.670458383860164e-06,0.0
midway,9.340916767720329e-06,0.0
dynam,0.00036496064299084053,0.0004152064061055351
a-two-r,4.670458383860164e-06,0.0
gimpoperationdodgemod,4.670458383860164e-06,0.0
thin-plat,4.670458383860164e-06,0.0
sedan,9.340916767720329e-06,0.0
steerabledetector,4.670458383860164e-06,0.0
taal,4.670458383860164e-06,0.0
data-bas,1.4011375151580494e-05,0.0
init,4.263670083053932e-06,5.0754556837943725e-05
insignificantli,4.670458383860164e-06,0.0
rational,3.79140349089719e-05,4.5132714357788086e-05
main-lobe-width,4.670458383860164e-06,0.0
bag-of-word,8.934128466914096e-06,1.7725250869109317e-05
localrm,4.670458383860164e-06,0.0
badli,3.220571345080166e-05,3.194795958263651e-05
peak-amplitud,4.670458383860164e-06,0.0
second-ord,8.636786530245737e-05,0.0001233743505405268
legwork,4.670458383860164e-06,0.0
pratt,4.670458383860164e-06,0.0
uhlenbeck,1.3654441299024909e-05,0.0
pocket,9.340916767720329e-06,0.0
coz,9.340916767720329e-06,0.0
inria,9.102960866016605e-06,0.0
photon,8.816202762577187e-05,0.0
smaller,0.0003636487992554035,0.00033894882053855447
tessel,4.670458383860164e-06,0.0
bead,9.102960866016605e-06,0.0
undo,5.038565597582977e-05,3.075840093011855e-05
interior,4.670458383860164e-06,0.0
user-defin,9.102960866016605e-06,0.0
applicapl,4.670458383860164e-06,0.0
prove,0.00030606288430008244,0.0004286306164738259
libsvm,3.5736513867656385e-05,0.0
functin,4.670458383860164e-06,0.0
multitap,3.689512933147426e-05,1.6266597505422113e-05
gradient-sensit,4.670458383860164e-06,0.0
jssrc,4.670458383860164e-06,0.0
arithmet,0.00015033226800456018,0.00012967748259171938
colorblind,4.670458383860164e-06,0.0
nearbi,4.1705438399869095e-05,4.5132714357788086e-05
unibo,4.670458383860164e-06,0.0
cy,2.335229191930082e-05,0.0
belief,1.7054680332215727e-05,1.6918185612647908e-05
barren,4.670458383860164e-06,0.0
fell,9.102960866016605e-06,0.0
stego,4.670458383860164e-06,0.0
contourlet,2.335229191930082e-05,0.0
breakdown,1.679276716681369e-05,1.665836863218551e-05
web-pag,4.670458383860164e-06,0.0
smooth-out,4.670458383860164e-06,0.0
zhang,1.3401192700371143e-05,0.0
complex-fft,4.670458383860164e-06,0.0
pre-develop,4.670458383860164e-06,0.0
cancel,0.0002394923016849404,0.0005243046818292778
quicker,4.467064233457048e-06,1.7725250869109317e-05
size,0.0013577797849252213,0.0012777560851260834
time,0.002944952373447111,0.002594796418298656
gilbert,1.7392345130420745e-05,1.7253147958444493e-05
particl,0.00024741567766949047,4.207466079779659e-05
syllabl,1.7392345130420745e-05,6.901259183377797e-05
reject,9.963965552593545e-05,0.00017855365820492196
vowel-sound,4.670458383860164e-06,0.0
yx,4.670458383860164e-06,0.0
tune,0.00020370534091845223,0.00020819849933604356
cvblobslib,4.670458383860164e-06,0.0
num,5.329296458990726e-05,1.6266597505422113e-05
perticular,4.670458383860164e-06,0.0
ebu,9.340916767720329e-06,0.0
delt,9.340916767720329e-06,0.0
chernoff,9.340916767720329e-06,0.0
pearson,5.5178171745185354e-05,4.691705233656503e-05
ml,8.576862151080376e-05,0.00018434473306384814
mock,9.102960866016605e-06,0.0
geometrik,4.467064233457048e-06,1.7725250869109317e-05
destroy,4.4854845976750045e-05,4.449585656718081e-05
sender,2.938734254192396e-05,1.665836863218551e-05
consend,4.670458383860164e-06,0.0
convey,3.547168183619058e-05,3.127803489104336e-05
r-rotat,4.670458383860164e-06,0.0
ucsb,9.102960866016605e-06,0.0
emb,3.478469026084149e-05,0.0
metasynth,4.670458383860164e-06,0.0
fifth-ord,4.670458383860164e-06,0.0
boron,4.670458383860164e-06,0.0
decim,0.0005580446161914064,0.00033322194055129107
rcosin,4.670458383860164e-06,0.0
principl,0.00023393450152349788,0.00025416340556008753
high-school,4.670458383860164e-06,0.0
pole,0.0006636531072920366,0.0010083150977112764
absolutli,4.670458383860164e-06,0.0
scatter,7.344851080090656e-05,5.828854083439148e-05
finite-vari,4.670458383860164e-06,0.0
ho,1.3044258847815558e-05,3.4506295916888986e-05
chicken,9.102960866016605e-06,0.0
compressive-sens,7.817584696225626e-05,8.460019378759827e-05
half-spectrum,4.670458383860164e-06,0.0
gear,6.0385712720253114e-05,3.194795958263651e-05
implment,4.467064233457048e-06,1.7725250869109317e-05
robert,4.319069772073148e-05,0.00011425340556301846
remote-control,4.670458383860164e-06,0.0
loess,9.102960866016605e-06,0.0
auto-focu,9.102960866016605e-06,0.0
lp-filter,4.467064233457048e-06,3.5450501738218634e-05
ry,9.340916767720329e-06,0.0
system-identif,0.00016337054871800176,6.752626485837032e-05
disambigu,4.670458383860164e-06,0.0
raanan,4.670458383860164e-06,0.0
unexpect,6.845815189183718e-05,4.2890688483127515e-05
shibatch,4.670458383860164e-06,0.0
halftranspar,4.670458383860164e-06,0.0
mip,1.2687324995259973e-05,5.034313514333899e-05
close-up,8.696172565210373e-06,1.7253147958444493e-05
unimport,1.679276716681369e-05,1.665836863218551e-05
half-width,1.4011375151580494e-05,0.0
xiph,4.670458383860164e-06,0.0
monoton,5.9119469726984307e-05,1.563901744552168e-05
telescop,3.961427347895884e-05,0.0
gu,4.670458383860164e-06,0.0
system-evolut,4.670458383860164e-06,0.0
henceforth,4.670458383860164e-06,0.0
deliv,4.830857017620249e-05,1.5973979791318256e-05
uniformly-quant,9.340916767720329e-06,0.0
firstli,5.370636444320648e-05,0.00013319133289680296
path-loss,4.670458383860164e-06,0.0
mfc,2.938734254192396e-05,1.665836863218551e-05
fashion,8.352253101968522e-05,2.8818807049443368e-05
cp-ofdm,4.670458383860164e-06,0.0
normails,4.670458383860164e-06,0.0
immun,2.2007929710532696e-05,0.0
core,4.457299729041352e-05,4.4216263616903404e-05
multi-level,4.670458383860164e-06,0.0
paricl,4.670458383860164e-06,0.0
imit,1.3401192700371143e-05,0.0
superb,1.3401192700371143e-05,0.0
mysql,4.670458383860164e-06,0.0
cytosin,4.670458383860164e-06,0.0
machin,0.0002353936628037949,0.000165525879558627
westfeld,4.670458383860164e-06,0.0
codebas,4.670458383860164e-06,0.0
multir,6.497944052610055e-05,3.0333829069713705e-05
bizarr,4.467064233457048e-06,1.7725250869109317e-05
duh,4.670458383860164e-06,0.0
app,0.00019331059178905318,0.00019757447170889414
skill,5.5178171745185354e-05,1.563901744552168e-05
progress,8.613859997785419e-05,5.4687489208175976e-05
enough,0.000614192802446049,0.0006212238090162376
zplane,9.102960866016605e-06,0.0
cite,4.4375493445873546e-05,5.869378728856283e-05
movig,4.670458383860164e-06,0.0
android,0.00016153113518516083,6.540340555634607e-05
verifi,0.00016940839307199242,0.00022407007597544543
mistun,4.670458383860164e-06,0.0
rougli,4.670458383860164e-06,0.0
filter-bank,0.000245971339274487,0.00027046087118635584
sheet,9.338634645096873e-05,0.0
hors,1.3401192700371143e-05,0.0
ac-coupl,4.670458383860164e-06,0.0
cous,4.670458383860164e-06,0.0
poblem,9.340916767720329e-06,0.0
synchroni,9.102960866016605e-06,0.0
bmp,3.4109360664431454e-05,0.0
usind,4.670458383860164e-06,0.0
med,4.670458383860164e-06,0.0
funni,2.174043141302593e-05,0.0
accel,9.102960866016605e-06,0.0
command-lin,9.340916767720329e-06,0.0
sx,4.670458383860164e-06,0.0
explen,9.340916767720329e-06,0.0
audio-descriptor,4.670458383860164e-06,0.0
hanningwindow,4.670458383860164e-06,0.0
dalsa,4.670458383860164e-06,0.0
fish,1.7392345130420745e-05,0.00010351888775066694
hcf,4.670458383860164e-06,0.0
shorther,4.670458383860164e-06,0.0
sophist,4.17022437931287e-05,0.0
non-probabilist,1.4011375151580494e-05,0.0
hsize,9.340916767720329e-06,0.0
trial,0.00014284969913519127,7.909195634887228e-05
occlud,2.8696211702257756e-05,1.6266597505422113e-05
cord,1.820592173203321e-05,0.0
unfortunatelyt,4.670458383860164e-06,0.0
noic,1.3401192700371143e-05,0.0
fftresampl,4.670458383860164e-06,0.0
control-system,3.547168183619058e-05,3.127803489104336e-05
pseudoinvers,4.467064233457048e-06,3.5450501738218634e-05
summat,0.0002644306570009093,0.00024557085620513833
lighten,4.670458383860164e-06,0.0
quadrature-phas,9.102960866016605e-06,0.0
australia,9.102960866016605e-06,0.0
task,0.0004326893508745847,0.0003147660141352508
self-correl,9.340916767720329e-06,0.0
duo-binari,4.670458383860164e-06,0.0
green-red-turquoise-red-green,4.670458383860164e-06,0.0
discrimin,0.0001072017100412912,0.00019939450562207457
multipath,0.00012481385560271394,0.0001433646506711016
scroll,4.6900370913593244e-05,0.0
img,2.5582020498323592e-05,1.6918185612647908e-05
supnithi,4.670458383860164e-06,0.0
ang,4.670458383860164e-06,0.0
siri,2.2757402165041512e-05,0.0
savitzky-golay,5.426147566627822e-05,6.15168018602371e-05
sampel,4.670458383860164e-06,0.0
lower-right,4.670458383860164e-06,0.0
karhunen-loev,1.3401192700371143e-05,0.0
coposit,4.670458383860164e-06,0.0
xcorr,0.00013340205457797438,0.0
examin,6.74059682509408e-05,0.00012035968942835759
curcuit,4.670458383860164e-06,0.0
vortex,4.670458383860164e-06,0.0
checkpoint,4.670458383860164e-06,0.0
prerequs,4.670458383860164e-06,0.0
is,3.153038385439163e-05,3.127803489104336e-05
sun,1.6241103730603262e-05,4.8333361068559504e-05
cqi,9.340916767720329e-06,0.0
surg,4.670458383860164e-06,0.0
speech-recognit,0.00022301693081335598,0.0002794510059544686
spread,0.00021715088293131787,0.00036454498652395423
instead,0.0006884642632114195,0.00073832890480898
chew,4.670458383860164e-06,0.0
daughter,4.670458383860164e-06,0.0
forearm,4.670458383860164e-06,0.0
in-plac,1.2791010249161796e-05,1.6918185612647908e-05
