word,StackTrain,StackTest
quran,4.611210842897692e-06,0.0
nodul,1.8444843371590766e-05,0.0
adsp,8.987484396158127e-06,0.0
trap,4.611210842897692e-06,0.0
ramp-lik,4.611210842897692e-06,0.0
fingerprint,0.00012922477951038871,4.491848752138559e-05
javacv,4.611210842897692e-06,0.0
hour,0.00012739342894554128,0.0002595125930252752
narrow,0.00018936209346748963,0.00018227685190703324
sine-sweep,4.611210842897692e-06,0.0
affin,0.000117818049912878,0.00011232963389977466
prentice-hal,4.611210842897692e-06,0.0
dvb,1.3231190604601481e-05,0.0
uncertain,5.058690356183708e-05,1.6231375139782862e-05
mat,6.703880481961016e-05,7.358736245187433e-05
n-d,4.611210842897692e-06,0.0
sz,4.611210842897692e-06,0.0
mupdf,4.611210842897692e-06,0.0
dissoci,4.611210842897692e-06,0.0
henc,0.00031230262188533016,0.0003607408708924759
at-top,4.611210842897692e-06,0.0
kid,8.987484396158127e-06,0.0
cone-shap,4.611210842897692e-06,0.0
data,0.003067226560092563,0.0027300446547124336
altrough,4.611210842897692e-06,0.0
canni,0.0002108254634582452,0.0002069163001910053
mathcal,4.410396868200493e-06,3.679325728812478e-05
chord,0.00013162906743660762,3.0502811434487324e-05
hessian,0.00012069415932545541,0.0003997897652524863
ror,4.410396868200493e-06,1.839662864406239e-05
oppenheim-schaf,1.2628748680509884e-05,1.7558994247557426e-05
manifest,3.6078920269254866e-05,1.672135985105246e-05
numtap,9.222421685795383e-06,0.0
neighbor,0.00012443079106308683,0.00021008162292522275
wealth,4.611210842897692e-06,0.0
awar,0.00019393803057636764,0.00024379420175909405
ffcdm,9.222421685795383e-06,0.0
near-real-tim,4.611210842897692e-06,0.0
loyalti,4.611210842897692e-06,0.0
osscil,4.611210842897692e-06,0.0
short-liv,4.611210842897692e-06,0.0
stiff,4.611210842897692e-06,0.0
prewitt,3.273691398947733e-05,1.7069009536287828e-05
moder,2.4284728455681362e-05,3.376545198930879e-05
capabl,8.294227174102445e-05,0.00011975830990879288
audio,0.0020862296206277317,0.0022302387402100745
cran,1.3481226594237192e-05,0.0
tolga,4.611210842897692e-06,0.0
misreport,4.611210842897692e-06,0.0
covarainc,4.611210842897692e-06,0.0
can,1.610986635353455e-05,3.3598702981617714e-05
there,0.00038902706825627245,0.0004390857079829769
re-fram,4.611210842897692e-06,0.0
mov,4.611210842897692e-06,0.0
daub,4.611210842897692e-06,0.0
wname,8.58585644676373e-06,1.790664393279279e-05
dalal,1.3481226594237192e-05,0.0
commiss,4.611210842897692e-06,0.0
trolley,9.222421685795383e-06,0.0
noise-sampl,4.611210842897692e-06,0.0
passband,0.0002184831180139358,0.0004142435690455212
oilspil,9.222421685795383e-06,0.0
element,0.0006135938533194466,0.00043136293301841944
well-separ,4.611210842897692e-06,0.0
soundcloud-emb,4.410396868200493e-06,3.679325728812478e-05
up-to,4.611210842897692e-06,0.0
beamsplitt,9.222421685795383e-06,0.0
fftinvers,4.611210842897692e-06,0.0
piano,9.350210999825047e-05,0.000174834580762257
honglak,4.611210842897692e-06,0.0
half-an-hour,4.611210842897692e-06,0.0
excess,3.6427092683522046e-05,1.6882725994654393e-05
line-lik,4.611210842897692e-06,0.0
dmi,4.611210842897692e-06,0.0
ask,0.0008398717540190657,0.0008234489099945878
time-period,8.987484396158127e-06,0.0
excav,4.611210842897692e-06,0.0
vice,9.932571526446924e-05,4.2859344903881894e-05
side-trip,4.611210842897692e-06,0.0
matt-l,4.611210842897692e-06,0.0
undersampl,8.459830915970113e-05,5.881268451326491e-05
real-imaginari,9.222421685795383e-06,0.0
column,0.00045712555911962176,0.0004384528771035819
promot,8.987484396158127e-06,0.0
their,4.611210842897692e-06,0.0
household,4.611210842897692e-06,0.0
expression,4.611210842897692e-06,0.0
tow,8.987484396158127e-06,0.0
plguin,4.611210842897692e-06,0.0
model-bas,4.410396868200493e-06,1.839662864406239e-05
near-exact,4.611210842897692e-06,0.0
secretli,4.611210842897692e-06,0.0
not-great,4.611210842897692e-06,0.0
diagnoal,4.611210842897692e-06,0.0
dvb-,4.611210842897692e-06,0.0
on-the-ﬂi,4.611210842897692e-06,0.0
preferrd,4.611210842897692e-06,0.0
duli,4.611210842897692e-06,0.0
backpropag,8.58585644676373e-06,1.790664393279279e-05
drop,0.00011243904468845746,0.00017746145147587287
continues-tim,4.611210842897692e-06,0.0
establish,8.164172277197005e-05,0.0001089739540875548
sheer,8.58585644676373e-06,1.790664393279279e-05
aesthet,4.410396868200493e-06,1.839662864406239e-05
cauer,1.7974968792316254e-05,0.0
liver,2.525749736101977e-05,3.511798849511485e-05
frequentist,9.222421685795383e-06,0.0
modul,0.0011770374504031773,0.0012717313100745315
cursori,4.611210842897692e-06,0.0
fourtr,9.222421685795383e-06,0.0
correspond,0.000810392407121645,0.0006491452914626303
rhp,4.611210842897692e-06,0.0
readabl,1.3231190604601481e-05,0.0
skin-bas,4.611210842897692e-06,0.0
suffer,8.995565024625364e-05,3.0017810033330695e-05
dimencion,4.611210842897692e-06,0.0
word-sequ,9.222421685795383e-06,0.0
herokuapp,4.611210842897692e-06,0.0
line-bas,4.611210842897692e-06,0.0
surveil,2.013733294191819e-05,3.3598702981617714e-05
fractional-delay,1.3833632528693078e-05,0.0
subset,6.86971863712277e-05,0.00040935630198061894
out-of-plan,4.611210842897692e-06,0.0
miniatur,8.987484396158127e-06,0.0
entso-,4.611210842897692e-06,0.0
have,4.611210842897692e-06,0.0
news,4.30815949230257e-05,1.633652412443991e-05
master,8.186134808596577e-05,9.959241445373685e-05
rural,4.611210842897692e-06,0.0
card,0.00019631245744720333,0.0001476628615743325
ppm,4.611210842897692e-06,0.0
well-identifi,4.611210842897692e-06,0.0
frequency-spectrum,0.00034142919105802083,0.0004885831785260141
variant,9.173731185841391e-05,7.358736245187433e-05
dafx,4.611210842897692e-06,0.0
furtheremor,4.611210842897692e-06,0.0
utter,1.2276342746054e-05,5.120702860886348e-05
use,0.003103921024380158,0.003346011801205931
digital-commun,6.526509550180634e-05,4.537224809339679e-05
inspir,5.415355168958557e-05,1.613464745045924e-05
pace,4.410396868200493e-06,1.839662864406239e-05
gravel,4.611210842897692e-06,0.0
frm,4.611210842897692e-06,0.0
flare,9.222421685795383e-06,0.0
dpsk,1.6035075675224382e-05,0.00011704951895736724
resistor,2.1728746039497326e-05,0.0
grace,8.987484396158127e-06,0.0
omega,4.974648397792371e-05,6.384686837721556e-05
noise-floor,4.611210842897692e-06,0.0
de-jerk,4.611210842897692e-06,0.0
computationali,4.611210842897692e-06,0.0
ir,0.0001072880809306189,0.00023774478033495813
exactli,0.0006905161755280926,0.0006496279483005946
fluke,8.987484396158127e-06,0.0
imwrit,4.611210842897692e-06,0.0
mapper,2.1464641116909324e-05,3.581328786558558e-05
imagin,0.00022228507190436418,0.0002060432323966944
portugues,4.611210842897692e-06,0.0
paraboloid,9.222421685795383e-06,0.0
wherev,1.2628748680509884e-05,1.7558994247557426e-05
isotrop,5.73997892052966e-05,3.192343418860778e-05
mc,6.37240307596614e-05,0.0
fugur,4.611210842897692e-06,0.0
trial-and-error,4.611210842897692e-06,0.0
outrag,8.987484396158127e-06,0.0
seven,2.384787362319623e-05,3.315804965003645e-05
search,0.0005619561982143278,0.0004849715797366687
kannada,4.611210842897692e-06,0.0
feature-by-featur,4.611210842897692e-06,0.0
handl,0.00022419279285111715,0.0002478716206279374
equalspac,9.222421685795383e-06,0.0
dantzig,4.611210842897692e-06,0.0
nativ,4.6695603287849614e-05,1.6231375139782862e-05
fine,0.0003781876517938038,0.0002813366385735884
lpc,0.00021506412825542492,0.00016820148306978
mmneg,4.611210842897692e-06,0.0
mne,9.222421685795383e-06,0.0
inter-symbol,1.3231190604601481e-05,0.0
physic,0.0004355092331876848,0.0005234254646751541
circularili,4.611210842897692e-06,0.0
inclinomet,9.222421685795383e-06,0.0
oven,8.987484396158127e-06,0.0
jordan,4.611210842897692e-06,0.0
fuzz,4.410396868200493e-06,3.679325728812478e-05
maarten,4.611210842897692e-06,0.0
rescal,4.0872641201356514e-05,4.6496669183804835e-05
ys,4.611210842897692e-06,0.0
motiv,0.00010902162331279482,0.000129928723176766
brake,3.911174287109519e-05,0.0
dabbl,4.611210842897692e-06,0.0
hen,4.611210842897692e-06,0.0
motion,0.0004266160436083008,0.0004973755039475923
atomat,4.611210842897692e-06,0.0
hogenau,4.611210842897692e-06,0.0
bit-accur,4.611210842897692e-06,0.0
maraun,4.611210842897692e-06,0.0
prepend,4.611210842897692e-06,0.0
transform,0.0021592269852460785,0.002114380119655501
quinquil,4.611210842897692e-06,0.0
first-ord,8.527223758954765e-05,9.959241445373685e-05
laplac,9.771082508860598e-05,5.822442538709174e-05
whiten,7.431389309337548e-05,0.0002324833459190242
watt,4.673095589041835e-05,0.0
char,2.607449524739679e-05,0.0
keithley,4.611210842897692e-06,0.0
biosign,9.222421685795383e-06,0.0
jaggedi,4.611210842897692e-06,0.0
architectur,5.076174094584938e-05,6.0496330791195716e-05
closer,0.00013491328988114257,0.0001835053501638035
moth,4.611210842897692e-06,0.0
dominantli,8.987484396158127e-06,0.0
bounti,1.2878784670145597e-05,1.790664393279279e-05
vegardb,4.611210842897692e-06,0.0
fpcalc,1.8444843371590766e-05,0.0
galoi,8.987484396158127e-06,0.0
computeraudiophil,4.611210842897692e-06,0.0
knuth,4.611210842897692e-06,0.0
lightn,2.1464641116909324e-05,0.0
anaylz,4.611210842897692e-06,0.0
clcm,9.222421685795383e-06,0.0
jm,2.8192266118685465e-05,6.719740596323543e-05
adav,8.987484396158127e-06,0.0
richard,4.4285835591483234e-05,4.6181222229833694e-05
unoffici,4.611210842897692e-06,0.0
mull,4.611210842897692e-06,0.0
ssim,3.273691398947733e-05,5.120702860886348e-05
non-blind,2.0460571243423333e-05,3.4138019072575656e-05
wishart-distribut,4.611210842897692e-06,0.0
smooth-out,4.611210842897692e-06,0.0
tonef,9.222421685795383e-06,0.0
fwt,5.214899049479358e-05,0.0
y-displac,4.611210842897692e-06,0.0
accumul,6.472021289957551e-05,0.00031258604655382655
dxx,1.3833632528693078e-05,0.0
ch,8.987484396158127e-06,0.0
stuff,0.0001802599195324984,0.00017902366883071507
evid,3.368976555427083e-05,4.684220222720559e-05
dct,0.0005378050834299371,0.0004531899545191128
complex-conjug,4.611210842897692e-06,0.0
cepstral-tempor,4.611210842897692e-06,0.0
hw,4.292928223381865e-06,3.581328786558558e-05
wierd,4.611210842897692e-06,0.0
cro,4.611210842897692e-06,0.0
trick,0.0001566333049623317,6.66681811182771e-05
mistak,0.0002058672243935762,0.0002826142372578616
q-shift,4.611210842897692e-06,0.0
muscl,4.209582893503295e-05,0.0
citat,1.3231190604601481e-05,0.0
thi,8.987484396158127e-06,0.0
frequency-domain,0.0010674972157163145,0.0011805955065118776
non-posit,4.410396868200493e-06,1.839662864406239e-05
pretend,2.9467080254523063e-05,0.0
smudg,1.3231190604601481e-05,0.0
spectrumanalyz,1.3833632528693078e-05,0.0
complexbitmap,4.611210842897692e-06,0.0
statistica,4.611210842897692e-06,0.0
zoom-fft,4.410396868200493e-06,1.839662864406239e-05
qualifi,2.5489612303864556e-05,0.0
etf,1.7974968792316254e-05,0.0
overcount,9.222421685795383e-06,0.0
t-wave,4.611210842897692e-06,0.0
housekeep,2.305605421448846e-05,0.0
postmax,4.611210842897692e-06,0.0
anastasio,4.611210842897692e-06,0.0
votr,4.150089758607923e-05,0.0
thief,1.3833632528693078e-05,0.0
normalized-cross-correl,4.611210842897692e-06,0.0
np,3.22197327070691e-05,6.719740596323543e-05
kiswahili,4.611210842897692e-06,0.0
constant-coeffici,4.611210842897692e-06,0.0
from,4.611210842897692e-06,0.0
re-align,4.611210842897692e-06,0.0
fast,0.0005610550942675784,0.00042889421741520046
cipher,4.611210842897692e-06,0.0
walsh-hadamard,4.6305411828536244e-05,1.7558994247557426e-05
arous,9.222421685795383e-06,0.0
plaid,4.611210842897692e-06,0.0
set-up,1.3231190604601481e-05,0.0
gustafsson,4.410396868200493e-06,1.839662864406239e-05
screenshot,0.00010922233563227567,5.694846768642251e-05
china,4.611210842897692e-06,0.0
grabcut,5.3884158031629464e-05,5.1868008606235366e-05
plumb-lin,4.611210842897692e-06,0.0
video-compress,1.6838331574013177e-05,1.7558994247557426e-05
non-deal,4.611210842897692e-06,0.0
simpler,0.00013958561584003667,0.00012657367970752388
bitmask,4.611210842897692e-06,0.0
dhwt,4.611210842897692e-06,0.0
wavespectra,1.3833632528693078e-05,0.0
cz,4.611210842897692e-06,0.0
significantli,0.00011605011242719677,5.532202685672625e-05
prone,2.4284728455681362e-05,1.6882725994654393e-05
mallat,2.2051984341002466e-05,0.0
definit,0.000599585340308637,0.0006296193111771901
interformet,4.611210842897692e-06,0.0
interesst,4.611210842897692e-06,0.0
dbode,4.611210842897692e-06,0.0
finess,4.611210842897692e-06,0.0
throught,4.611210842897692e-06,0.0
cumul,8.91766717120506e-05,4.6496669183804835e-05
santa,8.987484396158127e-06,0.0
profession,1.6579740932809063e-05,1.7289336202078455e-05
importantli,4.528597955002607e-05,3.148278085702652e-05
achromat,9.222421685795383e-06,0.0
overlay,6.226080438379948e-05,3.2462750279565725e-05
stadi,4.611210842897692e-06,0.0
rep,4.732945510206082e-05,1.6451701805573493e-05
obatin,1.3481226594237192e-05,0.0
raised-cosin,5.501980536912905e-05,9.835644770030876e-05
mostli,0.0002319657272494588,0.00018213166195867975
impulse-invari,4.611210842897692e-06,0.0
monkey,4.410396868200493e-06,1.839662864406239e-05
risk-threshold,4.611210842897692e-06,0.0
yong,4.611210842897692e-06,0.0
calcpix,4.611210842897692e-06,0.0
senseless,4.611210842897692e-06,0.0
kad,4.611210842897692e-06,0.0
cosine-tap,4.611210842897692e-06,0.0
stackexchange-mathemat,4.611210842897692e-06,0.0
non-lin,4.611210842897692e-06,0.0
empir,9.582628730590173e-05,8.269866242727768e-05
failtur,4.611210842897692e-06,0.0
trigger,6.30561274707528e-05,3.0943464766068586e-05
k-nearest,4.410396868200493e-06,1.839662864406239e-05
pyrexpand,4.611210842897692e-06,0.0
unreli,1.610986635353455e-05,3.3598702981617714e-05
acceleromet,0.0004569307391235254,0.0002722782220193198
ping,8.156563624425542e-05,0.0
neil,4.611210842897692e-06,0.0
short-term,2.7509902684564524e-05,3.278548256676959e-05
alwya,4.611210842897692e-06,0.0
impuls,0.0004915908767412442,0.0005308457380939934
discet,4.611210842897692e-06,0.0
pet,8.987484396158127e-06,0.0
sinad,2.2051984341002466e-05,9.198314322031197e-05
electromagnet,4.175459578563237e-05,0.0
griffin,9.222421685795383e-06,0.0
invfreqz,4.611210842897692e-06,0.0
anoth,0.0008647208656050756,0.0009052115815013197
nuclei,6.314374340254943e-05,7.02359769902297e-05
cmsis-dsp,8.820793736400986e-06,1.839662864406239e-05
cross-sect,1.6838331574013177e-05,1.7558994247557426e-05
programat,2.1464641116909324e-05,0.0
artific,4.611210842897692e-06,0.0
mminfrec,4.611210842897692e-06,0.0
session,1.610986635353455e-05,3.3598702981617714e-05
micron,1.3231190604601481e-05,1.839662864406239e-05
itu-t,4.611210842897692e-06,0.0
murmur,1.8444843371590766e-05,0.0
apass,4.611210842897692e-06,0.0
addit,0.0006375468045719345,0.0006047703233063946
analytic-sign,0.00013053019100361268,0.00012099266158239143
high-error,4.611210842897692e-06,0.0
low-qual,4.410396868200493e-06,1.839662864406239e-05
wat,4.611210842897692e-06,0.0
immun,2.1728746039497326e-05,0.0
apperici,4.611210842897692e-06,0.0
virtual,5.512020509635143e-05,0.00010058875963597651
also,0.0017174142283708066,0.0017501399107496202
firgenbandstop,4.611210842897692e-06,0.0
convexhul,4.611210842897692e-06,0.0
optic,0.00018934310573603415,0.00014012352780501646
semi-known,4.611210842897692e-06,0.0
relat,0.0010276351006378152,0.0009262555214624203
visible-light,4.611210842897692e-06,0.0
yahoo,8.987484396158127e-06,0.0
inact,4.410396868200493e-06,3.679325728812478e-05
held,3.2070151350448765e-05,1.672135985105246e-05
blatant,4.611210842897692e-06,0.0
huang,1.2878784670145597e-05,1.790664393279279e-05
sweep,0.00018086890532016556,0.0002011838954705096
extinct,4.611210842897692e-06,0.0
lorentz-shap,4.611210842897692e-06,0.0
macc,4.611210842897692e-06,0.0
noise-shap,4.611210842897692e-06,0.0
contact,4.9105370984216e-05,0.0
general,4.611210842897692e-06,0.0
aac,8.58585644676373e-06,1.790664393279279e-05
startup,4.410396868200493e-06,1.839662864406239e-05
font-lik,4.611210842897692e-06,0.0
asm,1.3231190604601481e-05,0.0
vertex,1.7641587472801972e-05,0.0
yo,1.2878784670145597e-05,1.790664393279279e-05
curt,4.611210842897692e-06,0.0
eyer,4.611210842897692e-06,0.0
unusu,3.17971648309283e-05,1.6579024825018226e-05
fluctuat,0.00010980895773221011,0.00011103870475095921
zero-output,4.410396868200493e-06,1.839662864406239e-05
instantli,2.607449524739679e-05,0.0
concaten,8.420087986009471e-05,0.0001024386859057053
life,9.288657702091166e-05,6.918715976853262e-05
uncorrupt,4.611210842897692e-06,0.0
sugess,4.611210842897692e-06,0.0
spark,8.987484396158127e-06,0.0
rbio,4.611210842897692e-06,0.0
correctli,0.0004426589929341788,0.0004123977741918221
devimag,4.611210842897692e-06,0.0
sublot,4.611210842897692e-06,0.0
mech,1.3231190604601481e-05,0.0
turn,0.0004415095580571572,0.0003702733650465528
ultasound,4.611210842897692e-06,0.0
wastag,4.611210842897692e-06,0.0
synchronis,5.916181887757603e-05,1.6451701805573493e-05
rigor,5.0285440854615174e-05,1.613464745045924e-05
ssrt,4.611210842897692e-06,0.0
moon,4.611210842897692e-06,0.0
non-recurr,4.611210842897692e-06,0.0
speechdat-car,4.611210842897692e-06,0.0
steerabledetector,4.611210842897692e-06,0.0
ddot,3.688968674318153e-05,0.0
concav,1.202630675641829e-05,5.0164079553157386e-05
percentag,0.00013430196875383876,0.0002084464373649008
musician,2.6462381209202963e-05,0.0
perfus,4.611210842897692e-06,0.0
hmm,0.00025450592804538005,0.00014971198053230026
lomontfft,9.222421685795383e-06,0.0
luenberg,4.611210842897692e-06,0.0
juli,4.611210842897692e-06,0.0
privat,1.7382996831597857e-05,0.0
oblivi,8.58585644676373e-06,1.790664393279279e-05
findfit,4.611210842897692e-06,0.0
pedal-mount,9.222421685795383e-06,0.0
low-ord,8.987484396158127e-06,0.0
textual,8.987484396158127e-06,0.0
polartocartesian,9.222421685795383e-06,0.0
n-pixel,4.611210842897692e-06,0.0
supris,4.611210842897692e-06,0.0
kiss,2.6462381209202963e-05,0.0
pmin,4.611210842897692e-06,0.0
thicken,1.3481226594237192e-05,0.0
few,4.611210842897692e-06,0.0
unvoic,5.472457761554283e-05,0.0
becoz,4.611210842897692e-06,0.0
choleski,2.2051984341002466e-05,0.0
self-taught,8.987484396158127e-06,0.0
kept,6.535781528845174e-05,7.17421686683632e-05
less,0.0006112642790205006,0.0006292536148425508
